omega,beta0,E,episode,beta,average R^T
100,1.0,4000,3903,00.0242500000000000,-4587.25048828125
100,1.0,4000,3911,00.0222500000000000,-4608.115234375
100,1.0,4000,3921,00.0197500000000000,-4651.89013671875
100,1.0,4000,3929,00.0177500000000000,-4582.7431640625
100,1.0,4000,3936,00.0160000000000000,-4596.89404296875
100,1.0,4000,3940,00.0150000000000000,-4594.56884765625
100,1.0,4000,3951,00.0122500000000000,-4573.92138671875
100,1.0,4000,3957,00.0107500000000000,-4529.09765625
100,1.0,4000,3963,00.00925000000000000,-4501.6826171875
100,1.0,4000,3985,00.00375000000000000,-4464.63525390625
100,1.0,4000,3996,00.00100000000000000,-4446.986328125
100,1.0,4000,4001,00,-4427.40087890625
100,1.0,4000,4010,00,-4477.81982421875
100,1.0,4000,4011,00,-4485.4296875
100,1.0,4000,4023,00,-4466.24169921875
100,1.0,4000,4034,00,-4561.7490234375
100,1.0,4000,4037,00,-4586.7490234375
100,1.0,4000,4047,00,-4602.767578125
100,1.0,4000,4048,00,-4604.37841796875
100,1.0,4000,4049,00,-4603.99267578125
100,1.0,4000,4094,00,-4517.8974609375
100,1.0,4000,4099,00,-4542.62451171875
100,1.0,4000,4100,00,-4537.47021484375
100,1.0,4000,4110,00,-4565.0380859375
100,1.0,4000,4183,00,-4507.94140625
100,1.0,4000,4194,00,-4498.47607421875
100,1.0,4000,4195,00,-4486.5849609375
100,1.0,4000,4197,00,-4479.61767578125
100,1.0,4000,4199,00,-4488.01171875
100,1.0,4000,4202,00,-4482.76318359375
100,1.0,4000,4203,00,-4482.96337890625
100,1.0,4000,4205,00,-4479.9921875
100,1.0,4000,4228,00,-4361.09326171875
100,1.0,4000,4233,00,-4334.1259765625
100,1.0,4000,4236,00,-4339.35888671875
100,1.0,4000,4244,00,-4296.9072265625
100,1.0,4000,4255,00,-4280.6064453125
100,1.0,4000,4264,00,-4285.6982421875
100,1.0,4000,4267,00,-4292.072265625
100,1.0,4000,4268,00,-4284.05615234375
100,1.0,4000,4283,00,-4360.41455078125
100,1.0,4000,4299,00,-4423.44677734375
100,1.0,4000,4305,00,-4480.89306640625
100,1.0,4000,4309,00,-4500.50732421875
100,1.0,4000,4318,00,-4510.384765625
100,1.0,4000,4320,00,-4498.0888671875
100,1.0,4000,4329,00,-4492.8671875
100,1.0,4000,4333,00,-4492.94580078125
100,1.0,4000,4339,00,-4476.18798828125
100,1.0,4000,4344,00,-4490.18896484375
100,1.0,4000,4370,00,-4509.72021484375
100,1.0,4000,4379,00,-4519.544921875
100,1.0,4000,4394,00,-4531.12158203125
100,1.0,4000,4401,00,-4518.384765625
100,1.0,4000,4407,00,-4468.68310546875
100,1.0,4000,4411,00,-4475.7333984375
100,1.0,4000,4412,00,-4469.42724609375
100,1.0,4000,4431,00,-4409.279296875
100,1.0,4000,4432,00,-4420.32861328125
100,1.0,4000,4434,00,-4420.1923828125
100,1.0,4000,4440,00,-4412.4921875
100,1.0,4000,4470,00,-4441.12646484375
100,1.0,4000,4476,00,-4398.73681640625
100,1.0,4000,4480,00,-4401.11328125
100,1.0,4000,4483,00,-4406.1953125
100,1.0,4000,4491,00,-4403.21630859375
100,1.0,4000,4493,00,-4384.27978515625
100,1.0,4000,4510,00,-4320.69580078125
100,1.0,4000,4511,00,-4319.00244140625
100,1.0,4000,4530,00,-4356.76416015625
100,1.0,4000,4531,00,-4359.6142578125
100,1.0,4000,4534,00,-4365.54248046875
100,1.0,4000,4543,00,-4390.5322265625
100,1.0,4000,4551,00,-4403.18505859375
100,1.0,4000,4553,00,-4397.53466796875
100,1.0,4000,4554,00,-4392.5380859375
100,1.0,4000,4569,00,-4461.79638671875
100,1.0,4000,4579,00,-4461.68994140625
100,1.0,4000,4582,00,-4441.98828125
100,1.0,4000,4593,00,-4443.330078125
100,1.0,4000,4596,00,-4458.021484375
100,1.0,4000,4598,00,-4468.900390625
100,1.0,4000,4600,00,-4471.22119140625
100,1.0,4000,4612,00,-4444.94091796875
100,1.0,4000,4629,00,-4495.626953125
100,1.0,4000,4644,00,-4457.72216796875
100,1.0,4000,4650,00,-4439.083984375
100,1.0,4000,4657,00,-4457.74267578125
100,1.0,4000,4665,00,-4393.3603515625
100,1.0,4000,4669,00,-4375.61376953125
100,1.0,4000,4676,00,-4364.537109375
100,1.0,4000,4677,00,-4371.638671875
100,1.0,4000,4678,00,-4362.76318359375
100,1.0,4000,4688,00,-4389.53466796875
100,1.0,4000,4714,00,-4441.337890625
100,1.0,4000,4719,00,-4429.17529296875
100,1.0,4000,4735,00,-4443.09423828125
100,1.0,4000,4740,00,-4440.97509765625
100,1.0,4000,4746,00,-4422.49365234375
100,1.0,4000,4750,00,-4434.77392578125
100,1.0,4000,4751,00,-4430.13037109375
100,1.0,4000,4759,00,-4410.5517578125
100,1.0,4000,4762,00,-4400.97802734375
100,1.0,4000,4763,00,-4397.12939453125
100,1.0,4000,4765,00,-4391.54833984375
100,1.0,4000,4768,00,-4384.46826171875
100,1.0,4000,4777,00,-4411.96044921875
100,1.0,4000,4781,00,-4399.97998046875
100,1.0,4000,4785,00,-4415.76416015625
100,1.0,4000,4788,00,-4398.630859375
100,1.0,4000,4789,00,-4401.826171875
100,1.0,4000,4795,00,-4415.45849609375
100,1.0,4000,4801,00,-4404.59521484375
100,1.0,4000,4803,00,-4408.37451171875
100,1.0,4000,4806,00,-4407.4716796875
100,1.0,4000,4841,00,-4385.833984375
100,1.0,4000,4853,00,-4440.189453125
100,1.0,4000,4872,00,-4464.3525390625
100,1.0,4000,4874,00,-4469.01123046875
100,1.0,4000,4890,00,-4600.68310546875
100,1.0,4000,4893,00,-4619.578125
100,1.0,4000,4895,00,-4625.8271484375
100,1.0,4000,4896,00,-4630.33203125
100,1.0,4000,4915,00,-4664.52490234375
100,1.0,4000,4939,00,-4570.14013671875
100,1.0,4000,4942,00,-4570.46923828125
100,1.0,4000,4955,00,-4522.85888671875
100,1.0,4000,4963,00,-4503.83544921875
100,1.0,4000,4972,00,-4477.46923828125
100,1.0,4000,4975,00,-4462.7587890625
100,1.0,4000,4977,00,-4445.7490234375
100,1.0,4000,4978,00,-4449.50830078125
100,1.0,4000,4992,00,-4358.8505859375
100,1.0,4000,5000,00,-4439.5537109375
100,1.0,4000,5022,00,-4922.720703125
100,1.0,4000,5028,00,-4936.595703125
100,1.0,4000,5031,00,-4945.755859375
100,1.0,4000,5038,00,-4950.04931640625
100,1.0,4000,5051,00,-4773.6748046875
100,1.0,4000,5053,00,-4775.373046875
100,1.0,4000,5054,00,-4774.2099609375
100,1.0,4000,5061,00,-4552.6484375
100,1.0,4000,5079,00,-4374.4365234375
100,1.0,4000,5095,00,-4393.880859375
100,1.0,4000,5102,00,-4399.728515625
100,1.0,4000,5107,00,-4426.2587890625
100,1.0,4000,5108,00,-4427.36962890625
100,1.0,4000,5114,00,-4407.38427734375
100,1.0,4000,5127,00,-4358.318359375
100,1.0,4000,5129,00,-4330.91650390625
100,1.0,4000,5135,00,-4323.6396484375
100,1.0,4000,5161,00,-4402.37353515625
100,1.0,4000,5166,00,-4437.68603515625
100,1.0,4000,5179,00,-4476.197265625
100,1.0,4000,5183,00,-4483.83203125
100,1.0,4000,5201,00,-4402.119140625
100,1.0,4000,5209,00,-4439.4423828125
100,1.0,4000,5232,00,-4505.67138671875
100,1.0,4000,5235,00,-4545.39599609375
100,1.0,4000,5236,00,-4538.5419921875
100,1.0,4000,5240,00,-4551.43896484375
100,1.0,4000,5241,00,-4553.18115234375
100,1.0,4000,5245,00,-4569.9296875
100,1.0,4000,5267,00,-4593.400390625
100,1.0,4000,5290,00,-4575.6796875
100,1.0,4000,5303,00,-4537.9384765625
100,1.0,4000,5319,00,-4527.46435546875
100,1.0,4000,5330,00,-4458.9384765625
100,1.0,4000,5346,00,-4505.189453125
100,1.0,4000,5349,00,-4508.431640625
100,1.0,4000,5360,00,-4598.1552734375
100,1.0,4000,5361,00,-4592.91162109375
100,1.0,4000,5364,00,-4590.337890625
100,1.0,4000,5381,00,-4591.37109375
100,1.0,4000,5385,00,-4584.42431640625
100,1.0,4000,5405,00,-4572.9248046875
100,1.0,4000,5407,00,-4564.615234375
100,1.0,4000,5421,00,-4556.97802734375
100,1.0,4000,5426,00,-4541.99365234375
100,1.0,4000,5440,00,-4466.5185546875
100,1.0,4000,5441,00,-4473.00390625
100,1.0,4000,5443,00,-4454.8447265625
100,1.0,4000,5448,00,-4467.36865234375
100,1.0,4000,5476,00,-4467.5810546875
100,1.0,4000,5485,00,-4449.08837890625
100,1.0,4000,5492,00,-4448.88623046875
100,1.0,4000,5496,00,-4415.26171875
100,1.0,4000,5502,00,-4429.279296875
100,1.0,4000,5508,00,-4419.11376953125
100,1.0,4000,5513,00,-4454.45458984375
100,1.0,4000,5516,00,-4459.05908203125
100,1.0,4000,5518,00,-4453.171875
100,1.0,4000,5533,00,-4536.9072265625
100,1.0,4000,5542,00,-4497.14306640625
100,1.0,4000,5550,00,-4529.2265625
100,1.0,4000,5567,00,-4616.1826171875
100,1.0,4000,5572,00,-4614.97900390625
100,1.0,4000,5574,00,-4612.07373046875
100,1.0,4000,5586,00,-4519.17626953125
100,1.0,4000,5588,00,-4529.9052734375
100,1.0,4000,5594,00,-4557.6474609375
100,1.0,4000,5606,00,-4542.79833984375
100,1.0,4000,5611,00,-4443.46728515625
100,1.0,4000,5621,00,-4376.84375
100,1.0,4000,5631,00,-4432.32373046875
100,1.0,4000,5648,00,-4463.79541015625
100,1.0,4000,5659,00,-4452.1025390625
100,1.0,4000,5661,00,-4453.64013671875
100,1.0,4000,5665,00,-4480.49609375
100,1.0,4000,5677,00,-4517.244140625
100,1.0,4000,5680,00,-4524.19384765625
100,1.0,4000,5721,00,-4457.63916015625
100,1.0,4000,5724,00,-4452.6064453125
100,1.0,4000,5728,00,-4450.88623046875
100,1.0,4000,5742,00,-4479.1474609375
100,1.0,4000,5753,00,-4532.9775390625
100,1.0,4000,5760,00,-4524.15380859375
100,1.0,4000,5767,00,-4505.4873046875
100,1.0,4000,5777,00,-4502.70166015625
100,1.0,4000,5780,00,-4497.21630859375
100,1.0,4000,5785,00,-4494.85107421875
100,1.0,4000,5790,00,-4544.578125
100,1.0,4000,5796,00,-4568.57470703125
100,1.0,4000,5808,00,-4561.1328125
100,1.0,4000,5809,00,-4568.306640625
100,1.0,4000,5826,00,-4573.02587890625
100,1.0,4000,5829,00,-4577.51123046875
100,1.0,4000,5836,00,-4565.60205078125
100,1.0,4000,5848,00,-4631.900390625
100,1.0,4000,5863,00,-4673.0048828125
100,1.0,4000,5865,00,-4677.37744140625
100,1.0,4000,5872,00,-4711.248046875
100,1.0,4000,5882,00,-4859.28466796875
100,1.0,4000,5890,00,-4819.80419921875
100,1.0,4000,5892,00,-4830.287109375
100,1.0,4000,5894,00,-4803.18115234375
100,1.0,4000,5899,00,-4743.31884765625
100,1.0,4000,5908,00,-4703.8876953125
100,1.0,4000,5918,00,-4695.845703125
100,1.0,4000,5919,00,-4708.22021484375
100,1.0,4000,5929,00,-4632.2294921875
100,1.0,4000,5933,00,-4601.90478515625
100,1.0,4000,5934,00,-4604.99609375
100,1.0,4000,5953,00,-4624.39013671875
100,1.0,4000,5958,00,-4610.49169921875
100,1.0,4000,5960,00,-4611.81201171875
100,1.0,4000,5964,00,-4598.39990234375
100,1.0,4000,5973,00,-4557.482421875
100,1.0,4000,5991,00,-4568.35302734375
100,1.0,4000,6011,00,-4591.66650390625
100,1.0,4000,6016,00,-4589.703125
100,1.0,4000,6025,00,-4533.4755859375
100,1.0,4000,6031,00,-4527.42822265625
100,1.0,4000,6032,00,-4530.63232421875
100,1.0,4000,6033,00,-4515.35107421875
100,1.0,4000,6036,00,-4491.07666015625
100,1.0,4000,6039,00,-4493.18994140625
100,1.0,4000,6061,00,-4403.693359375
100,1.0,4000,6078,00,-4425.39892578125
100,1.0,4000,6079,00,-4419.6396484375
100,1.0,4000,6083,00,-4402.83544921875
100,1.0,4000,6088,00,-4419.4921875
100,1.0,4000,6095,00,-4417.03076171875
100,1.0,4000,6104,00,-4453.310546875
100,1.0,4000,6106,00,-4461.04248046875
100,1.0,4000,6116,00,-4504.33154296875
100,1.0,4000,6122,00,-4520.9892578125
100,1.0,4000,6124,00,-4518.83837890625
100,1.0,4000,6130,00,-4532.90966796875
100,1.0,4000,6132,00,-4543.05322265625
100,1.0,4000,6134,00,-4548.31298828125
100,1.0,4000,6146,00,-4610.45751953125
100,1.0,4000,6148,00,-4596.4736328125
100,1.0,4000,6150,00,-4597.48095703125
100,1.0,4000,6173,00,-4689.85791015625
100,1.0,4000,6182,00,-4738.22265625
100,1.0,4000,6185,00,-4744.5576171875
100,1.0,4000,6201,00,-4741.57470703125
100,1.0,4000,6211,00,-4773.33203125
100,1.0,4000,6212,00,-4767.36865234375
100,1.0,4000,6214,00,-4762.6982421875
100,1.0,4000,6220,00,-4756.86962890625
100,1.0,4000,6226,00,-4788.70166015625
100,1.0,4000,6233,00,-4762.6015625
100,1.0,4000,6238,00,-4767.97412109375
100,1.0,4000,6245,00,-4758.17822265625
100,1.0,4000,6251,00,-4743.05126953125
100,1.0,4000,6264,00,-4745.4521484375
100,1.0,4000,6271,00,-4737.84619140625
100,1.0,4000,6290,00,-4707.1162109375
100,1.0,4000,6310,00,-4735.45947265625
100,1.0,4000,6313,00,-4733.87890625
100,1.0,4000,6317,00,-4724.21923828125
100,1.0,4000,6318,00,-4744.66552734375
100,1.0,4000,6325,00,-4756.71044921875
100,1.0,4000,6342,00,-4709.4736328125
100,1.0,4000,6353,00,-4683.734375
100,1.0,4000,6364,00,-4727.67138671875
100,1.0,4000,6371,00,-4689.25341796875
100,1.0,4000,6377,00,-4633.45263671875
100,1.0,4000,6401,00,-4644.43701171875
100,1.0,4000,6424,00,-4661.23193359375
100,1.0,4000,6448,00,-4808.65087890625
100,1.0,4000,6456,00,-4885.95361328125
100,1.0,4000,6460,00,-4908.79833984375
100,1.0,4000,6473,00,-4946.11474609375
100,1.0,4000,6484,00,-4972.01904296875
100,1.0,4000,6488,00,-4981.9814453125
100,1.0,4000,6496,00,-4939.51953125
100,1.0,4000,6497,00,-4932.89404296875
100,1.0,4000,6501,00,-4895.72412109375
100,1.0,4000,6510,00,-4872.42578125
100,1.0,4000,6511,00,-4884.626953125
100,1.0,4000,6521,00,-4843.06640625
100,1.0,4000,6522,00,-4848.9990234375
100,1.0,4000,6523,00,-4854.85791015625
100,1.0,4000,6531,00,-4852.91552734375
100,1.0,4000,6535,00,-4853.08642578125
100,1.0,4000,6551,00,-4900.1484375
100,1.0,4000,6575,00,-4944.93798828125
100,1.0,4000,6579,00,-4932.9521484375
100,1.0,4000,6581,00,-4931.20654296875
100,1.0,4000,6582,00,-4924.81005859375
100,1.0,4000,6585,00,-4907.88671875
100,1.0,4000,6594,00,-4916.69970703125
100,1.0,4000,6595,00,-4911.4912109375
100,1.0,4000,6604,00,-4934.8173828125
100,1.0,4000,6607,00,-4906.71923828125
100,1.0,4000,6617,00,-4870.18310546875
100,1.0,4000,6622,00,-4859.337890625
100,1.0,4000,6658,00,-4821.8779296875
100,1.0,4000,6667,00,-4784.29638671875
100,1.0,4000,6669,00,-4758.5595703125
100,1.0,4000,6673,00,-4751.6552734375
100,1.0,4000,6679,00,-4803.30224609375
100,1.0,4000,6682,00,-4802.91796875
100,1.0,4000,6689,00,-4791.17626953125
100,1.0,4000,6692,00,-4790.486328125
100,1.0,4000,6697,00,-4781.17041015625
100,1.0,4000,6700,00,-4776.0263671875
100,1.0,4000,6708,00,-4785.6591796875
100,1.0,4000,6712,00,-4755.4658203125
100,1.0,4000,6716,00,-4764.654296875
100,1.0,4000,6726,00,-4843.73291015625
100,1.0,4000,6727,00,-4841.193359375
100,1.0,4000,6739,00,-4805.4755859375
100,1.0,4000,6743,00,-4759.51904296875
100,1.0,4000,6750,00,-4740.50048828125
100,1.0,4000,6754,00,-4713.77197265625
100,1.0,4000,6765,00,-4682.18017578125
100,1.0,4000,6777,00,-4591.59375
100,1.0,4000,6793,00,-4656.2275390625
100,1.0,4000,6818,00,-4736.7138671875
100,1.0,4000,6833,00,-4708.07177734375
100,1.0,4000,6841,00,-4696.74609375
100,1.0,4000,6847,00,-4810.04541015625
100,1.0,4000,6851,00,-4795.65576171875
100,1.0,4000,6855,00,-4806.16796875
100,1.0,4000,6863,00,-4796.08056640625
100,1.0,4000,6869,00,-4776.47998046875
100,1.0,4000,6870,00,-4785.2607421875
100,1.0,4000,6887,00,-4830.20556640625
100,1.0,4000,6896,00,-4767.34814453125
100,1.0,4000,6902,00,-4758.93994140625
100,1.0,4000,6910,00,-4765.00537109375
100,1.0,4000,6913,00,-4753.654296875
100,1.0,4000,6917,00,-4775.7998046875
100,1.0,4000,6927,00,-4776.1494140625
100,1.0,4000,6935,00,-4768.21337890625
100,1.0,4000,6938,00,-4755.6181640625
100,1.0,4000,6952,00,-4809.20751953125
100,1.0,4000,6956,00,-4817.03125
100,1.0,4000,6964,00,-4783.0927734375
100,1.0,4000,6967,00,-4778.11962890625
100,1.0,4000,6973,00,-4764.1611328125
100,1.0,4000,6991,00,-4748.7451171875
100,1.0,4000,6993,00,-4740.1416015625
100,1.0,4000,7011,00,-4630.44921875
100,1.0,4000,7015,00,-4642.4345703125
100,1.0,4000,7018,00,-4633.0576171875
100,1.0,4000,7033,00,-4591.3779296875
100,1.0,4000,7036,00,-4593.06689453125
100,1.0,4000,7040,00,-4555.3095703125
100,1.0,4000,7047,00,-4532.3544921875
100,1.0,4000,7060,00,-4580.0859375
100,1.0,4000,7066,00,-4558.5546875
100,1.0,4000,7080,00,-4620.43701171875
100,1.0,4000,7092,00,-4609.0849609375
100,1.0,4000,7099,00,-4644.140625
100,1.0,4000,7107,00,-4627.3681640625
100,1.0,4000,7115,00,-4579.32373046875
100,1.0,4000,7116,00,-4579.4443359375
100,1.0,4000,7121,00,-4603.5556640625
100,1.0,4000,7125,00,-4607.19580078125
100,1.0,4000,7138,00,-4543.037109375
100,1.0,4000,7142,00,-4526.3056640625
100,1.0,4000,7156,00,-4464.50390625
100,1.0,4000,7168,00,-4465.50927734375
100,1.0,4000,7169,00,-4454.21435546875
100,1.0,4000,7176,00,-4431.69287109375
100,1.0,4000,7184,00,-4432.23046875
100,1.0,4000,7190,00,-4433.7822265625
100,1.0,4000,7196,00,-4429.1015625
100,1.0,4000,7203,00,-4462.04345703125
100,1.0,4000,7205,00,-4461.2158203125
100,1.0,4000,7214,00,-4497.1328125
100,1.0,4000,7216,00,-4500.65869140625
100,1.0,4000,7217,00,-4507.5302734375
100,1.0,4000,7236,00,-4503.18310546875
100,1.0,4000,7239,00,-4507.60595703125
100,1.0,4000,7248,00,-4525.24609375
100,1.0,4000,7261,00,-4501.87060546875
100,1.0,4000,7272,00,-4479.4521484375
100,1.0,4000,7275,00,-4483.357421875
100,1.0,4000,7285,00,-4580.18359375
100,1.0,4000,7301,00,-4622.2646484375
100,1.0,4000,7312,00,-4587.2138671875
100,1.0,4000,7315,00,-4577.158203125
100,1.0,4000,7330,00,-4547.66015625
100,1.0,4000,7340,00,-4546.22216796875
100,1.0,4000,7341,00,-4538.5830078125
100,1.0,4000,7346,00,-4553.4150390625
100,1.0,4000,7347,00,-4536.12158203125
100,1.0,4000,7352,00,-4497.72998046875
100,1.0,4000,7354,00,-4506.0654296875
100,1.0,4000,7358,00,-4491.03173828125
100,1.0,4000,7359,00,-4501.95361328125
100,1.0,4000,7360,00,-4505.05126953125
100,1.0,4000,7375,00,-4537.75732421875
100,1.0,4000,7382,00,-4541.0703125
100,1.0,4000,7383,00,-4541.44580078125
100,1.0,4000,7387,00,-4542.43896484375
100,1.0,4000,7389,00,-4461.896484375
100,1.0,4000,7398,00,-4421.0771484375
100,1.0,4000,7402,00,-4423.31640625
100,1.0,4000,7405,00,-4424.82666015625
100,1.0,4000,7431,00,-4455.85205078125
100,1.0,4000,7432,00,-4450.72705078125
100,1.0,4000,7441,00,-4464.08447265625
100,1.0,4000,7444,00,-4448.2646484375
100,1.0,4000,7448,00,-4475.3798828125
100,1.0,4000,7451,00,-4460.18994140625
100,1.0,4000,7461,00,-4442.25537109375
100,1.0,4000,7462,00,-4441.49951171875
100,1.0,4000,7463,00,-4449.8544921875
100,1.0,4000,7464,00,-4460.12939453125
100,1.0,4000,7469,00,-4472.31201171875
100,1.0,4000,7475,00,-4426.99609375
100,1.0,4000,7479,00,-4422.107421875
100,1.0,4000,7481,00,-4446.1015625
100,1.0,4000,7497,00,-4482.3212890625
100,1.0,4000,7503,00,-4505.88671875
100,1.0,4000,7504,00,-4479.2998046875
100,1.0,4000,7512,00,-4479.52490234375
100,1.0,4000,7518,00,-4468.07861328125
100,1.0,4000,7523,00,-4476.2431640625
100,1.0,4000,7531,00,-4420.91015625
100,1.0,4000,7538,00,-4381.25390625
100,1.0,4000,7548,00,-4344.404296875
100,1.0,4000,7566,00,-4292.97509765625
100,1.0,4000,7574,00,-4279.5185546875
100,1.0,4000,7597,00,-4427.9404296875
100,1.0,4000,7604,00,-4487.65673828125
100,1.0,4000,7610,00,-4510.79443359375
100,1.0,4000,7613,00,-4544.201171875
100,1.0,4000,7644,00,-4531.91015625
100,1.0,4000,7645,00,-4542.92333984375
100,1.0,4000,7661,00,-4489.7685546875
100,1.0,4000,7662,00,-4491.42822265625
100,1.0,4000,7672,00,-4501.61474609375
100,1.0,4000,7675,00,-4508.95654296875
100,1.0,4000,7677,00,-4499.064453125
100,1.0,4000,7688,00,-4483.20458984375
100,1.0,4000,7694,00,-4489.86181640625
100,1.0,4000,7697,00,-4493.50927734375
100,1.0,4000,7701,00,-4485.2841796875
100,1.0,4000,7717,00,-4520.474609375
100,1.0,4000,7719,00,-4521.60693359375
100,1.0,4000,7720,00,-4515.2666015625
100,1.0,4000,7724,00,-4539.7236328125
100,1.0,4000,7727,00,-4542.01025390625
100,1.0,4000,7729,00,-4552.19482421875
100,1.0,4000,7732,00,-4583.6572265625
100,1.0,4000,7743,00,-4564.2705078125
100,1.0,4000,7747,00,-4568.53759765625
100,1.0,4000,7758,00,-4588.64013671875
100,1.0,4000,7761,00,-4584.02392578125
100,1.0,4000,7781,00,-4472.47119140625
100,1.0,4000,7789,00,-4472.23828125
100,1.0,4000,7799,00,-4446.7978515625
100,1.0,4000,7800,00,-4440.2880859375
100,1.0,4000,7811,00,-4370.845703125
100,1.0,4000,7834,00,-4405.39013671875
100,1.0,4000,7839,00,-4399.109375
100,1.0,4000,7856,00,-4380.96875
100,1.0,4000,7873,00,-4366.65234375
100,1.0,4000,7879,00,-4332.123046875
100,1.0,4000,7881,00,-4346.36328125
100,1.0,4000,7900,00,-4356.04150390625
100,1.0,4000,7901,00,-4363.90869140625
100,1.0,4000,7905,00,-4349.048828125
100,1.0,4000,7909,00,-4383.18359375
100,1.0,4000,7927,00,-4374.34912109375
100,1.0,4000,7933,00,-4348.69287109375
100,1.0,4000,7934,00,-4346.46728515625
100,1.0,4000,7976,00,-4271.72998046875
100,1.0,4000,7984,00,-4321.83935546875
100,1.0,4000,7992,00,-4384.17626953125
100,1.0,4000,7993,00,-4384.74951171875
100,1.0,4000,8002,00,-4446.994140625
