omega,beta0,E,episode,beta,average R^T
1,1.0,4000,3849,00.0377500000000000,-84.49655151367188
1,1.0,4000,3865,00.0337500000000000,-80.7082748413086
1,1.0,4000,3870,00.0325000000000000,-79.02982330322266
1,1.0,4000,3877,00.0307500000000000,-86.70452117919922
1,1.0,4000,3902,00.0245000000000000,-95.6348876953125
1,1.0,4000,3903,00.0242500000000000,-95.61351776123047
1,1.0,4000,3911,00.0222500000000000,-91.50017547607422
1,1.0,4000,3921,00.0197500000000000,-84.90896606445312
1,1.0,4000,3929,00.0177500000000000,-72.79525756835938
1,1.0,4000,3936,00.0160000000000000,-58.96784210205078
1,1.0,4000,3940,00.0150000000000000,-57.25735855102539
1,1.0,4000,3951,00.0122500000000000,-55.707820892333984
1,1.0,4000,3957,00.0107500000000000,-54.10057830810547
1,1.0,4000,3963,00.00925000000000000,-54.610595703125
1,1.0,4000,3985,00.00375000000000000,-54.79872131347656
1,1.0,4000,3996,00.00100000000000000,-55.66443634033203
1,1.0,4000,4001,00,-53.89874267578125
1,1.0,4000,4010,00,-60.10414505004883
1,1.0,4000,4011,00,-60.03763961791992
1,1.0,4000,4023,00,-55.13677215576172
1,1.0,4000,4034,00,-58.90633773803711
1,1.0,4000,4037,00,-58.77461624145508
1,1.0,4000,4047,00,-58.418922424316406
1,1.0,4000,4048,00,-58.442291259765625
1,1.0,4000,4049,00,-58.52369689941406
1,1.0,4000,4094,00,-54.83940124511719
1,1.0,4000,4099,00,-54.642948150634766
1,1.0,4000,4100,00,-54.637306213378906
1,1.0,4000,4110,00,-58.63888931274414
1,1.0,4000,4183,00,-70.75846099853516
1,1.0,4000,4194,00,-66.1163101196289
1,1.0,4000,4195,00,-70.1080093383789
1,1.0,4000,4197,00,-68.23937225341797
1,1.0,4000,4199,00,-68.09294891357422
1,1.0,4000,4202,00,-67.92776489257812
1,1.0,4000,4203,00,-67.98692321777344
1,1.0,4000,4205,00,-68.05573272705078
1,1.0,4000,4228,00,-68.74588775634766
1,1.0,4000,4233,00,-62.67769241333008
1,1.0,4000,4236,00,-62.619014739990234
1,1.0,4000,4244,00,-62.282535552978516
1,1.0,4000,4255,00,-59.923828125
1,1.0,4000,4264,00,-58.048458099365234
1,1.0,4000,4267,00,-55.919681549072266
1,1.0,4000,4268,00,-56.05864334106445
1,1.0,4000,4283,00,-57.11885070800781
1,1.0,4000,4299,00,-55.68289566040039
1,1.0,4000,4305,00,-59.662715911865234
1,1.0,4000,4309,00,-59.904911041259766
1,1.0,4000,4318,00,-59.97502899169922
1,1.0,4000,4320,00,-59.97850036621094
1,1.0,4000,4329,00,-57.339420318603516
1,1.0,4000,4333,00,-52.94944763183594
1,1.0,4000,4339,00,-52.74085998535156
1,1.0,4000,4344,00,-60.68096160888672
1,1.0,4000,4370,00,-59.06377029418945
1,1.0,4000,4379,00,-59.65572738647461
1,1.0,4000,4394,00,-60.41392135620117
1,1.0,4000,4401,00,-66.59122467041016
1,1.0,4000,4407,00,-66.92015075683594
1,1.0,4000,4411,00,-67.29256439208984
1,1.0,4000,4412,00,-67.2988052368164
1,1.0,4000,4431,00,-67.03206634521484
1,1.0,4000,4432,00,-67.07457733154297
1,1.0,4000,4434,00,-67.15904998779297
1,1.0,4000,4440,00,-71.08927917480469
1,1.0,4000,4470,00,-53.61726379394531
1,1.0,4000,4476,00,-53.04561996459961
1,1.0,4000,4480,00,-52.77327346801758
1,1.0,4000,4483,00,-52.874488830566406
1,1.0,4000,4491,00,-48.38020324707031
1,1.0,4000,4493,00,-48.283538818359375
1,1.0,4000,4510,00,-49.70682144165039
1,1.0,4000,4511,00,-49.61830520629883
1,1.0,4000,4530,00,-52.4376220703125
1,1.0,4000,4531,00,-52.42377853393555
1,1.0,4000,4534,00,-52.185916900634766
1,1.0,4000,4543,00,-52.23412322998047
1,1.0,4000,4551,00,-48.09169387817383
1,1.0,4000,4553,00,-48.0567512512207
1,1.0,4000,4554,00,-54.13478088378906
1,1.0,4000,4569,00,-62.710575103759766
1,1.0,4000,4579,00,-78.4939193725586
1,1.0,4000,4582,00,-82.27642059326172
1,1.0,4000,4593,00,-82.85284423828125
1,1.0,4000,4596,00,-82.98209381103516
1,1.0,4000,4598,00,-85.07716369628906
1,1.0,4000,4600,00,-85.5028076171875
1,1.0,4000,4612,00,-80.56719207763672
1,1.0,4000,4629,00,-65.56641387939453
1,1.0,4000,4644,00,-61.95820999145508
1,1.0,4000,4650,00,-75.6902084350586
1,1.0,4000,4657,00,-69.17853546142578
1,1.0,4000,4665,00,-68.38724517822266
1,1.0,4000,4669,00,-68.2666244506836
1,1.0,4000,4676,00,-76.04421997070312
1,1.0,4000,4677,00,-75.86984252929688
1,1.0,4000,4678,00,-75.91024017333984
1,1.0,4000,4688,00,-83.64772033691406
1,1.0,4000,4714,00,-87.60850524902344
1,1.0,4000,4719,00,-85.79461669921875
1,1.0,4000,4735,00,-69.59529113769531
1,1.0,4000,4740,00,-69.51402282714844
1,1.0,4000,4746,00,-69.2772216796875
1,1.0,4000,4750,00,-71.3315658569336
1,1.0,4000,4751,00,-73.35382080078125
1,1.0,4000,4759,00,-59.51527786254883
1,1.0,4000,4762,00,-55.35565948486328
1,1.0,4000,4763,00,-57.23750686645508
1,1.0,4000,4765,00,-59.04017639160156
1,1.0,4000,4768,00,-60.780826568603516
1,1.0,4000,4777,00,-58.57597732543945
1,1.0,4000,4781,00,-62.47950744628906
1,1.0,4000,4785,00,-62.36139678955078
1,1.0,4000,4788,00,-62.20603561401367
1,1.0,4000,4789,00,-62.241817474365234
1,1.0,4000,4795,00,-62.07666015625
1,1.0,4000,4801,00,-57.86601638793945
1,1.0,4000,4803,00,-55.81911087036133
1,1.0,4000,4806,00,-55.700077056884766
1,1.0,4000,4841,00,-50.65622329711914
1,1.0,4000,4853,00,-53.041927337646484
1,1.0,4000,4872,00,-63.16131591796875
1,1.0,4000,4874,00,-62.988861083984375
1,1.0,4000,4890,00,-58.506534576416016
1,1.0,4000,4893,00,-56.44440841674805
1,1.0,4000,4895,00,-56.283321380615234
1,1.0,4000,4896,00,-56.31580352783203
1,1.0,4000,4915,00,-54.20210647583008
1,1.0,4000,4939,00,-77.9966049194336
1,1.0,4000,4942,00,-77.88761138916016
1,1.0,4000,4955,00,-76.42401885986328
1,1.0,4000,4963,00,-76.55812072753906
1,1.0,4000,4972,00,-77.2565689086914
1,1.0,4000,4975,00,-77.64766693115234
1,1.0,4000,4977,00,-75.72518157958984
1,1.0,4000,4978,00,-75.68199157714844
1,1.0,4000,4992,00,-52.4217529296875
1,1.0,4000,5000,00,-50.454837799072266
1,1.0,4000,5022,00,-49.76816177368164
1,1.0,4000,5028,00,-51.88599395751953
1,1.0,4000,5031,00,-52.11825180053711
1,1.0,4000,5038,00,-56.11543655395508
1,1.0,4000,5051,00,-54.65923309326172
1,1.0,4000,5053,00,-54.520835876464844
1,1.0,4000,5054,00,-54.43789291381836
1,1.0,4000,5061,00,-54.0892219543457
1,1.0,4000,5079,00,-55.950279235839844
1,1.0,4000,5095,00,-61.876399993896484
1,1.0,4000,5102,00,-63.76290512084961
1,1.0,4000,5107,00,-64.09465789794922
1,1.0,4000,5108,00,-64.2201919555664
1,1.0,4000,5114,00,-60.38771438598633
1,1.0,4000,5127,00,-59.876808166503906
1,1.0,4000,5129,00,-61.674888610839844
1,1.0,4000,5135,00,-53.03072738647461
1,1.0,4000,5161,00,-57.97868728637695
1,1.0,4000,5166,00,-59.83848571777344
1,1.0,4000,5179,00,-68.03565216064453
1,1.0,4000,5183,00,-70.07129669189453
1,1.0,4000,5201,00,-61.95476150512695
1,1.0,4000,5209,00,-68.18013000488281
1,1.0,4000,5232,00,-67.79792022705078
1,1.0,4000,5235,00,-67.72931671142578
1,1.0,4000,5236,00,-67.68965911865234
1,1.0,4000,5240,00,-67.9450912475586
1,1.0,4000,5241,00,-67.9192123413086
1,1.0,4000,5245,00,-68.1786117553711
1,1.0,4000,5267,00,-67.11021423339844
1,1.0,4000,5290,00,-72.73617553710938
1,1.0,4000,5303,00,-72.57440185546875
1,1.0,4000,5319,00,-72.26618957519531
1,1.0,4000,5330,00,-57.23833465576172
1,1.0,4000,5346,00,-52.403682708740234
1,1.0,4000,5349,00,-52.36153030395508
1,1.0,4000,5360,00,-51.824554443359375
1,1.0,4000,5361,00,-51.7811393737793
1,1.0,4000,5364,00,-51.786067962646484
1,1.0,4000,5381,00,-54.370174407958984
1,1.0,4000,5385,00,-52.45758819580078
1,1.0,4000,5405,00,-58.88838577270508
1,1.0,4000,5407,00,-69.01436614990234
1,1.0,4000,5421,00,-71.60543823242188
1,1.0,4000,5426,00,-69.74414825439453
1,1.0,4000,5440,00,-69.69500732421875
1,1.0,4000,5441,00,-69.69184875488281
1,1.0,4000,5443,00,-65.68035888671875
1,1.0,4000,5448,00,-65.58743286132812
1,1.0,4000,5476,00,-62.400936126708984
1,1.0,4000,5485,00,-64.45944213867188
1,1.0,4000,5492,00,-66.12244415283203
1,1.0,4000,5496,00,-66.15995788574219
1,1.0,4000,5502,00,-60.05766677856445
1,1.0,4000,5508,00,-60.18317794799805
1,1.0,4000,5513,00,-64.3073501586914
1,1.0,4000,5516,00,-58.49698257446289
1,1.0,4000,5518,00,-58.3085823059082
1,1.0,4000,5533,00,-54.528076171875
1,1.0,4000,5542,00,-56.59393310546875
1,1.0,4000,5550,00,-62.43671417236328
1,1.0,4000,5567,00,-65.97964477539062
1,1.0,4000,5572,00,-65.94051361083984
1,1.0,4000,5574,00,-66.01641845703125
1,1.0,4000,5586,00,-64.05155181884766
1,1.0,4000,5588,00,-64.22594451904297
1,1.0,4000,5594,00,-53.96089553833008
1,1.0,4000,5606,00,-56.30692672729492
1,1.0,4000,5611,00,-58.34709548950195
1,1.0,4000,5621,00,-54.48319625854492
1,1.0,4000,5631,00,-54.103919982910156
1,1.0,4000,5648,00,-58.348018646240234
1,1.0,4000,5659,00,-54.82805633544922
1,1.0,4000,5661,00,-52.915645599365234
1,1.0,4000,5665,00,-53.138916015625
1,1.0,4000,5677,00,-55.11246109008789
1,1.0,4000,5680,00,-63.23451232910156
1,1.0,4000,5721,00,-58.89537048339844
1,1.0,4000,5724,00,-59.05369567871094
1,1.0,4000,5728,00,-55.26741409301758
1,1.0,4000,5742,00,-49.10922622680664
1,1.0,4000,5753,00,-49.66615676879883
1,1.0,4000,5760,00,-51.85397720336914
1,1.0,4000,5767,00,-49.87392044067383
1,1.0,4000,5777,00,-49.21446990966797
1,1.0,4000,5780,00,-48.85726547241211
1,1.0,4000,5785,00,-48.648284912109375
1,1.0,4000,5790,00,-48.0208625793457
1,1.0,4000,5796,00,-49.736724853515625
1,1.0,4000,5808,00,-51.089900970458984
1,1.0,4000,5809,00,-50.989315032958984
1,1.0,4000,5826,00,-50.50499725341797
1,1.0,4000,5829,00,-50.78482437133789
1,1.0,4000,5836,00,-50.94493103027344
1,1.0,4000,5848,00,-53.05056381225586
1,1.0,4000,5863,00,-49.213539123535156
1,1.0,4000,5865,00,-57.2061767578125
1,1.0,4000,5872,00,-57.179691314697266
1,1.0,4000,5882,00,-60.44350814819336
1,1.0,4000,5890,00,-60.58224105834961
1,1.0,4000,5892,00,-66.6727294921875
1,1.0,4000,5894,00,-66.60871124267578
1,1.0,4000,5899,00,-64.73868560791016
1,1.0,4000,5908,00,-64.80853271484375
1,1.0,4000,5918,00,-62.802001953125
1,1.0,4000,5919,00,-62.80669021606445
1,1.0,4000,5929,00,-61.32667541503906
1,1.0,4000,5933,00,-63.35910415649414
1,1.0,4000,5934,00,-63.429683685302734
1,1.0,4000,5953,00,-62.85255813598633
1,1.0,4000,5958,00,-64.67862701416016
1,1.0,4000,5960,00,-64.5975570678711
1,1.0,4000,5964,00,-58.637332916259766
1,1.0,4000,5973,00,-60.5648078918457
1,1.0,4000,5991,00,-60.538475036621094
1,1.0,4000,6011,00,-51.1685905456543
1,1.0,4000,6016,00,-51.13523864746094
1,1.0,4000,6025,00,-53.295040130615234
1,1.0,4000,6031,00,-69.10972595214844
1,1.0,4000,6032,00,-69.20919799804688
1,1.0,4000,6033,00,-75.29114532470703
1,1.0,4000,6036,00,-75.13838958740234
1,1.0,4000,6039,00,-75.3264389038086
1,1.0,4000,6061,00,-73.70897674560547
1,1.0,4000,6078,00,-72.53060150146484
1,1.0,4000,6079,00,-72.61104583740234
1,1.0,4000,6083,00,-66.84873962402344
1,1.0,4000,6088,00,-69.02071380615234
1,1.0,4000,6095,00,-69.08831024169922
1,1.0,4000,6104,00,-68.75831604003906
1,1.0,4000,6106,00,-69.0068130493164
1,1.0,4000,6116,00,-62.895263671875
1,1.0,4000,6122,00,-53.0933723449707
1,1.0,4000,6124,00,-52.89291763305664
1,1.0,4000,6130,00,-53.28873062133789
1,1.0,4000,6132,00,-53.148895263671875
1,1.0,4000,6134,00,-51.07908630371094
1,1.0,4000,6146,00,-51.40950012207031
1,1.0,4000,6148,00,-51.409297943115234
1,1.0,4000,6150,00,-51.590904235839844
1,1.0,4000,6173,00,-53.09866714477539
1,1.0,4000,6182,00,-50.946475982666016
1,1.0,4000,6185,00,-51.12846755981445
1,1.0,4000,6201,00,-53.5963134765625
1,1.0,4000,6211,00,-55.798702239990234
1,1.0,4000,6212,00,-55.66934585571289
1,1.0,4000,6214,00,-55.78229904174805
1,1.0,4000,6220,00,-53.91286849975586
1,1.0,4000,6226,00,-54.138038635253906
1,1.0,4000,6233,00,-56.36294174194336
1,1.0,4000,6238,00,-56.29152297973633
1,1.0,4000,6245,00,-54.74555587768555
1,1.0,4000,6251,00,-55.125240325927734
1,1.0,4000,6264,00,-52.53089141845703
1,1.0,4000,6271,00,-52.227325439453125
1,1.0,4000,6290,00,-51.95014953613281
1,1.0,4000,6310,00,-54.07120895385742
1,1.0,4000,6313,00,-54.0991325378418
1,1.0,4000,6317,00,-54.164207458496094
1,1.0,4000,6318,00,-54.16896438598633
1,1.0,4000,6325,00,-53.83063507080078
1,1.0,4000,6342,00,-52.00138854980469
1,1.0,4000,6353,00,-51.70790100097656
1,1.0,4000,6364,00,-55.85777282714844
1,1.0,4000,6371,00,-67.86185455322266
1,1.0,4000,6377,00,-71.78097534179688
1,1.0,4000,6401,00,-77.62976837158203
1,1.0,4000,6424,00,-58.8292350769043
1,1.0,4000,6448,00,-60.7260856628418
1,1.0,4000,6456,00,-57.65587615966797
1,1.0,4000,6460,00,-57.95026779174805
1,1.0,4000,6473,00,-58.31681442260742
1,1.0,4000,6484,00,-60.14453125
1,1.0,4000,6488,00,-55.76225280761719
1,1.0,4000,6496,00,-58.98146438598633
1,1.0,4000,6497,00,-58.90610122680664
1,1.0,4000,6501,00,-58.5006217956543
1,1.0,4000,6510,00,-61.27848434448242
1,1.0,4000,6511,00,-61.16545867919922
1,1.0,4000,6521,00,-60.33793258666992
1,1.0,4000,6522,00,-60.31294631958008
1,1.0,4000,6523,00,-64.33686828613281
1,1.0,4000,6531,00,-66.20195770263672
1,1.0,4000,6535,00,-66.34339141845703
1,1.0,4000,6551,00,-62.04890441894531
1,1.0,4000,6575,00,-84.58393096923828
1,1.0,4000,6579,00,-84.72967529296875
1,1.0,4000,6581,00,-82.66366577148438
1,1.0,4000,6582,00,-82.6622543334961
1,1.0,4000,6585,00,-82.6618423461914
1,1.0,4000,6594,00,-91.14820861816406
1,1.0,4000,6595,00,-91.14019012451172
1,1.0,4000,6604,00,-93.5468521118164
1,1.0,4000,6607,00,-93.41316223144531
1,1.0,4000,6617,00,-86.01129913330078
1,1.0,4000,6622,00,-63.83106231689453
1,1.0,4000,6658,00,-55.689334869384766
1,1.0,4000,6667,00,-58.965599060058594
1,1.0,4000,6669,00,-59.09597396850586
1,1.0,4000,6673,00,-63.028533935546875
1,1.0,4000,6679,00,-71.17849731445312
1,1.0,4000,6682,00,-71.38417053222656
1,1.0,4000,6689,00,-81.66685485839844
1,1.0,4000,6692,00,-83.16458892822266
1,1.0,4000,6697,00,-86.95252227783203
1,1.0,4000,6700,00,-87.07768249511719
1,1.0,4000,6708,00,-103.34083557128906
1,1.0,4000,6712,00,-103.2721176147461
1,1.0,4000,6716,00,-101.42850494384766
1,1.0,4000,6726,00,-95.0246353149414
1,1.0,4000,6727,00,-95.03568267822266
1,1.0,4000,6739,00,-74.56655883789062
1,1.0,4000,6743,00,-70.65502166748047
1,1.0,4000,6750,00,-68.198486328125
1,1.0,4000,6754,00,-63.923805236816406
1,1.0,4000,6765,00,-51.59696578979492
1,1.0,4000,6777,00,-51.38676452636719
1,1.0,4000,6793,00,-57.83134841918945
1,1.0,4000,6818,00,-58.630210876464844
1,1.0,4000,6833,00,-50.410614013671875
1,1.0,4000,6841,00,-50.375972747802734
1,1.0,4000,6847,00,-50.52619552612305
1,1.0,4000,6851,00,-50.43647003173828
1,1.0,4000,6855,00,-50.47496032714844
1,1.0,4000,6863,00,-50.09939193725586
1,1.0,4000,6869,00,-47.88289260864258
1,1.0,4000,6870,00,-47.90027618408203
1,1.0,4000,6887,00,-50.338470458984375
1,1.0,4000,6896,00,-49.512325286865234
1,1.0,4000,6902,00,-51.21591567993164
1,1.0,4000,6910,00,-57.2479248046875
1,1.0,4000,6913,00,-57.41083908081055
1,1.0,4000,6917,00,-57.274234771728516
1,1.0,4000,6927,00,-63.17173385620117
1,1.0,4000,6935,00,-74.89549255371094
1,1.0,4000,6938,00,-76.93474578857422
1,1.0,4000,6952,00,-79.59783172607422
1,1.0,4000,6956,00,-79.16825866699219
1,1.0,4000,6964,00,-78.70877075195312
1,1.0,4000,6967,00,-78.77191925048828
1,1.0,4000,6973,00,-82.3173828125
1,1.0,4000,6991,00,-59.71640396118164
1,1.0,4000,6993,00,-59.74360656738281
1,1.0,4000,7011,00,-61.760093688964844
1,1.0,4000,7015,00,-63.82981872558594
1,1.0,4000,7018,00,-63.77305221557617
1,1.0,4000,7033,00,-64.34375762939453
1,1.0,4000,7036,00,-64.46835327148438
1,1.0,4000,7040,00,-62.471458435058594
1,1.0,4000,7047,00,-66.33751678466797
1,1.0,4000,7060,00,-66.4580078125
1,1.0,4000,7066,00,-60.7050895690918
1,1.0,4000,7080,00,-61.23541259765625
1,1.0,4000,7092,00,-59.86067581176758
1,1.0,4000,7099,00,-60.29887771606445
1,1.0,4000,7107,00,-54.75870132446289
1,1.0,4000,7115,00,-56.721744537353516
1,1.0,4000,7116,00,-56.639495849609375
1,1.0,4000,7121,00,-56.52454376220703
1,1.0,4000,7125,00,-58.50666046142578
1,1.0,4000,7138,00,-58.36227035522461
1,1.0,4000,7142,00,-56.248268127441406
1,1.0,4000,7156,00,-58.36946105957031
1,1.0,4000,7168,00,-56.57301712036133
1,1.0,4000,7169,00,-56.7521858215332
1,1.0,4000,7176,00,-54.84261703491211
1,1.0,4000,7184,00,-62.324058532714844
1,1.0,4000,7190,00,-62.17094421386719
1,1.0,4000,7196,00,-61.90489196777344
1,1.0,4000,7203,00,-57.43097686767578
1,1.0,4000,7205,00,-57.325801849365234
1,1.0,4000,7214,00,-56.98310470581055
1,1.0,4000,7216,00,-56.91151809692383
1,1.0,4000,7217,00,-56.73411560058594
1,1.0,4000,7236,00,-52.44422149658203
1,1.0,4000,7239,00,-52.500633239746094
1,1.0,4000,7248,00,-52.3951416015625
1,1.0,4000,7261,00,-56.35297393798828
1,1.0,4000,7272,00,-55.96393966674805
1,1.0,4000,7275,00,-55.96601486206055
1,1.0,4000,7285,00,-57.23996353149414
1,1.0,4000,7301,00,-61.106807708740234
1,1.0,4000,7312,00,-60.85417556762695
1,1.0,4000,7315,00,-61.04734420776367
1,1.0,4000,7330,00,-54.232730865478516
1,1.0,4000,7340,00,-52.50999069213867
1,1.0,4000,7341,00,-52.55461883544922
1,1.0,4000,7346,00,-50.38079071044922
1,1.0,4000,7347,00,-50.408714294433594
1,1.0,4000,7352,00,-50.50463104248047
1,1.0,4000,7354,00,-50.57197570800781
1,1.0,4000,7358,00,-50.80354309082031
1,1.0,4000,7359,00,-50.672935485839844
1,1.0,4000,7360,00,-50.65037155151367
1,1.0,4000,7375,00,-45.98699188232422
1,1.0,4000,7382,00,-45.65097427368164
1,1.0,4000,7383,00,-45.60788345336914
1,1.0,4000,7387,00,-45.59376525878906
1,1.0,4000,7389,00,-45.660423278808594
1,1.0,4000,7398,00,-45.436553955078125
1,1.0,4000,7402,00,-47.468101501464844
1,1.0,4000,7405,00,-47.56612014770508
1,1.0,4000,7431,00,-69.06500244140625
1,1.0,4000,7432,00,-69.0445327758789
1,1.0,4000,7441,00,-69.0884780883789
1,1.0,4000,7444,00,-77.17375183105469
1,1.0,4000,7448,00,-81.48379516601562
1,1.0,4000,7451,00,-81.41401672363281
1,1.0,4000,7461,00,-77.2164535522461
1,1.0,4000,7462,00,-77.39400482177734
1,1.0,4000,7463,00,-77.27662658691406
1,1.0,4000,7464,00,-77.43990325927734
1,1.0,4000,7469,00,-79.16964721679688
1,1.0,4000,7475,00,-65.31065368652344
1,1.0,4000,7479,00,-63.419158935546875
1,1.0,4000,7481,00,-65.31109619140625
1,1.0,4000,7497,00,-55.109378814697266
1,1.0,4000,7503,00,-55.274539947509766
1,1.0,4000,7504,00,-55.37678146362305
1,1.0,4000,7512,00,-67.6945571899414
1,1.0,4000,7518,00,-67.90985107421875
1,1.0,4000,7523,00,-72.11090850830078
1,1.0,4000,7531,00,-76.4286880493164
1,1.0,4000,7538,00,-78.62335205078125
1,1.0,4000,7548,00,-80.60002899169922
1,1.0,4000,7566,00,-72.66468811035156
1,1.0,4000,7574,00,-60.4221076965332
1,1.0,4000,7597,00,-64.25732421875
1,1.0,4000,7604,00,-70.06474304199219
1,1.0,4000,7610,00,-65.61003875732422
1,1.0,4000,7613,00,-63.58131408691406
1,1.0,4000,7644,00,-67.89408874511719
1,1.0,4000,7645,00,-67.99899291992188
1,1.0,4000,7661,00,-63.68006896972656
1,1.0,4000,7662,00,-63.6909294128418
1,1.0,4000,7672,00,-61.27745056152344
1,1.0,4000,7675,00,-60.91170120239258
1,1.0,4000,7677,00,-58.827571868896484
1,1.0,4000,7688,00,-64.55682373046875
1,1.0,4000,7694,00,-58.26284408569336
1,1.0,4000,7697,00,-64.00538635253906
1,1.0,4000,7701,00,-62.10911560058594
1,1.0,4000,7717,00,-66.58146667480469
1,1.0,4000,7719,00,-66.58600616455078
1,1.0,4000,7720,00,-66.63363647460938
1,1.0,4000,7724,00,-66.65914916992188
1,1.0,4000,7727,00,-66.69384765625
1,1.0,4000,7729,00,-64.66830444335938
1,1.0,4000,7732,00,-70.92761993408203
1,1.0,4000,7743,00,-70.98543548583984
1,1.0,4000,7747,00,-65.1881103515625
1,1.0,4000,7758,00,-67.37386322021484
1,1.0,4000,7761,00,-65.33464050292969
1,1.0,4000,7781,00,-61.01091003417969
1,1.0,4000,7789,00,-59.32422637939453
1,1.0,4000,7799,00,-61.85350799560547
1,1.0,4000,7800,00,-62.05976867675781
1,1.0,4000,7811,00,-58.644039154052734
1,1.0,4000,7834,00,-53.74897384643555
1,1.0,4000,7839,00,-55.5419807434082
1,1.0,4000,7856,00,-50.77669906616211
1,1.0,4000,7873,00,-51.957069396972656
1,1.0,4000,7879,00,-52.007503509521484
1,1.0,4000,7881,00,-51.886695861816406
1,1.0,4000,7900,00,-58.25874710083008
1,1.0,4000,7901,00,-58.36429977416992
1,1.0,4000,7905,00,-58.344242095947266
1,1.0,4000,7909,00,-58.34025955200195
1,1.0,4000,7927,00,-62.327293395996094
1,1.0,4000,7933,00,-60.106842041015625
1,1.0,4000,7934,00,-60.149139404296875
1,1.0,4000,7976,00,-54.360435485839844
1,1.0,4000,7984,00,-54.581573486328125
1,1.0,4000,7992,00,-53.483642578125
1,1.0,4000,7993,00,-53.632057189941406
1,1.0,4000,8002,00,-46.2001953125
