omega,beta0,E,episode,beta,average R^T
10,1.0,4000,3870,00.0325000000000000,-543.4363403320312
10,1.0,4000,3877,00.0307500000000000,-555.786865234375
10,1.0,4000,3902,00.0245000000000000,-543.6902465820312
10,1.0,4000,3903,00.0242500000000000,-543.60302734375
10,1.0,4000,3911,00.0222500000000000,-547.0174560546875
10,1.0,4000,3921,00.0197500000000000,-541.912353515625
10,1.0,4000,3929,00.0177500000000000,-536.73828125
10,1.0,4000,3936,00.0160000000000000,-532.3465576171875
10,1.0,4000,3940,00.0150000000000000,-522.83447265625
10,1.0,4000,3951,00.0122500000000000,-503.7500305175781
10,1.0,4000,3957,00.0107500000000000,-505.6261901855469
10,1.0,4000,3963,00.00925000000000000,-501.1531066894531
10,1.0,4000,3985,00.00375000000000000,-500.70806884765625
10,1.0,4000,3996,00.00100000000000000,-492.4782409667969
10,1.0,4000,4001,00,-488.6771545410156
10,1.0,4000,4010,00,-482.32171630859375
10,1.0,4000,4011,00,-483.40350341796875
10,1.0,4000,4023,00,-483.39080810546875
10,1.0,4000,4034,00,-478.9621276855469
10,1.0,4000,4037,00,-477.6403503417969
10,1.0,4000,4047,00,-474.235107421875
10,1.0,4000,4048,00,-474.0011901855469
10,1.0,4000,4049,00,-474.55364990234375
10,1.0,4000,4094,00,-497.7674865722656
10,1.0,4000,4099,00,-498.1775207519531
10,1.0,4000,4100,00,-498.41448974609375
10,1.0,4000,4110,00,-496.0362548828125
10,1.0,4000,4183,00,-480.90673828125
10,1.0,4000,4194,00,-493.4762878417969
10,1.0,4000,4195,00,-494.7303771972656
10,1.0,4000,4197,00,-495.2772216796875
10,1.0,4000,4199,00,-493.13531494140625
10,1.0,4000,4202,00,-498.22076416015625
10,1.0,4000,4203,00,-502.69476318359375
10,1.0,4000,4205,00,-504.1851501464844
10,1.0,4000,4228,00,-532.554931640625
10,1.0,4000,4233,00,-541.9488525390625
10,1.0,4000,4236,00,-544.2987060546875
10,1.0,4000,4244,00,-533.968017578125
10,1.0,4000,4255,00,-522.4535522460938
10,1.0,4000,4264,00,-515.68896484375
10,1.0,4000,4267,00,-550.9507446289062
10,1.0,4000,4268,00,-551.2446899414062
10,1.0,4000,4283,00,-593.6959228515625
10,1.0,4000,4299,00,-600.406005859375
10,1.0,4000,4305,00,-616.562255859375
10,1.0,4000,4309,00,-626.3060913085938
10,1.0,4000,4318,00,-587.9796752929688
10,1.0,4000,4320,00,-571.6312866210938
10,1.0,4000,4329,00,-516.2216186523438
10,1.0,4000,4333,00,-514.9944458007812
10,1.0,4000,4339,00,-504.8995666503906
10,1.0,4000,4344,00,-508.1761474609375
10,1.0,4000,4370,00,-481.56182861328125
10,1.0,4000,4379,00,-475.5623779296875
10,1.0,4000,4394,00,-468.5105895996094
10,1.0,4000,4401,00,-473.9407653808594
10,1.0,4000,4407,00,-471.7799377441406
10,1.0,4000,4411,00,-471.5987548828125
10,1.0,4000,4412,00,-473.3916015625
10,1.0,4000,4431,00,-486.8749084472656
10,1.0,4000,4432,00,-496.4810791015625
10,1.0,4000,4434,00,-496.5738830566406
10,1.0,4000,4440,00,-499.7392578125
10,1.0,4000,4470,00,-496.0028076171875
10,1.0,4000,4476,00,-492.0612487792969
10,1.0,4000,4480,00,-492.3919982910156
10,1.0,4000,4483,00,-484.2435302734375
10,1.0,4000,4491,00,-499.7400207519531
10,1.0,4000,4493,00,-497.60638427734375
10,1.0,4000,4510,00,-499.2107849121094
10,1.0,4000,4511,00,-500.16339111328125
10,1.0,4000,4530,00,-505.3759460449219
10,1.0,4000,4531,00,-506.3876037597656
10,1.0,4000,4534,00,-503.1913146972656
10,1.0,4000,4543,00,-485.060546875
10,1.0,4000,4551,00,-492.0937805175781
10,1.0,4000,4553,00,-491.20037841796875
10,1.0,4000,4554,00,-491.319091796875
10,1.0,4000,4569,00,-503.4559326171875
10,1.0,4000,4579,00,-503.9676208496094
10,1.0,4000,4582,00,-505.8505554199219
10,1.0,4000,4593,00,-512.025390625
10,1.0,4000,4596,00,-514.3237915039062
10,1.0,4000,4598,00,-511.95166015625
10,1.0,4000,4600,00,-508.8970031738281
10,1.0,4000,4612,00,-500.2841491699219
10,1.0,4000,4629,00,-496.4678039550781
10,1.0,4000,4644,00,-489.61785888671875
10,1.0,4000,4650,00,-491.2316589355469
10,1.0,4000,4657,00,-507.8805847167969
10,1.0,4000,4665,00,-533.243408203125
10,1.0,4000,4669,00,-535.576904296875
10,1.0,4000,4676,00,-538.1319580078125
10,1.0,4000,4677,00,-542.8545532226562
10,1.0,4000,4678,00,-542.6171264648438
10,1.0,4000,4688,00,-540.3397827148438
10,1.0,4000,4714,00,-504.5915832519531
10,1.0,4000,4719,00,-498.5820617675781
10,1.0,4000,4735,00,-482.4707946777344
10,1.0,4000,4740,00,-478.1912536621094
10,1.0,4000,4746,00,-470.3752136230469
10,1.0,4000,4750,00,-468.0849304199219
10,1.0,4000,4751,00,-467.319091796875
10,1.0,4000,4759,00,-458.9592590332031
10,1.0,4000,4762,00,-459.1418762207031
10,1.0,4000,4763,00,-458.1472473144531
10,1.0,4000,4765,00,-455.3032531738281
10,1.0,4000,4768,00,-455.0907287597656
10,1.0,4000,4777,00,-453.7369689941406
10,1.0,4000,4781,00,-461.1456604003906
10,1.0,4000,4785,00,-465.9749450683594
10,1.0,4000,4788,00,-467.0361022949219
10,1.0,4000,4789,00,-467.40765380859375
10,1.0,4000,4795,00,-478.4241943359375
10,1.0,4000,4801,00,-488.2809143066406
10,1.0,4000,4803,00,-499.1067810058594
10,1.0,4000,4806,00,-508.6031494140625
10,1.0,4000,4841,00,-525.4979248046875
10,1.0,4000,4853,00,-495.05322265625
10,1.0,4000,4872,00,-463.9560852050781
10,1.0,4000,4874,00,-463.6781005859375
10,1.0,4000,4890,00,-470.1065368652344
10,1.0,4000,4893,00,-476.9488220214844
10,1.0,4000,4895,00,-496.28350830078125
10,1.0,4000,4896,00,-504.6683654785156
10,1.0,4000,4915,00,-538.8906860351562
10,1.0,4000,4939,00,-558.02734375
10,1.0,4000,4942,00,-552.5758666992188
10,1.0,4000,4955,00,-535.9075317382812
10,1.0,4000,4963,00,-544.9500122070312
10,1.0,4000,4972,00,-535.290771484375
10,1.0,4000,4975,00,-527.5972290039062
10,1.0,4000,4977,00,-538.0563354492188
10,1.0,4000,4978,00,-537.8215942382812
10,1.0,4000,4992,00,-521.5219116210938
10,1.0,4000,5000,00,-494.9066467285156
10,1.0,4000,5022,00,-491.2677001953125
10,1.0,4000,5028,00,-481.5589599609375
10,1.0,4000,5031,00,-485.24029541015625
10,1.0,4000,5038,00,-487.7886657714844
10,1.0,4000,5051,00,-491.0418395996094
10,1.0,4000,5053,00,-490.7159423828125
10,1.0,4000,5054,00,-488.257080078125
10,1.0,4000,5061,00,-487.1888732910156
10,1.0,4000,5079,00,-491.69287109375
10,1.0,4000,5095,00,-495.2293395996094
10,1.0,4000,5102,00,-496.63043212890625
10,1.0,4000,5107,00,-498.6009826660156
10,1.0,4000,5108,00,-501.005615234375
10,1.0,4000,5114,00,-502.3536376953125
10,1.0,4000,5127,00,-513.4676513671875
10,1.0,4000,5129,00,-512.4081420898438
10,1.0,4000,5135,00,-511.91949462890625
10,1.0,4000,5161,00,-546.7325439453125
10,1.0,4000,5166,00,-544.3440551757812
10,1.0,4000,5179,00,-524.3253784179688
10,1.0,4000,5183,00,-527.9021606445312
10,1.0,4000,5201,00,-519.40087890625
10,1.0,4000,5209,00,-492.819091796875
10,1.0,4000,5232,00,-490.8187561035156
10,1.0,4000,5235,00,-501.2838134765625
10,1.0,4000,5236,00,-500.3358459472656
10,1.0,4000,5240,00,-504.19891357421875
10,1.0,4000,5241,00,-502.7244567871094
10,1.0,4000,5245,00,-510.3586120605469
10,1.0,4000,5267,00,-518.5223999023438
10,1.0,4000,5290,00,-499.9286804199219
10,1.0,4000,5303,00,-538.1580810546875
10,1.0,4000,5319,00,-548.0048217773438
10,1.0,4000,5330,00,-548.00927734375
10,1.0,4000,5346,00,-514.1245727539062
10,1.0,4000,5349,00,-479.2725830078125
10,1.0,4000,5360,00,-477.4425964355469
10,1.0,4000,5361,00,-476.41204833984375
10,1.0,4000,5364,00,-473.7601623535156
10,1.0,4000,5381,00,-476.6374816894531
10,1.0,4000,5385,00,-490.30303955078125
10,1.0,4000,5405,00,-498.98455810546875
10,1.0,4000,5407,00,-500.8421630859375
10,1.0,4000,5421,00,-516.9376220703125
10,1.0,4000,5426,00,-519.6472778320312
10,1.0,4000,5440,00,-516.68603515625
10,1.0,4000,5441,00,-520.0921630859375
10,1.0,4000,5443,00,-525.555419921875
10,1.0,4000,5448,00,-520.7676391601562
10,1.0,4000,5476,00,-517.5669555664062
10,1.0,4000,5485,00,-510.7764892578125
10,1.0,4000,5492,00,-503.74505615234375
10,1.0,4000,5496,00,-498.06988525390625
10,1.0,4000,5502,00,-491.429931640625
10,1.0,4000,5508,00,-489.4469909667969
10,1.0,4000,5513,00,-485.8616943359375
10,1.0,4000,5516,00,-478.8779602050781
10,1.0,4000,5518,00,-478.13995361328125
10,1.0,4000,5533,00,-473.9292907714844
10,1.0,4000,5542,00,-476.21380615234375
10,1.0,4000,5550,00,-481.7149658203125
10,1.0,4000,5567,00,-492.5295715332031
10,1.0,4000,5572,00,-495.1500549316406
10,1.0,4000,5574,00,-496.2481384277344
10,1.0,4000,5586,00,-500.3215026855469
10,1.0,4000,5588,00,-500.0246887207031
10,1.0,4000,5594,00,-496.277587890625
10,1.0,4000,5606,00,-493.0756530761719
10,1.0,4000,5611,00,-494.65765380859375
10,1.0,4000,5621,00,-500.81146240234375
10,1.0,4000,5631,00,-500.57073974609375
10,1.0,4000,5648,00,-512.1823120117188
10,1.0,4000,5659,00,-512.2628784179688
10,1.0,4000,5661,00,-511.1671447753906
10,1.0,4000,5665,00,-512.4627685546875
10,1.0,4000,5677,00,-510.89678955078125
10,1.0,4000,5680,00,-507.7952880859375
10,1.0,4000,5721,00,-489.5143737792969
10,1.0,4000,5724,00,-489.6065673828125
10,1.0,4000,5728,00,-492.2510986328125
10,1.0,4000,5742,00,-486.3648376464844
10,1.0,4000,5753,00,-474.5233154296875
10,1.0,4000,5760,00,-470.85479736328125
10,1.0,4000,5767,00,-458.690673828125
10,1.0,4000,5777,00,-448.0567626953125
10,1.0,4000,5780,00,-454.320556640625
10,1.0,4000,5785,00,-451.4097595214844
10,1.0,4000,5790,00,-452.0140686035156
10,1.0,4000,5796,00,-450.0695495605469
10,1.0,4000,5808,00,-467.7198181152344
10,1.0,4000,5809,00,-467.3779602050781
10,1.0,4000,5826,00,-481.2861328125
10,1.0,4000,5829,00,-477.8990173339844
10,1.0,4000,5836,00,-484.1012268066406
10,1.0,4000,5848,00,-530.0147705078125
10,1.0,4000,5863,00,-513.8690795898438
10,1.0,4000,5865,00,-512.0977783203125
10,1.0,4000,5872,00,-511.2237243652344
10,1.0,4000,5882,00,-505.5904541015625
10,1.0,4000,5890,00,-497.5520935058594
10,1.0,4000,5892,00,-498.57940673828125
10,1.0,4000,5894,00,-495.66143798828125
10,1.0,4000,5899,00,-469.93011474609375
10,1.0,4000,5908,00,-472.43414306640625
10,1.0,4000,5918,00,-475.2171630859375
10,1.0,4000,5919,00,-475.30615234375
10,1.0,4000,5929,00,-469.8904113769531
10,1.0,4000,5933,00,-470.94842529296875
10,1.0,4000,5934,00,-470.5609130859375
10,1.0,4000,5953,00,-478.5880126953125
10,1.0,4000,5958,00,-473.8094482421875
10,1.0,4000,5960,00,-472.27587890625
10,1.0,4000,5964,00,-477.8191833496094
10,1.0,4000,5973,00,-485.23260498046875
10,1.0,4000,5991,00,-493.47027587890625
10,1.0,4000,6011,00,-517.7424926757812
10,1.0,4000,6016,00,-522.56640625
10,1.0,4000,6025,00,-522.3033447265625
10,1.0,4000,6031,00,-501.3829650878906
10,1.0,4000,6032,00,-502.17950439453125
10,1.0,4000,6033,00,-496.8408203125
10,1.0,4000,6036,00,-494.17681884765625
10,1.0,4000,6039,00,-494.3585205078125
10,1.0,4000,6061,00,-479.7436828613281
10,1.0,4000,6078,00,-462.14764404296875
10,1.0,4000,6079,00,-462.29571533203125
10,1.0,4000,6083,00,-462.75799560546875
10,1.0,4000,6088,00,-462.7480773925781
10,1.0,4000,6095,00,-457.8490905761719
10,1.0,4000,6104,00,-453.0877380371094
10,1.0,4000,6106,00,-457.0234069824219
10,1.0,4000,6116,00,-474.4571228027344
10,1.0,4000,6122,00,-494.9031982421875
10,1.0,4000,6124,00,-496.7704162597656
10,1.0,4000,6130,00,-523.4577026367188
10,1.0,4000,6132,00,-528.2193603515625
10,1.0,4000,6134,00,-524.66162109375
10,1.0,4000,6146,00,-531.7960815429688
10,1.0,4000,6148,00,-531.5037231445312
10,1.0,4000,6150,00,-527.384521484375
10,1.0,4000,6173,00,-499.8823547363281
10,1.0,4000,6182,00,-483.80072021484375
10,1.0,4000,6185,00,-481.1171569824219
10,1.0,4000,6201,00,-487.66949462890625
10,1.0,4000,6211,00,-493.5048828125
10,1.0,4000,6212,00,-495.5843811035156
10,1.0,4000,6214,00,-499.74456787109375
10,1.0,4000,6220,00,-513.4185180664062
10,1.0,4000,6226,00,-494.4372253417969
10,1.0,4000,6233,00,-563.0213012695312
10,1.0,4000,6238,00,-567.7415771484375
10,1.0,4000,6245,00,-570.6009521484375
10,1.0,4000,6251,00,-595.4207763671875
10,1.0,4000,6264,00,-616.1614379882812
10,1.0,4000,6271,00,-598.6065673828125
10,1.0,4000,6290,00,-534.1721801757812
10,1.0,4000,6310,00,-485.3376770019531
10,1.0,4000,6313,00,-497.56951904296875
10,1.0,4000,6317,00,-497.0406494140625
10,1.0,4000,6318,00,-496.7698974609375
10,1.0,4000,6325,00,-502.3833923339844
10,1.0,4000,6342,00,-497.5637512207031
10,1.0,4000,6353,00,-490.67303466796875
10,1.0,4000,6364,00,-470.45831298828125
10,1.0,4000,6371,00,-490.9969177246094
10,1.0,4000,6377,00,-487.0011291503906
10,1.0,4000,6401,00,-488.4717712402344
10,1.0,4000,6424,00,-470.4161682128906
10,1.0,4000,6448,00,-470.71563720703125
10,1.0,4000,6456,00,-481.4035949707031
10,1.0,4000,6460,00,-505.5821228027344
10,1.0,4000,6473,00,-504.8778381347656
10,1.0,4000,6484,00,-517.625732421875
10,1.0,4000,6488,00,-521.6199951171875
10,1.0,4000,6496,00,-503.3746032714844
10,1.0,4000,6497,00,-502.5657653808594
10,1.0,4000,6501,00,-507.473876953125
10,1.0,4000,6510,00,-479.245849609375
10,1.0,4000,6511,00,-479.9338073730469
10,1.0,4000,6521,00,-488.47314453125
10,1.0,4000,6522,00,-487.2852478027344
10,1.0,4000,6523,00,-490.57958984375
10,1.0,4000,6531,00,-488.8097839355469
10,1.0,4000,6535,00,-489.9234313964844
10,1.0,4000,6551,00,-500.4704284667969
10,1.0,4000,6575,00,-564.8317260742188
10,1.0,4000,6579,00,-560.3009643554688
10,1.0,4000,6581,00,-559.9037475585938
10,1.0,4000,6582,00,-560.22998046875
10,1.0,4000,6585,00,-558.9954223632812
10,1.0,4000,6594,00,-551.0462036132812
10,1.0,4000,6595,00,-549.6116943359375
10,1.0,4000,6604,00,-555.774658203125
10,1.0,4000,6607,00,-514.6246948242188
10,1.0,4000,6617,00,-478.2210693359375
10,1.0,4000,6622,00,-480.6767578125
10,1.0,4000,6658,00,-477.1167297363281
10,1.0,4000,6667,00,-483.2118225097656
10,1.0,4000,6669,00,-483.481201171875
10,1.0,4000,6673,00,-484.39166259765625
10,1.0,4000,6679,00,-486.3988037109375
10,1.0,4000,6682,00,-485.5108337402344
10,1.0,4000,6689,00,-484.89093017578125
10,1.0,4000,6692,00,-485.0102233886719
10,1.0,4000,6697,00,-484.6800231933594
10,1.0,4000,6700,00,-485.2350158691406
10,1.0,4000,6708,00,-492.5748291015625
10,1.0,4000,6712,00,-490.80218505859375
10,1.0,4000,6716,00,-494.722412109375
10,1.0,4000,6726,00,-501.1257019042969
10,1.0,4000,6727,00,-502.70477294921875
10,1.0,4000,6739,00,-506.9690246582031
10,1.0,4000,6743,00,-507.9172668457031
10,1.0,4000,6750,00,-514.1447143554688
10,1.0,4000,6754,00,-510.443359375
10,1.0,4000,6765,00,-513.2599487304688
10,1.0,4000,6777,00,-509.2495422363281
10,1.0,4000,6793,00,-512.1160278320312
10,1.0,4000,6818,00,-498.7203369140625
10,1.0,4000,6833,00,-490.950927734375
10,1.0,4000,6841,00,-486.8199462890625
10,1.0,4000,6847,00,-480.69775390625
10,1.0,4000,6851,00,-479.8821716308594
10,1.0,4000,6855,00,-477.738525390625
10,1.0,4000,6863,00,-484.43170166015625
10,1.0,4000,6869,00,-485.7420959472656
10,1.0,4000,6870,00,-487.8023376464844
10,1.0,4000,6887,00,-496.55755615234375
10,1.0,4000,6896,00,-495.5371398925781
10,1.0,4000,6902,00,-500.1310729980469
10,1.0,4000,6910,00,-498.7060546875
10,1.0,4000,6913,00,-498.55517578125
10,1.0,4000,6917,00,-496.8555908203125
10,1.0,4000,6927,00,-492.1261291503906
10,1.0,4000,6935,00,-485.6601867675781
10,1.0,4000,6938,00,-499.158447265625
10,1.0,4000,6952,00,-490.8470458984375
10,1.0,4000,6956,00,-494.3837585449219
10,1.0,4000,6964,00,-484.8540344238281
10,1.0,4000,6967,00,-486.06182861328125
10,1.0,4000,6973,00,-475.3072204589844
10,1.0,4000,6991,00,-489.3230285644531
10,1.0,4000,6993,00,-490.0562438964844
10,1.0,4000,7011,00,-510.1288757324219
10,1.0,4000,7015,00,-509.8111572265625
10,1.0,4000,7018,00,-512.88525390625
10,1.0,4000,7033,00,-532.254638671875
10,1.0,4000,7036,00,-533.744140625
10,1.0,4000,7040,00,-517.1995239257812
10,1.0,4000,7047,00,-516.4022827148438
10,1.0,4000,7060,00,-504.8789978027344
10,1.0,4000,7066,00,-508.48175048828125
10,1.0,4000,7080,00,-495.18218994140625
10,1.0,4000,7092,00,-478.9471435546875
10,1.0,4000,7099,00,-483.86029052734375
10,1.0,4000,7107,00,-489.7386779785156
10,1.0,4000,7115,00,-480.1192932128906
10,1.0,4000,7116,00,-481.5535583496094
10,1.0,4000,7121,00,-480.0577392578125
10,1.0,4000,7125,00,-485.24359130859375
10,1.0,4000,7138,00,-499.140625
10,1.0,4000,7142,00,-501.35345458984375
10,1.0,4000,7156,00,-488.1893615722656
10,1.0,4000,7168,00,-523.4857177734375
10,1.0,4000,7169,00,-524.2296142578125
10,1.0,4000,7176,00,-517.0823364257812
10,1.0,4000,7184,00,-519.4317016601562
10,1.0,4000,7190,00,-528.2059326171875
10,1.0,4000,7196,00,-522.375244140625
10,1.0,4000,7203,00,-534.2090454101562
10,1.0,4000,7205,00,-540.6893310546875
10,1.0,4000,7214,00,-513.0941162109375
10,1.0,4000,7216,00,-509.1680603027344
10,1.0,4000,7217,00,-496.61285400390625
10,1.0,4000,7236,00,-492.8544921875
10,1.0,4000,7239,00,-480.03021240234375
10,1.0,4000,7248,00,-495.33441162109375
10,1.0,4000,7261,00,-516.4506225585938
10,1.0,4000,7272,00,-517.2750244140625
10,1.0,4000,7275,00,-518.1232299804688
10,1.0,4000,7285,00,-523.5252685546875
10,1.0,4000,7301,00,-510.89837646484375
10,1.0,4000,7312,00,-482.6345520019531
10,1.0,4000,7315,00,-489.5224609375
10,1.0,4000,7330,00,-488.6955261230469
10,1.0,4000,7340,00,-490.076416015625
10,1.0,4000,7341,00,-489.51806640625
10,1.0,4000,7346,00,-492.4752502441406
10,1.0,4000,7347,00,-493.7823181152344
10,1.0,4000,7352,00,-498.4827575683594
10,1.0,4000,7354,00,-502.4165344238281
10,1.0,4000,7358,00,-506.2857971191406
10,1.0,4000,7359,00,-506.27593994140625
10,1.0,4000,7360,00,-507.35986328125
10,1.0,4000,7375,00,-507.30316162109375
10,1.0,4000,7382,00,-507.98138427734375
10,1.0,4000,7383,00,-507.51171875
10,1.0,4000,7387,00,-505.5444030761719
10,1.0,4000,7389,00,-504.6329650878906
10,1.0,4000,7398,00,-491.07958984375
10,1.0,4000,7402,00,-491.4604797363281
10,1.0,4000,7405,00,-489.1096496582031
10,1.0,4000,7431,00,-493.5181884765625
10,1.0,4000,7432,00,-493.6256103515625
10,1.0,4000,7441,00,-510.3190612792969
10,1.0,4000,7444,00,-510.6550598144531
10,1.0,4000,7448,00,-515.3490600585938
10,1.0,4000,7451,00,-519.931884765625
10,1.0,4000,7461,00,-521.0291137695312
10,1.0,4000,7462,00,-521.5048828125
10,1.0,4000,7463,00,-520.4318237304688
10,1.0,4000,7464,00,-522.77978515625
10,1.0,4000,7469,00,-518.8678588867188
10,1.0,4000,7475,00,-514.2633666992188
10,1.0,4000,7479,00,-510.9878845214844
10,1.0,4000,7481,00,-511.4847106933594
10,1.0,4000,7497,00,-489.28961181640625
10,1.0,4000,7503,00,-479.0657958984375
10,1.0,4000,7504,00,-479.06610107421875
10,1.0,4000,7512,00,-475.2733154296875
10,1.0,4000,7518,00,-480.4341125488281
10,1.0,4000,7523,00,-476.6607360839844
10,1.0,4000,7531,00,-477.058349609375
10,1.0,4000,7538,00,-505.2552185058594
10,1.0,4000,7548,00,-525.7620239257812
10,1.0,4000,7566,00,-530.1192626953125
10,1.0,4000,7574,00,-531.3306274414062
10,1.0,4000,7597,00,-490.62109375
10,1.0,4000,7604,00,-502.093505859375
10,1.0,4000,7610,00,-496.9690856933594
10,1.0,4000,7613,00,-499.0148010253906
10,1.0,4000,7644,00,-482.7550354003906
10,1.0,4000,7645,00,-482.1675720214844
10,1.0,4000,7661,00,-469.2867736816406
10,1.0,4000,7662,00,-469.1997375488281
10,1.0,4000,7672,00,-476.10595703125
10,1.0,4000,7675,00,-479.921875
10,1.0,4000,7677,00,-480.5118408203125
10,1.0,4000,7688,00,-483.51531982421875
10,1.0,4000,7694,00,-495.6349182128906
10,1.0,4000,7697,00,-498.66754150390625
10,1.0,4000,7701,00,-501.2157897949219
10,1.0,4000,7717,00,-501.0105895996094
10,1.0,4000,7719,00,-500.75225830078125
10,1.0,4000,7720,00,-506.3934326171875
10,1.0,4000,7724,00,-507.5719909667969
10,1.0,4000,7727,00,-507.5386657714844
10,1.0,4000,7729,00,-512.5800170898438
10,1.0,4000,7732,00,-511.46527099609375
10,1.0,4000,7743,00,-508.5775146484375
10,1.0,4000,7747,00,-514.158447265625
10,1.0,4000,7758,00,-525.10302734375
10,1.0,4000,7761,00,-526.2398071289062
10,1.0,4000,7781,00,-526.3624877929688
10,1.0,4000,7789,00,-528.8707275390625
10,1.0,4000,7799,00,-522.74560546875
10,1.0,4000,7800,00,-522.47119140625
10,1.0,4000,7811,00,-509.59796142578125
10,1.0,4000,7834,00,-516.105224609375
10,1.0,4000,7839,00,-512.7318725585938
10,1.0,4000,7856,00,-516.07763671875
10,1.0,4000,7873,00,-508.0889587402344
10,1.0,4000,7879,00,-518.7286987304688
10,1.0,4000,7881,00,-520.7340087890625
10,1.0,4000,7900,00,-521.8409423828125
10,1.0,4000,7901,00,-522.0946655273438
10,1.0,4000,7905,00,-529.7774047851562
10,1.0,4000,7909,00,-533.8172607421875
10,1.0,4000,7927,00,-552.0473022460938
10,1.0,4000,7933,00,-544.20166015625
10,1.0,4000,7934,00,-544.3391723632812
10,1.0,4000,7976,00,-523.6275024414062
10,1.0,4000,7984,00,-522.7872924804688
10,1.0,4000,7992,00,-516.5101318359375
10,1.0,4000,7993,00,-523.4302368164062
10,1.0,4000,8002,00,-523.9628295898438
