omega,beta0,E,episode,beta,average R^T
1,0,4000,5485,0,-65.5162582397461
1,0,4000,5492,0,-59.1236457824707
1,0,4000,5496,0,-56.939998626708984
1,0,4000,5502,0,-58.933128356933594
1,0,4000,5508,0,-60.86259841918945
1,0,4000,5513,0,-62.9506721496582
1,0,4000,5516,0,-61.01542282104492
1,0,4000,5518,0,-59.12525177001953
1,0,4000,5533,0,-69.2132568359375
1,0,4000,5542,0,-69.00904083251953
1,0,4000,5550,0,-69.22642517089844
1,0,4000,5567,0,-67.18734741210938
1,0,4000,5572,0,-65.06542205810547
1,0,4000,5574,0,-65.13788604736328
1,0,4000,5586,0,-53.542694091796875
1,0,4000,5588,0,-53.6030387878418
1,0,4000,5594,0,-53.86642837524414
1,0,4000,5606,0,-53.77302551269531
1,0,4000,5611,0,-53.77505111694336
1,0,4000,5621,0,-47.97359848022461
1,0,4000,5631,0,-47.424808502197266
1,0,4000,5648,0,-53.214698791503906
1,0,4000,5659,0,-59.00936508178711
1,0,4000,5661,0,-59.011863708496094
1,0,4000,5665,0,-58.77816390991211
1,0,4000,5677,0,-59.0163459777832
1,0,4000,5680,0,-59.381160736083984
1,0,4000,5721,0,-54.993858337402344
1,0,4000,5724,0,-57.36571502685547
1,0,4000,5728,0,-57.28024673461914
1,0,4000,5742,0,-64.83301544189453
1,0,4000,5753,0,-56.8309326171875
1,0,4000,5760,0,-56.83155059814453
1,0,4000,5767,0,-58.82341003417969
1,0,4000,5777,0,-56.66423034667969
1,0,4000,5780,0,-56.91973876953125
1,0,4000,5785,0,-51.07621765136719
1,0,4000,5790,0,-49.25307083129883
1,0,4000,5796,0,-48.94036865234375
1,0,4000,5808,0,-53.024600982666016
1,0,4000,5809,0,-53.102745056152344
1,0,4000,5826,0,-55.1804084777832
1,0,4000,5829,0,-55.158023834228516
1,0,4000,5836,0,-63.07350540161133
1,0,4000,5848,0,-70.64353942871094
1,0,4000,5863,0,-80.582275390625
1,0,4000,5865,0,-80.67806243896484
1,0,4000,5872,0,-84.81866455078125
1,0,4000,5882,0,-92.63990783691406
1,0,4000,5890,0,-88.73802185058594
1,0,4000,5892,0,-88.93489837646484
1,0,4000,5894,0,-88.84487915039062
1,0,4000,5899,0,-85.21650695800781
1,0,4000,5908,0,-74.92388153076172
1,0,4000,5918,0,-68.81752014160156
1,0,4000,5919,0,-66.76934051513672
1,0,4000,5929,0,-60.56366729736328
1,0,4000,5933,0,-62.796478271484375
1,0,4000,5934,0,-60.801239013671875
1,0,4000,5953,0,-58.73854446411133
1,0,4000,5958,0,-54.838958740234375
1,0,4000,5960,0,-55.0419807434082
1,0,4000,5964,0,-55.0567741394043
1,0,4000,5973,0,-62.73548126220703
1,0,4000,5991,0,-62.975120544433594
1,0,4000,6011,0,-61.7234992980957
1,0,4000,6016,0,-61.88004684448242
1,0,4000,6025,0,-50.361480712890625
1,0,4000,6031,0,-48.84876251220703
1,0,4000,6032,0,-48.83795928955078
1,0,4000,6033,0,-48.812068939208984
1,0,4000,6036,0,-49.15434646606445
1,0,4000,6039,0,-49.16669845581055
1,0,4000,6061,0,-61.58738708496094
1,0,4000,6078,0,-63.48088836669922
1,0,4000,6079,0,-63.437808990478516
1,0,4000,6083,0,-63.527008056640625
1,0,4000,6088,0,-65.17210388183594
1,0,4000,6095,0,-65.29812622070312
1,0,4000,6104,0,-57.1958122253418
1,0,4000,6106,0,-55.273319244384766
1,0,4000,6116,0,-51.19319534301758
1,0,4000,6122,0,-51.06673049926758
1,0,4000,6124,0,-53.064598083496094
1,0,4000,6130,0,-52.861473083496094
1,0,4000,6132,0,-52.73515319824219
1,0,4000,6134,0,-56.96685028076172
1,0,4000,6146,0,-58.58468246459961
1,0,4000,6148,0,-58.4234733581543
1,0,4000,6150,0,-58.33112335205078
1,0,4000,6173,0,-57.973934173583984
1,0,4000,6182,0,-60.13914489746094
1,0,4000,6185,0,-56.04378890991211
1,0,4000,6201,0,-54.019256591796875
1,0,4000,6211,0,-53.84955978393555
1,0,4000,6212,0,-53.971763610839844
1,0,4000,6214,0,-54.34212875366211
1,0,4000,6220,0,-54.35813903808594
1,0,4000,6226,0,-64.14232635498047
1,0,4000,6233,0,-66.02595520019531
1,0,4000,6238,0,-68.04993438720703
1,0,4000,6245,0,-70.17597198486328
1,0,4000,6251,0,-68.03284454345703
1,0,4000,6264,0,-69.63215637207031
1,0,4000,6271,0,-73.43146514892578
1,0,4000,6290,0,-57.36705017089844
1,0,4000,6310,0,-54.91766357421875
1,0,4000,6313,0,-54.795108795166016
1,0,4000,6317,0,-54.71234893798828
1,0,4000,6318,0,-50.608375549316406
1,0,4000,6325,0,-48.16237258911133
1,0,4000,6342,0,-51.98067092895508
1,0,4000,6353,0,-50.043853759765625
1,0,4000,6364,0,-52.35602569580078
1,0,4000,6371,0,-52.86967086791992
1,0,4000,6377,0,-57.16484069824219
1,0,4000,6401,0,-65.20177459716797
1,0,4000,6424,0,-66.86632537841797
1,0,4000,6448,0,-58.5496711730957
1,0,4000,6456,0,-64.55625915527344
1,0,4000,6460,0,-64.37258911132812
1,0,4000,6473,0,-71.41573333740234
1,0,4000,6484,0,-66.9852523803711
1,0,4000,6488,0,-64.50088500976562
1,0,4000,6496,0,-84.7198715209961
1,0,4000,6497,0,-84.5809097290039
1,0,4000,6501,0,-82.40470123291016
1,0,4000,6510,0,-78.47750854492188
1,0,4000,6511,0,-76.43643951416016
1,0,4000,6521,0,-80.74314880371094
1,0,4000,6522,0,-80.78468322753906
1,0,4000,6523,0,-80.73780059814453
1,0,4000,6531,0,-79.03559875488281
1,0,4000,6535,0,-79.14232635498047
1,0,4000,6551,0,-61.666778564453125
1,0,4000,6575,0,-52.47019958496094
1,0,4000,6579,0,-52.38818359375
1,0,4000,6581,0,-52.455345153808594
1,0,4000,6582,0,-52.46162414550781
1,0,4000,6585,0,-52.647789001464844
1,0,4000,6594,0,-52.55817413330078
1,0,4000,6595,0,-52.540828704833984
1,0,4000,6604,0,-52.14090347290039
1,0,4000,6607,0,-51.97258758544922
1,0,4000,6617,0,-52.57963562011719
1,0,4000,6622,0,-52.6779670715332
1,0,4000,6658,0,-56.49671936035156
1,0,4000,6667,0,-56.49605941772461
1,0,4000,6669,0,-56.65901184082031
1,0,4000,6673,0,-56.57081985473633
1,0,4000,6679,0,-64.9607162475586
1,0,4000,6682,0,-66.79531860351562
1,0,4000,6689,0,-71.24844360351562
1,0,4000,6692,0,-71.3039779663086
1,0,4000,6697,0,-71.23839569091797
1,0,4000,6700,0,-65.00264739990234
1,0,4000,6708,0,-66.90736389160156
1,0,4000,6712,0,-70.96548461914062
1,0,4000,6716,0,-70.71196746826172
1,0,4000,6726,0,-61.98930358886719
1,0,4000,6727,0,-63.9388313293457
1,0,4000,6739,0,-65.30347442626953
1,0,4000,6743,0,-64.83626556396484
1,0,4000,6750,0,-83.26659393310547
1,0,4000,6754,0,-85.33781433105469
1,0,4000,6765,0,-84.58097076416016
1,0,4000,6777,0,-82.07888793945312
1,0,4000,6793,0,-75.09832000732422
1,0,4000,6818,0,-50.11954116821289
1,0,4000,6833,0,-54.2774543762207
1,0,4000,6841,0,-58.55282974243164
1,0,4000,6847,0,-56.660980224609375
1,0,4000,6851,0,-54.514312744140625
1,0,4000,6855,0,-60.46638870239258
1,0,4000,6863,0,-60.383731842041016
1,0,4000,6869,0,-64.47673034667969
1,0,4000,6870,0,-64.52801513671875
1,0,4000,6887,0,-56.05404281616211
1,0,4000,6896,0,-53.62784957885742
1,0,4000,6902,0,-67.66796112060547
1,0,4000,6910,0,-67.24861907958984
1,0,4000,6913,0,-75.15705871582031
1,0,4000,6917,0,-73.12482452392578
1,0,4000,6927,0,-73.02297973632812
1,0,4000,6935,0,-77.1128158569336
1,0,4000,6938,0,-77.13574981689453
1,0,4000,6952,0,-67.52233123779297
1,0,4000,6956,0,-61.644493103027344
1,0,4000,6964,0,-57.92218017578125
1,0,4000,6967,0,-57.82561111450195
1,0,4000,6973,0,-57.7269172668457
1,0,4000,6991,0,-54.154972076416016
1,0,4000,6993,0,-54.22626495361328
1,0,4000,7011,0,-52.12464904785156
1,0,4000,7015,0,-52.241180419921875
1,0,4000,7018,0,-56.41097640991211
1,0,4000,7033,0,-56.61907196044922
1,0,4000,7036,0,-56.62451934814453
1,0,4000,7040,0,-56.46453094482422
1,0,4000,7047,0,-54.912086486816406
1,0,4000,7060,0,-54.949005126953125
1,0,4000,7066,0,-56.85566329956055
1,0,4000,7080,0,-52.55052947998047
1,0,4000,7092,0,-54.226680755615234
1,0,4000,7099,0,-54.02301025390625
1,0,4000,7107,0,-53.86515426635742
1,0,4000,7115,0,-52.0519905090332
1,0,4000,7116,0,-52.1321907043457
1,0,4000,7121,0,-54.12795639038086
1,0,4000,7125,0,-54.22476577758789
1,0,4000,7138,0,-52.806819915771484
1,0,4000,7142,0,-52.78413009643555
1,0,4000,7156,0,-57.06431198120117
1,0,4000,7168,0,-59.251434326171875
1,0,4000,7169,0,-59.194305419921875
1,0,4000,7176,0,-61.05732345581055
1,0,4000,7184,0,-64.64308166503906
1,0,4000,7190,0,-70.77122497558594
1,0,4000,7196,0,-66.52648162841797
1,0,4000,7203,0,-66.42533111572266
1,0,4000,7205,0,-66.21994018554688
1,0,4000,7214,0,-68.15787506103516
1,0,4000,7216,0,-68.1059799194336
1,0,4000,7217,0,-62.17323303222656
1,0,4000,7236,0,-58.3398323059082
1,0,4000,7239,0,-56.26932144165039
1,0,4000,7248,0,-58.28758239746094
1,0,4000,7261,0,-62.790897369384766
1,0,4000,7272,0,-62.58346176147461
1,0,4000,7275,0,-60.57160949707031
1,0,4000,7285,0,-58.90797424316406
1,0,4000,7301,0,-53.48754119873047
1,0,4000,7312,0,-49.74854278564453
1,0,4000,7315,0,-52.190208435058594
1,0,4000,7330,0,-48.99629592895508
1,0,4000,7340,0,-49.2391357421875
1,0,4000,7341,0,-49.27903366088867
1,0,4000,7346,0,-49.272315979003906
1,0,4000,7347,0,-49.418880462646484
1,0,4000,7352,0,-49.42720031738281
1,0,4000,7354,0,-49.473506927490234
1,0,4000,7358,0,-49.7657470703125
1,0,4000,7359,0,-49.74888229370117
1,0,4000,7360,0,-49.87862014770508
1,0,4000,7375,0,-48.572731018066406
1,0,4000,7382,0,-48.765724182128906
1,0,4000,7383,0,-48.87152099609375
1,0,4000,7387,0,-51.439964294433594
1,0,4000,7389,0,-51.46174621582031
1,0,4000,7398,0,-51.90177536010742
1,0,4000,7402,0,-56.4892463684082
1,0,4000,7405,0,-56.48445510864258
1,0,4000,7431,0,-62.603206634521484
1,0,4000,7432,0,-62.60775375366211
1,0,4000,7441,0,-60.05337142944336
1,0,4000,7444,0,-59.998512268066406
1,0,4000,7448,0,-59.81538009643555
1,0,4000,7451,0,-57.424720764160156
1,0,4000,7461,0,-51.19422149658203
1,0,4000,7462,0,-51.30523681640625
1,0,4000,7463,0,-53.2161750793457
1,0,4000,7464,0,-53.050392150878906
1,0,4000,7469,0,-65.20113372802734
1,0,4000,7475,0,-69.75212097167969
1,0,4000,7479,0,-72.06050109863281
1,0,4000,7481,0,-72.17408752441406
1,0,4000,7497,0,-76.74146270751953
1,0,4000,7503,0,-77.29922485351562
1,0,4000,7504,0,-77.36280822753906
1,0,4000,7512,0,-77.8871078491211
1,0,4000,7518,0,-68.328125
1,0,4000,7523,0,-60.250667572021484
1,0,4000,7531,0,-58.137298583984375
1,0,4000,7538,0,-60.747886657714844
1,0,4000,7548,0,-57.57658767700195
1,0,4000,7566,0,-61.68527603149414
1,0,4000,7574,0,-61.37575912475586
1,0,4000,7597,0,-59.843597412109375
1,0,4000,7604,0,-56.446624755859375
1,0,4000,7610,0,-56.688289642333984
1,0,4000,7613,0,-56.7528190612793
1,0,4000,7644,0,-57.848392486572266
1,0,4000,7645,0,-58.01271057128906
1,0,4000,7661,0,-58.35432815551758
1,0,4000,7662,0,-58.33922576904297
1,0,4000,7672,0,-64.2638931274414
1,0,4000,7675,0,-66.18219757080078
1,0,4000,7677,0,-68.19031524658203
1,0,4000,7688,0,-72.41751098632812
1,0,4000,7694,0,-72.24253845214844
1,0,4000,7697,0,-72.10968780517578
1,0,4000,7701,0,-71.73261260986328
1,0,4000,7717,0,-67.27699279785156
1,0,4000,7719,0,-67.0042953491211
1,0,4000,7720,0,-67.19612884521484
1,0,4000,7724,0,-67.37775421142578
1,0,4000,7727,0,-63.209983825683594
1,0,4000,7729,0,-63.25373077392578
1,0,4000,7732,0,-63.33928298950195
1,0,4000,7743,0,-60.690364837646484
1,0,4000,7747,0,-60.97547912597656
1,0,4000,7758,0,-65.00627899169922
1,0,4000,7761,0,-63.17188262939453
1,0,4000,7781,0,-64.369140625
1,0,4000,7789,0,-64.5975570678711
1,0,4000,7799,0,-69.99887084960938
1,0,4000,7800,0,-70.11734771728516
1,0,4000,7811,0,-71.91130828857422
1,0,4000,7834,0,-71.51659393310547
1,0,4000,7839,0,-71.6549301147461
1,0,4000,7856,0,-74.41473388671875
1,0,4000,7873,0,-75.17029571533203
1,0,4000,7879,0,-80.82914733886719
1,0,4000,7881,0,-78.3264389038086
1,0,4000,7900,0,-71.75650024414062
1,0,4000,7901,0,-71.74756622314453
1,0,4000,7905,0,-73.49166870117188
1,0,4000,7909,0,-69.32718658447266
1,0,4000,7927,0,-64.4405517578125
1,0,4000,7933,0,-64.34507751464844
1,0,4000,7934,0,-64.40353393554688
1,0,4000,7976,0,-55.761783599853516
1,0,4000,7984,0,-55.32856750488281
1,0,4000,7992,0,-55.07883071899414
1,0,4000,7993,0,-54.79624557495117
1,0,4000,8002,0,-52.429439544677734
