omega,beta0,E,episode,beta,average R^T
100,0,4000,5611,0,-30991.2109375
100,0,4000,5621,0,-31139.158203125
100,0,4000,5631,0,-31225.55078125
100,0,4000,5648,0,-31298.017578125
100,0,4000,5659,0,-31520.5625
100,0,4000,5661,0,-31555.18359375
100,0,4000,5665,0,-31566.7578125
100,0,4000,5677,0,-31651.515625
100,0,4000,5680,0,-31728.244140625
100,0,4000,5721,0,-31490.955078125
100,0,4000,5724,0,-31479.8359375
100,0,4000,5728,0,-31389.328125
100,0,4000,5742,0,-31307.166015625
100,0,4000,5753,0,-31252.919921875
100,0,4000,5760,0,-31002.6953125
100,0,4000,5767,0,-30762.19921875
100,0,4000,5777,0,-30378.83203125
100,0,4000,5780,0,-30311.583984375
100,0,4000,5785,0,-30010.794921875
100,0,4000,5790,0,-29773.455078125
100,0,4000,5796,0,-29441.529296875
100,0,4000,5808,0,-28619.3125
100,0,4000,5809,0,-28693.447265625
100,0,4000,5826,0,-28208.140625
100,0,4000,5829,0,-27975.70703125
100,0,4000,5836,0,-27755.578125
100,0,4000,5848,0,-27409.359375
100,0,4000,5863,0,-27629.083984375
100,0,4000,5865,0,-27605.197265625
100,0,4000,5872,0,-27690.869140625
100,0,4000,5882,0,-27171.11328125
100,0,4000,5890,0,-27028.6640625
100,0,4000,5892,0,-26921.294921875
100,0,4000,5894,0,-26843.953125
100,0,4000,5899,0,-26473.021484375
100,0,4000,5908,0,-26175.609375
100,0,4000,5918,0,-25744.693359375
100,0,4000,5919,0,-25757.748046875
100,0,4000,5929,0,-25897.92578125
100,0,4000,5933,0,-25883.251953125
100,0,4000,5934,0,-26000.138671875
100,0,4000,5953,0,-26206.451171875
100,0,4000,5958,0,-25972.373046875
100,0,4000,5960,0,-26008.890625
100,0,4000,5964,0,-25870.53125
100,0,4000,5973,0,-25791.2890625
100,0,4000,5991,0,-24679.80859375
100,0,4000,6011,0,-24488.62109375
100,0,4000,6016,0,-24724.03125
100,0,4000,6025,0,-24929.478515625
100,0,4000,6031,0,-25104.4453125
100,0,4000,6032,0,-25181.11328125
100,0,4000,6033,0,-25195.369140625
100,0,4000,6036,0,-25401.982421875
100,0,4000,6039,0,-25583.029296875
100,0,4000,6061,0,-25818.77734375
100,0,4000,6078,0,-26132.298828125
100,0,4000,6079,0,-25932.783203125
100,0,4000,6083,0,-25977.142578125
100,0,4000,6088,0,-26242.8671875
100,0,4000,6095,0,-25893.142578125
100,0,4000,6104,0,-25337.609375
100,0,4000,6106,0,-25378.048828125
100,0,4000,6116,0,-24735.87890625
100,0,4000,6122,0,-24695.490234375
100,0,4000,6124,0,-24564.8046875
100,0,4000,6130,0,-24769.978515625
100,0,4000,6132,0,-24757.0546875
100,0,4000,6134,0,-24757.724609375
100,0,4000,6146,0,-24943.333984375
100,0,4000,6148,0,-25028.05859375
100,0,4000,6150,0,-25064.658203125
100,0,4000,6173,0,-25237.48046875
100,0,4000,6182,0,-25358.353515625
100,0,4000,6185,0,-25614.26171875
100,0,4000,6201,0,-26127.23828125
100,0,4000,6211,0,-27058.73828125
100,0,4000,6212,0,-26920.578125
100,0,4000,6214,0,-26821.845703125
100,0,4000,6220,0,-26888.8515625
100,0,4000,6226,0,-26575.775390625
100,0,4000,6233,0,-26276.8671875
100,0,4000,6238,0,-25722.9921875
100,0,4000,6245,0,-25540.751953125
100,0,4000,6251,0,-25369.998046875
100,0,4000,6264,0,-25383.359375
100,0,4000,6271,0,-25454.607421875
100,0,4000,6290,0,-25493.728515625
100,0,4000,6310,0,-24687.13671875
100,0,4000,6313,0,-25096.203125
100,0,4000,6317,0,-24769.951171875
100,0,4000,6318,0,-24749.9375
100,0,4000,6325,0,-24493.685546875
100,0,4000,6342,0,-24076.76953125
100,0,4000,6353,0,-24437.8359375
100,0,4000,6364,0,-25087.8125
100,0,4000,6371,0,-25313.107421875
100,0,4000,6377,0,-25226.630859375
100,0,4000,6401,0,-24762.876953125
100,0,4000,6424,0,-24223.05859375
100,0,4000,6448,0,-24351.650390625
100,0,4000,6456,0,-24333.09375
100,0,4000,6460,0,-24596.71875
100,0,4000,6473,0,-23742.1015625
100,0,4000,6484,0,-22612.3046875
100,0,4000,6488,0,-22709.427734375
100,0,4000,6496,0,-22714.5078125
100,0,4000,6497,0,-22755.228515625
100,0,4000,6501,0,-22553.94921875
100,0,4000,6510,0,-22193.28515625
100,0,4000,6511,0,-22230.30078125
100,0,4000,6521,0,-22369.904296875
100,0,4000,6522,0,-22569.265625
100,0,4000,6523,0,-22486.478515625
100,0,4000,6531,0,-22659.578125
100,0,4000,6535,0,-22700.36328125
100,0,4000,6551,0,-21233.0859375
100,0,4000,6575,0,-19585.44140625
100,0,4000,6579,0,-19168.978515625
100,0,4000,6581,0,-19022.763671875
100,0,4000,6582,0,-18924.28125
100,0,4000,6585,0,-18585.31640625
100,0,4000,6594,0,-17994.333984375
100,0,4000,6595,0,-17913.25390625
100,0,4000,6604,0,-17363.10546875
100,0,4000,6607,0,-17221.77734375
100,0,4000,6617,0,-16578.283203125
100,0,4000,6622,0,-16412.80078125
100,0,4000,6658,0,-15741.4794921875
100,0,4000,6667,0,-15658.896484375
100,0,4000,6669,0,-15643.01171875
100,0,4000,6673,0,-15608.4443359375
100,0,4000,6679,0,-15508.8349609375
100,0,4000,6682,0,-15470.052734375
100,0,4000,6689,0,-15372.259765625
100,0,4000,6692,0,-15334.79296875
100,0,4000,6697,0,-15310.5078125
100,0,4000,6700,0,-15307.21875
100,0,4000,6708,0,-15137.1025390625
100,0,4000,6712,0,-15162.8505859375
100,0,4000,6716,0,-15126.9296875
100,0,4000,6726,0,-15037.83203125
100,0,4000,6727,0,-15029.6796875
100,0,4000,6739,0,-14941.177734375
100,0,4000,6743,0,-14920.736328125
100,0,4000,6750,0,-14910.3798828125
100,0,4000,6754,0,-14955.75390625
100,0,4000,6765,0,-14952.6328125
100,0,4000,6777,0,-14961.982421875
100,0,4000,6793,0,-14876.8046875
100,0,4000,6818,0,-14912.833984375
100,0,4000,6833,0,-14908.0361328125
100,0,4000,6841,0,-14943.32421875
100,0,4000,6847,0,-14996.0380859375
100,0,4000,6851,0,-15015.2705078125
100,0,4000,6855,0,-15013.5517578125
100,0,4000,6863,0,-15013.2138671875
100,0,4000,6869,0,-14954.4853515625
100,0,4000,6870,0,-14961.640625
100,0,4000,6887,0,-15038.0595703125
100,0,4000,6896,0,-15093.2294921875
100,0,4000,6902,0,-15060.6943359375
100,0,4000,6910,0,-15023.095703125
100,0,4000,6913,0,-14992.29296875
100,0,4000,6917,0,-14973.0546875
100,0,4000,6927,0,-14829.5126953125
100,0,4000,6935,0,-14640.4873046875
100,0,4000,6938,0,-14582.9990234375
100,0,4000,6952,0,-14614.2666015625
100,0,4000,6956,0,-14593.06640625
100,0,4000,6964,0,-14523.1826171875
100,0,4000,6967,0,-14509.0205078125
100,0,4000,6973,0,-14494.0859375
100,0,4000,6991,0,-14615.9853515625
100,0,4000,6993,0,-14351.5947265625
100,0,4000,7011,0,-14472.2822265625
100,0,4000,7015,0,-14523.22265625
100,0,4000,7018,0,-14497.0947265625
100,0,4000,7033,0,-14863.4169921875
100,0,4000,7036,0,-14860.755859375
100,0,4000,7040,0,-15024.1845703125
100,0,4000,7047,0,-15014.4951171875
100,0,4000,7060,0,-14990.9814453125
100,0,4000,7066,0,-14981.9814453125
100,0,4000,7080,0,-14891.1904296875
100,0,4000,7092,0,-14893.8115234375
100,0,4000,7099,0,-14914.4755859375
100,0,4000,7107,0,-15169.8896484375
100,0,4000,7115,0,-15306.7001953125
100,0,4000,7116,0,-15291.9130859375
100,0,4000,7121,0,-15520.048828125
100,0,4000,7125,0,-15519.341796875
100,0,4000,7138,0,-15114.0390625
100,0,4000,7142,0,-15090.212890625
100,0,4000,7156,0,-15321.630859375
100,0,4000,7168,0,-15320.2890625
100,0,4000,7169,0,-15047.3349609375
100,0,4000,7176,0,-14995.1923828125
100,0,4000,7184,0,-14979.7978515625
100,0,4000,7190,0,-14926.50390625
100,0,4000,7196,0,-15193.6220703125
100,0,4000,7203,0,-14750.8134765625
100,0,4000,7205,0,-14767.44921875
100,0,4000,7214,0,-14493.2939453125
100,0,4000,7216,0,-14444.826171875
100,0,4000,7217,0,-14447.763671875
100,0,4000,7236,0,-15003.689453125
100,0,4000,7239,0,-15016.8046875
100,0,4000,7248,0,-14777.4990234375
100,0,4000,7261,0,-14779.958984375
100,0,4000,7272,0,-14752.578125
100,0,4000,7275,0,-14662.126953125
100,0,4000,7285,0,-14056.857421875
100,0,4000,7301,0,-14110.056640625
100,0,4000,7312,0,-13970.3388671875
100,0,4000,7315,0,-13981.3427734375
100,0,4000,7330,0,-14911.1318359375
100,0,4000,7340,0,-15260.595703125
100,0,4000,7341,0,-15248.7978515625
100,0,4000,7346,0,-15209.5322265625
100,0,4000,7347,0,-15217.5302734375
100,0,4000,7352,0,-15178.8037109375
100,0,4000,7354,0,-15195.94921875
100,0,4000,7358,0,-15188.755859375
100,0,4000,7359,0,-15491.033203125
100,0,4000,7360,0,-15484.1640625
100,0,4000,7375,0,-15301.626953125
100,0,4000,7382,0,-14893.1865234375
100,0,4000,7383,0,-14844.0205078125
100,0,4000,7387,0,-14501.5
100,0,4000,7389,0,-14477.05859375
100,0,4000,7398,0,-14530.0537109375
100,0,4000,7402,0,-14490.0986328125
100,0,4000,7405,0,-14461.244140625
100,0,4000,7431,0,-13919.501953125
100,0,4000,7432,0,-13903.1982421875
100,0,4000,7441,0,-14019.4912109375
100,0,4000,7444,0,-13985.6640625
100,0,4000,7448,0,-14031.19921875
100,0,4000,7451,0,-14100.359375
100,0,4000,7461,0,-14162.1318359375
100,0,4000,7462,0,-14154.953125
100,0,4000,7463,0,-14174.052734375
100,0,4000,7464,0,-14206.2216796875
100,0,4000,7469,0,-14156.9658203125
100,0,4000,7475,0,-14183.26953125
100,0,4000,7479,0,-14165.462890625
100,0,4000,7481,0,-14192.8486328125
100,0,4000,7497,0,-14029.53125
100,0,4000,7503,0,-13918.65625
100,0,4000,7504,0,-13914.0419921875
100,0,4000,7512,0,-13816.935546875
100,0,4000,7518,0,-13756.3203125
100,0,4000,7523,0,-13688.4443359375
100,0,4000,7531,0,-13622.3408203125
100,0,4000,7538,0,-13544.712890625
100,0,4000,7548,0,-13614.4365234375
100,0,4000,7566,0,-13746.365234375
100,0,4000,7574,0,-13766.9609375
100,0,4000,7597,0,-13693.9228515625
100,0,4000,7604,0,-13694.7060546875
100,0,4000,7610,0,-13537.185546875
100,0,4000,7613,0,-13567.884765625
100,0,4000,7644,0,-13665.44921875
100,0,4000,7645,0,-13667.77734375
100,0,4000,7661,0,-13740.3447265625
100,0,4000,7662,0,-13781.0595703125
100,0,4000,7672,0,-13711.7392578125
100,0,4000,7675,0,-13608.5068359375
100,0,4000,7677,0,-13654.083984375
100,0,4000,7688,0,-13540.7470703125
100,0,4000,7694,0,-13475.2646484375
100,0,4000,7697,0,-13387.583984375
100,0,4000,7701,0,-13312.5068359375
100,0,4000,7717,0,-13342.439453125
100,0,4000,7719,0,-13418.4990234375
100,0,4000,7720,0,-13427.404296875
100,0,4000,7724,0,-13511.6103515625
100,0,4000,7727,0,-13480.3115234375
100,0,4000,7729,0,-13440.3369140625
100,0,4000,7732,0,-13425.3212890625
100,0,4000,7743,0,-13464.8564453125
100,0,4000,7747,0,-13513.6728515625
100,0,4000,7758,0,-13917.0654296875
100,0,4000,7761,0,-13921.7353515625
100,0,4000,7781,0,-13867.78515625
100,0,4000,7789,0,-13872.859375
100,0,4000,7799,0,-14074.6533203125
100,0,4000,7800,0,-14073.10546875
100,0,4000,7811,0,-14093.3623046875
100,0,4000,7834,0,-14160.2978515625
100,0,4000,7839,0,-14173.5947265625
100,0,4000,7856,0,-14174.453125
100,0,4000,7873,0,-14267.6181640625
100,0,4000,7879,0,-14364.3701171875
100,0,4000,7881,0,-14295.220703125
100,0,4000,7900,0,-14169.3125
100,0,4000,7901,0,-14184.27734375
100,0,4000,7905,0,-14543.3154296875
100,0,4000,7909,0,-14372.6279296875
100,0,4000,7927,0,-14205.1357421875
100,0,4000,7933,0,-14588.4423828125
100,0,4000,7934,0,-14650.6787109375
100,0,4000,7976,0,-16480.11328125
100,0,4000,7984,0,-17012.08203125
100,0,4000,7992,0,-17223.646484375
100,0,4000,7993,0,-17323.66796875
100,0,4000,8002,0,-17654.025390625
