time/time_elapsed,time/fps,train/learning_rate,time/total_timesteps,train/entropy_loss,train/explained_variance,train/std,train/n_updates,time/iterations,rollout/ep_rew_mean,rollout/ep_len_mean,train/policy_loss,train/value_loss
824,502,0.0007,414500,-6.4828734397888175,1.1920928955078125e-07,2.1379036903381348,82899,82900,-39347.320982660014,100.0,-5284.109375,879576.4375
825,502,0.0007,415000,-6.4843339920043945,0.0,2.136763334274292,82999,83000,-39250.50064861,100.0,-5377.08837890625,857638.0
826,502,0.0007,415500,-6.485974788665772,5.960464477539063e-08,2.1376712322235107,83099,83100,-39140.803997,100.0,-6268.22802734375,1102295.625
827,502,0.0007,416000,-6.4677019119262695,0.0,2.1246163845062256,83199,83200,-39074.45844389,100.0,-4532.17724609375,689448.6875
828,502,0.0007,416500,-6.462484836578369,0.0,2.119911432266236,83299,83300,-38928.513211430014,100.0,-7025.16162109375,1211802.25
829,502,0.0007,417000,-6.4426636695861825,0.0,2.106373071670532,83399,83400,-38791.81413362,100.0,-5973.8515625,919797.8125
830,502,0.0007,417500,-6.4578537940979,0.0,2.1170454025268555,83499,83500,-38662.64702549,100.0,-5374.03759765625,699245.9375
831,502,0.0007,418000,-6.4673728942871085,0.0,2.1246180534362797,83599,83600,-38510.47830344,100.0,-5211.81103515625,947003.0
832,502,0.0007,418500,-6.471574306488037,-1.1920928955078125e-07,2.127805233001709,83699,83700,-38395.25677576,100.0,-5147.79638671875,904875.5
833,502,0.0007,419000,-6.4841675758361825,0.0,2.1351957321166988,83799,83800,-38268.909519249995,100.0,-5519.0107421875,870231.625
834,502,0.0007,419500,-6.480821132659912,0.0,2.1329941749572754,83899,83900,-38184.13841055,100.0,-5465.2265625,1001404.9375
835,502,0.0007,420000,-6.489116668701173,0.0,2.1407232284545903,83999,84000,-38048.514747400004,100.0,-6205.36669921875,1044724.625
836,502,0.0007,420500,-6.4744324684143075,0.0,2.1308565139770512,84099,84100,-37909.620311049985,100.0,-5720.23681640625,1010129.3125
837,502,0.0007,421000,-6.476799011230469,0.0,2.1333465576171875,84199,84200,-37742.25866454,100.0,-5796.837890625,888451.0
838,502,0.0007,421500,-6.4968323707580575,0.0,2.1512670516967773,84299,84300,-37603.60365815,100.0,-4499.12158203125,780577.625
839,502,0.0007,422000,-6.4889283180236825,-1.1920928955078125e-07,2.1416022777557373,84399,84400,-37490.74342851,100.0,-5888.39208984375,843536.0
840,502,0.0007,422500,-6.4883460998535165,1.1920928955078125e-07,2.139821052551269,84499,84500,-37407.74283070001,100.0,-6811.01318359375,1158741.625
841,502,0.0007,423000,-6.511882781982423,0.0,2.1564288139343257,84599,84600,-37355.32892941999,100.0,-6402.51806640625,1092357.375
842,502,0.0007,423500,-6.490705966949463,0.0,2.1416916847229004,84699,84700,-37310.28464628999,100.0,-6397.18310546875,1136146.625
843,502,0.0007,424000,-6.4818763732910165,0.0,2.135892152786255,84799,84800,-37256.195550899996,100.0,-6204.34130859375,1127602.875
844,502,0.0007,424500,-6.466102600097656,0.0,2.126482486724853,84899,84900,-37210.486010299996,100.0,-5394.2451171875,968429.5
845,502,0.0007,425000,-6.462942600250244,-1.1920928955078125e-07,2.1221971511840816,84999,85000,-37185.36876185,100.0,-5614.10498046875,1008259.9375
846,502,0.0007,425500,-6.481728553771973,5.960464477539063e-08,2.1376748085021973,85099,85100,-37156.81844337999,100.0,-5510.1591796875,766886.9375
847,502,0.0007,426000,-6.4711036682128915,0.0,2.1322393417358403,85199,85200,-37108.56861324,100.0,-6534.15185546875,951940.0
848,502,0.0007,426500,-6.469709873199463,0.0,2.134153127670288,85299,85300,-37051.46761723999,100.0,-4866.82763671875,809356.5
849,502,0.0007,427000,-6.466331481933594,0.0,2.1312227249145512,85399,85400,-37035.92925284,100.0,-5342.43896484375,984078.4375
850,502,0.0007,427500,-6.4628562927246085,0.0,2.1288280487060547,85499,85500,-37058.444048410005,100.0,-7148.0048828125,1049842.75
851,502,0.0007,428000,-6.477036952972412,0.0,2.1404736042022705,85599,85600,-37148.641564829995,100.0,-5318.75537109375,991654.4375
852,502,0.0007,428500,-6.4916014671325675,1.1920928955078125e-07,2.1513047218322754,85699,85700,-37193.92201701,100.0,-5097.93896484375,972269.8125
853,502,0.0007,429000,-6.501783847808838,0.0,2.1547133922576904,85799,85800,-37321.55532739,100.0,-5901.78515625,927725.125
854,502,0.0007,429500,-6.513975620269775,0.0,2.1598896980285645,85899,85900,-37422.501632880005,100.0,-7057.2705078125,1009170.6875
855,502,0.0007,430000,-6.520550727844237,0.0,2.164857625961304,85999,86000,-37570.75334626,100.0,-5532.53662109375,948536.4375
856,502,0.0007,430500,-6.5132155418396,0.0,2.161974668502808,86099,86100,-37692.17370781,100.0,-5263.00927734375,1049224.875
857,502,0.0007,431000,-6.523269176483153,0.0,2.1641573905944824,86199,86200,-37840.267688279986,100.0,-7788.35546875,1095653.75
858,502,0.0007,431500,-6.522897243499756,0.0,2.1685116291046143,86299,86300,-37912.570520509995,100.0,-4742.20654296875,909406.6875
859,502,0.0007,432000,-6.537947177886963,-1.1920928955078125e-07,2.17507004737854,86399,86400,-38011.619697,100.0,-6841.8486328125,1046958.625
860,502,0.0007,432500,-6.543689250946045,-1.1920928955078125e-07,2.181318044662476,86499,86500,-38113.66947368,100.0,-5914.7548828125,1233068.625
861,502,0.0007,433000,-6.518931865692139,0.0,2.161549568176269,86599,86600,-38186.813977009995,100.0,-7243.20166015625,1356978.0
862,502,0.0007,433500,-6.5057945251464835,0.0,2.1518917083740234,86699,86700,-38167.81033846,100.0,-5439.0908203125,805445.5
863,502,0.0007,434000,-6.51019287109375,0.0,2.154020071029663,86799,86800,-38249.505877799995,100.0,-7077.33935546875,1222257.375
864,502,0.0007,434500,-6.506443977355957,0.0,2.150869846343994,86899,86900,-38363.16084001,100.0,-6380.98974609375,1048227.1875
865,502,0.0007,435000,-6.525454998016357,0.0,2.163952350616455,86999,87000,-38423.713829030006,100.0,-4948.201171875,891439.1875
866,502,0.0007,435500,-6.5514259338378915,-1.1920928955078125e-07,2.180492162704468,87099,87100,-38466.10414646,100.0,-6843.44482421875,1083323.75
867,502,0.0007,436000,-6.53689432144165,0.0,2.1704487800598145,87199,87200,-38603.11382068,100.0,-5466.50634765625,1069032.125
868,502,0.0007,436500,-6.5387511253356925,0.0,2.1707627773284908,87299,87300,-38820.337676200004,100.0,-6187.53759765625,1096354.875
869,502,0.0007,437000,-6.533355712890625,0.0,2.168875217437744,87399,87400,-38989.56272374,100.0,-5048.77978515625,995533.625
870,502,0.0007,437500,-6.5414795875549325,0.0,2.1744589805603027,87499,87500,-39100.54719247,100.0,-4600.58837890625,813602.3125
871,502,0.0007,438000,-6.54872465133667,0.0,2.1792454719543457,87599,87600,-39202.03852426,100.0,-6189.6767578125,1165687.875
872,502,0.0007,438500,-6.5765299797058105,0.0,2.19717788696289,87699,87700,-39300.114623689995,100.0,-5629.19091796875,1029516.1875
873,502,0.0007,439000,-6.578089237213135,0.0,2.1963872909545903,87799,87800,-39297.929487819994,100.0,-5346.2158203125,969152.1875
874,502,0.0007,439500,-6.600666999816895,0.0,2.2149152755737305,87899,87900,-39317.960722879994,100.0,-5291.14599609375,1016515.5
875,502,0.0007,440000,-6.619777202606201,0.0,2.226520299911499,87999,88000,-39325.8818847,100.0,-5611.79833984375,1016756.4375
876,502,0.0007,440500,-6.640216827392577,5.960464477539063e-08,2.243802070617676,88099,88100,-39337.735141599995,100.0,-6272.8486328125,1212545.0
877,502,0.0007,441000,-6.657426357269287,0.0,2.25628924369812,88199,88200,-39310.22506548,100.0,-6970.04248046875,1236881.875
878,502,0.0007,441500,-6.671597480773926,-1.1920928955078125e-07,2.267991065979004,88299,88300,-39398.238316840005,100.0,-6585.2109375,1190192.625
879,502,0.0007,442000,-6.673704624176025,-1.1920928955078125e-07,2.2718441486358643,88399,88400,-39431.82288165,100.0,-6304.6640625,1302435.625
880,502,0.0007,442500,-6.6795196533203125,0.0,2.2754435539245605,88499,88500,-39422.9457543,100.0,-6933.83740234375,1261458.875
881,502,0.0007,443000,-6.692744731903076,-1.1920928955078125e-07,2.287513256072998,88599,88600,-39420.59834579,100.0,-6547.166015625,1095869.0
882,502,0.0007,443500,-6.717240333557129,0.0,2.30354118347168,88699,88700,-39529.95031995,100.0,-7577.7392578125,1221932.625
883,502,0.0007,444000,-6.702716827392577,0.0,2.2930984497070312,88799,88800,-39583.39828597,100.0,-6929.46484375,1207652.25
884,502,0.0007,444500,-6.716783046722412,5.960464477539063e-08,2.303982973098755,88899,88900,-39662.73243173,100.0,-6076.18310546875,1151014.0
885,502,0.0007,445000,-6.705496311187744,0.0,2.29658317565918,88999,89000,-39757.870603150004,100.0,-5909.86767578125,1252578.375
886,502,0.0007,445500,-6.7216081619262695,-1.1920928955078125e-07,2.309314727783203,89099,89100,-39860.24092752,100.0,-6278.29638671875,1163318.875
887,502,0.0007,446000,-6.74575662612915,0.0,2.327927350997925,89199,89200,-39845.47788354,100.0,-6626.046875,1156003.375
888,502,0.0007,446500,-6.7365403175354,0.0,2.316424369812012,89299,89300,-39862.78597318,100.0,-7422.84716796875,1246444.0
889,502,0.0007,447000,-6.746554851531982,0.0,2.323108434677124,89399,89400,-39847.768364879994,100.0,-6694.45458984375,1192734.0
890,502,0.0007,447500,-6.74822998046875,0.0,2.322662591934204,89499,89500,-39847.991749819994,100.0,-5321.330078125,865540.4375
891,502,0.0007,448000,-6.766549587249756,-1.1920928955078125e-07,2.3352389335632324,89599,89600,-39863.98982466,100.0,-6736.85302734375,1293124.125
892,502,0.0007,448500,-6.784501552581787,0.0,2.3451218605041504,89699,89700,-39903.76245853,100.0,-7544.9697265625,1220978.375
893,502,0.0007,449000,-6.777818202972412,0.0,2.3393282890319824,89799,89800,-39966.83864395,100.0,-7214.2392578125,1151022.375
894,502,0.0007,449500,-6.7807555198669425,0.0,2.3431172370910645,89899,89900,-40062.16377594,100.0,-6613.71630859375,1181055.375
895,502,0.0007,450000,-6.780331611633301,0.0,2.343421459197998,89999,90000,-40159.74811258,100.0,-5894.54931640625,1061045.125
896,502,0.0007,450500,-6.772325038909912,-1.1920928955078125e-07,2.33650541305542,90099,90100,-40262.079673910004,100.0,-5597.54931640625,1000275.4375
897,502,0.0007,451000,-6.766274929046631,0.0,2.3304429054260254,90199,90200,-40356.466846909985,100.0,-7170.7421875,1218375.875
898,502,0.0007,451500,-6.757026672363281,0.0,2.3246290683746342,90299,90300,-40414.44988909,100.0,-5988.625,1400805.375
899,502,0.0007,452000,-6.756651401519775,0.0,2.3219518661499023,90399,90400,-40469.127862,100.0,-6121.21484375,1216144.5
900,502,0.0007,452500,-6.775572299957275,0.0,2.3364386558532715,90499,90500,-40562.807013059995,100.0,-6853.796875,1158969.5
901,502,0.0007,453000,-6.7801146507263175,-1.1920928955078125e-07,2.3392140865325928,90599,90600,-40667.04165655,100.0,-7834.42041015625,1259171.375
902,502,0.0007,453500,-6.801374912261963,0.0,2.360629081726074,90699,90700,-40720.819642239985,100.0,-6443.11572265625,1211122.875
903,502,0.0007,454000,-6.8190650939941415,0.0,2.371551036834717,90799,90800,-40784.85409717,100.0,-8048.85302734375,1114069.125
904,502,0.0007,454500,-6.806285381317139,0.0,2.3634185791015625,90899,90900,-40811.56368665,100.0,-6255.63818359375,1058309.375
905,502,0.0007,455000,-6.813820838928223,0.0,2.3684287071228027,90999,91000,-40847.26340138,100.0,-5794.4873046875,989528.8125
906,502,0.0007,455500,-6.8134446144104,0.0,2.3646111488342285,91099,91100,-40914.12534249001,100.0,-5597.22998046875,807293.9375
907,502,0.0007,456000,-6.8100218772888175,0.0,2.36053466796875,91199,91200,-40991.06145709,100.0,-7375.21875,1186219.0
908,502,0.0007,456500,-6.8088202476501465,0.0,2.359925985336304,91299,91300,-41045.46431635,100.0,-6833.24853515625,1232593.875
909,502,0.0007,457000,-6.814924716949463,5.960464477539063e-08,2.3670570850372314,91399,91400,-41128.40115749,100.0,-5675.79345703125,980188.3125
910,502,0.0007,457500,-6.8158507347106925,0.0,2.36488938331604,91499,91500,-41179.26430091,100.0,-8228.736328125,1290275.625
911,502,0.0007,458000,-6.805903911590576,-1.1920928955078125e-07,2.35962438583374,91599,91600,-41206.56418506,100.0,-6622.67138671875,1277267.375
912,502,0.0007,458500,-6.78842306137085,1.1920928955078125e-07,2.345672369003296,91699,91700,-41201.66511796,100.0,-5713.82177734375,1063322.875
913,502,0.0007,459000,-6.8107032775878915,0.0,2.360321044921875,91799,91800,-41203.176933999996,100.0,-7284.1376953125,1159581.625
914,502,0.0007,459500,-6.804097652435303,0.0,2.3546786308288574,91899,91900,-41147.19259346,100.0,-7694.7158203125,1246281.375
915,502,0.0007,460000,-6.797157287597656,0.0,2.350302696228028,91999,92000,-41076.84853333,100.0,-6023.17529296875,943530.4375
916,502,0.0007,460500,-6.810399532318115,0.0,2.3605971336364746,92099,92100,-41020.10373668,100.0,-6228.43701171875,1095358.75
917,502,0.0007,461000,-6.824053287506104,0.0,2.371998786926269,92199,92200,-40931.23749184,100.0,-6541.0166015625,1118565.375
918,502,0.0007,461500,-6.834237575531006,0.0,2.381016731262207,92299,92300,-40884.55845975,100.0,-6004.35498046875,1111328.5
919,502,0.0007,462000,-6.81813907623291,0.0,2.367310047149658,92399,92400,-40849.57265242,100.0,-5557.625,758273.25
920,502,0.0007,462500,-6.814914226531982,0.0,2.365513324737549,92499,92500,-40787.24723966,100.0,-6125.87353515625,1099609.625
921,502,0.0007,463000,-6.812161445617676,0.0,2.36285400390625,92599,92600,-40729.5722185,100.0,-6142.3349609375,992546.625
922,502,0.0007,463500,-6.822903633117676,0.0,2.3714561462402344,92699,92700,-40697.85886084,100.0,-6907.109375,1237867.75
923,502,0.0007,464000,-6.805868625640869,0.0,2.3569819927215576,92799,92800,-40601.82796704,100.0,-6772.28271484375,1014773.8125
924,502,0.0007,464500,-6.79534912109375,0.0,2.348444938659668,92899,92900,-40514.85795204,100.0,-6472.22607421875,986911.1875
925,502,0.0007,465000,-6.802661418914795,0.0,2.355437755584717,92999,93000,-40447.89911656,100.0,-7012.04541015625,1222459.875
926,502,0.0007,465500,-6.810490608215332,0.0,2.3604555130004883,93099,93100,-40376.09856889,100.0,-5204.01025390625,787493.9375
927,502,0.0007,466000,-6.8171143531799325,1.1920928955078125e-07,2.362537145614624,93199,93200,-40353.44843227,100.0,-8194.7734375,1262874.625
928,502,0.0007,466500,-6.821441650390625,0.0,2.366783857345581,93299,93300,-40284.25644021,100.0,-5604.99755859375,886106.0
929,502,0.0007,467000,-6.838522434234619,0.0,2.3801560401916504,93399,93400,-40220.46174399,100.0,-6442.07958984375,1075061.375
930,502,0.0007,467500,-6.85134744644165,-1.1920928955078125e-07,2.390558242797852,93499,93500,-40143.104504170005,100.0,-6008.86279296875,865521.1875
931,502,0.0007,468000,-6.880857944488525,0.0,2.414163589477539,93599,93600,-40079.399667980004,100.0,-6681.45166015625,1222087.375
932,502,0.0007,468500,-6.878387451171875,1.1920928955078125e-07,2.4113240242004395,93699,93700,-39972.82443454,100.0,-6390.4619140625,883657.8125
933,502,0.0007,469000,-6.870606899261475,5.960464477539063e-08,2.4057364463806152,93799,93800,-39874.842935910005,100.0,-5391.267578125,803816.4375
934,502,0.0007,469500,-6.8805785179138175,0.0,2.411309242248535,93899,93900,-39778.51946082,100.0,-7755.4140625,1220898.0
935,502,0.0007,470000,-6.888270854949951,0.0,2.4192540645599365,93999,94000,-39699.52003417,100.0,-6741.62744140625,1243798.25
936,502,0.0007,470500,-6.868173122406006,0.0,2.4014461040496826,94099,94100,-39618.8142102,100.0,-5530.45263671875,949825.3125
937,502,0.0007,471000,-6.868143558502197,-1.1920928955078125e-07,2.40158748626709,94199,94200,-39578.476790220004,100.0,-5074.73388671875,788657.625
938,502,0.0007,471500,-6.872493267059326,5.960464477539063e-08,2.405320644378662,94299,94300,-39501.917021680005,100.0,-5637.6953125,960642.125
939,502,0.0007,472000,-6.856513500213622,1.1920928955078125e-07,2.393752098083496,94399,94400,-39414.88314431,100.0,-5561.91748046875,885161.8125
940,502,0.0007,472500,-6.8452653884887695,0.0,2.3858013153076167,94499,94500,-39354.19760637,100.0,-6364.08544921875,1100036.75
941,502,0.0007,473000,-6.844401836395264,0.0,2.3813462257385254,94599,94600,-39278.3242259,100.0,-10493.1796875,1387254.0
942,502,0.0007,473500,-6.8378844261169425,1.1920928955078125e-07,2.382110357284546,94699,94700,-39184.00314469,100.0,-6153.70166015625,1087126.125
943,502,0.0007,474000,-6.824413299560548,0.0,2.370293617248535,94799,94800,-39118.76593144,100.0,-7306.51806640625,884044.8125
944,502,0.0007,474500,-6.82982349395752,0.0,2.3783912658691406,94899,94900,-39057.93591425,100.0,-6089.4580078125,962429.5
945,502,0.0007,475000,-6.8355712890625,-1.1920928955078125e-07,2.3848986625671387,94999,95000,-38964.69933861,100.0,-5996.75048828125,1021037.0
946,502,0.0007,475500,-6.847114562988281,0.0,2.3910253047943115,95099,95100,-38861.60034102,100.0,-8123.21875,1220684.125
947,502,0.0007,476000,-6.8573546409606925,1.1920928955078125e-07,2.404117584228516,95199,95200,-38741.80541677,100.0,-5032.8740234375,812686.6875
948,502,0.0007,476500,-6.875522136688232,1.1920928955078125e-07,2.416443109512329,95299,95300,-38675.679265219995,100.0,-6323.09521484375,958455.1875
949,502,0.0007,477000,-6.864501953125,5.960464477539063e-08,2.4080655574798584,95399,95400,-38622.660084630006,100.0,-5322.77294921875,795553.1875
950,502,0.0007,477500,-6.8601951599121085,0.0,2.4063646793365483,95499,95500,-38589.26025069,100.0,-5842.34912109375,1006616.125
951,502,0.0007,478000,-6.86028528213501,0.0,2.40213942527771,95599,95600,-38562.5699331,100.0,-6301.9501953125,986722.125
952,502,0.0007,478500,-6.880613803863525,0.0,2.41825270652771,95699,95700,-38575.448826329986,100.0,-7066.45458984375,1095956.0
953,502,0.0007,479000,-6.880126953125,0.0,2.4175565242767334,95799,95800,-38535.38377496,100.0,-4981.12109375,752106.1875
954,502,0.0007,479500,-6.919900417327881,0.0,2.448622703552246,95899,95900,-38526.95454393,100.0,-6088.37109375,1024387.8125
955,502,0.0007,480000,-6.921617031097412,-1.1920928955078125e-07,2.449058055877685,95999,96000,-38533.7986762,100.0,-7272.24609375,966273.1875
956,502,0.0007,480500,-6.90609884262085,0.0,2.438894748687744,96099,96100,-38522.90273386,100.0,-6114.7041015625,1063271.625
957,502,0.0007,481000,-6.91368579864502,0.0,2.4456307888031006,96199,96200,-38516.46345125,100.0,-5031.99365234375,828373.4375
958,502,0.0007,481500,-6.921456813812256,-2.384185791015625e-07,2.449923038482666,96299,96300,-38496.00120338,100.0,-6370.19677734375,836355.1875
959,502,0.0007,482000,-6.9178147315979,0.0,2.450098752975464,96399,96400,-38506.221622519995,100.0,-6120.22509765625,1077064.625
960,502,0.0007,482500,-6.924215793609619,0.0,2.4537806510925293,96499,96500,-38504.65060972,100.0,-5360.55810546875,757085.3125
961,502,0.0007,483000,-6.924670696258545,-1.1920928955078125e-07,2.4544148445129395,96599,96600,-38470.76962621,100.0,-5157.70703125,756050.6875
962,502,0.0007,483500,-6.9324631690979,-1.1920928955078125e-07,2.4602527618408203,96699,96700,-38485.9008753,100.0,-5749.69921875,1064805.625
963,502,0.0007,484000,-6.929185390472412,0.0,2.4550342559814453,96799,96800,-38500.42978114,100.0,-7127.4375,907356.8125
964,502,0.0007,484500,-6.94527006149292,0.0,2.4696803092956543,96899,96900,-38532.19084559,100.0,-5991.9892578125,979551.0
965,502,0.0007,485000,-6.921641826629639,0.0,2.4519248008728027,96999,97000,-38568.81153477998,100.0,-5037.724609375,794201.5625
966,502,0.0007,485500,-6.921205997467041,0.0,2.450703382492065,97099,97100,-38569.080293119994,100.0,-5098.2666015625,707050.4375
967,502,0.0007,486000,-6.940596103668213,-1.1920928955078125e-07,2.4662928581237797,97199,97200,-38523.189883539984,100.0,-6203.13037109375,1037635.6875
968,502,0.0007,486500,-6.9624061584472665,0.0,2.483583927154541,97299,97300,-38525.12076781,100.0,-5812.45849609375,997255.625
969,502,0.0007,487000,-6.958934783935548,0.0,2.4786248207092285,97399,97400,-38515.19692784,100.0,-7655.95947265625,1154254.875
970,502,0.0007,487500,-6.96642541885376,0.0,2.487616062164306,97499,97500,-38492.77769401,100.0,-5542.87060546875,886524.5
971,502,0.0007,488000,-6.961555480957031,0.0,2.4838905334472656,97599,97600,-38465.19325697,100.0,-6396.16943359375,982393.1875
972,502,0.0007,488500,-6.95565938949585,1.1920928955078125e-07,2.4804363250732417,97699,97700,-38444.573737939994,100.0,-5543.65576171875,951529.9375
973,502,0.0007,489000,-6.981991767883301,0.0,2.499889373779297,97799,97800,-38481.47285971,100.0,-6299.56396484375,1044192.0
974,502,0.0007,489500,-6.980522155761719,0.0,2.49870228767395,97899,97900,-38540.60530549,100.0,-6166.01806640625,1112193.125
975,502,0.0007,490000,-6.989668369293213,0.0,2.505770683288574,97999,98000,-38544.48349418,100.0,-5961.9716796875,950359.4375
976,502,0.0007,490500,-7.0070862770080575,5.960464477539063e-08,2.520771026611328,98099,98100,-38549.48312006,100.0,-6972.41552734375,1238940.625
977,502,0.0007,491000,-6.988558292388916,1.7881393432617188e-07,2.509154796600342,98199,98200,-38568.39108487,100.0,-6932.02880859375,1273528.0
978,502,0.0007,491500,-6.998471260070801,-1.1920928955078125e-07,2.5198132991790767,98299,98300,-38533.64403723,100.0,-6129.6318359375,1035897.4375
979,502,0.0007,492000,-7.0123047828674325,0.0,2.52817177772522,98399,98400,-38473.923126270005,100.0,-8595.2548828125,1293927.125
980,502,0.0007,492500,-7.015786647796631,0.0,2.5346102714538574,98499,98500,-38459.077554859985,100.0,-5522.7734375,756611.8125
981,502,0.0007,493000,-7.008950710296631,0.0,2.5302000045776367,98599,98600,-38477.62688011,100.0,-6507.908203125,992179.8125
982,502,0.0007,493500,-7.009709358215332,0.0,2.5282230377197266,98699,98700,-38475.86101549,100.0,-7059.24462890625,1014062.0
983,502,0.0007,494000,-7.013775825500487,5.960464477539063e-08,2.526173591613769,98799,98800,-38488.52597505,100.0,-7859.5791015625,870816.0
984,502,0.0007,494500,-7.0348572731018075,0.0,2.548022747039795,98899,98900,-38468.02777257,100.0,-5497.42724609375,960512.625
985,502,0.0007,495000,-7.0378737449646,0.0,2.548535108566284,98999,99000,-38477.57132865,100.0,-6661.01904296875,1106701.25
986,502,0.0007,495500,-7.037877082824707,-1.1920928955078125e-07,2.5471668243408203,99099,99100,-38569.3332567,100.0,-7225.95458984375,1003913.0
987,502,0.0007,496000,-7.045333862304688,-1.1920928955078125e-07,2.5560336112976074,99199,99200,-38669.25440419,100.0,-5744.7109375,657537.6875
988,502,0.0007,496500,-7.0612730979919425,5.960464477539063e-08,2.5692424774169917,99299,99300,-38720.55752033,100.0,-6577.39404296875,912096.8125
989,502,0.0007,497000,-7.057382106781006,-1.1920928955078125e-07,2.566441059112549,99399,99400,-38742.72335398,100.0,-5125.89208984375,710278.6875
990,502,0.0007,497500,-7.061992168426514,-1.1920928955078125e-07,2.569835901260376,99499,99500,-38804.452756499995,100.0,-7247.61865234375,1320019.5
990,502,0.0007,498000,-7.047370910644531,0.0,2.5548958778381348,99599,99600,-38830.585120040014,100.0,-5212.0703125,767267.3125
991,502,0.0007,498500,-7.0431580543518075,-1.1920928955078125e-07,2.55173659324646,99699,99700,-38839.81175649,100.0,-5657.38623046875,972722.1875
992,502,0.0007,499000,-7.045353889465332,0.0,2.55359411239624,99799,99800,-38863.117551430005,100.0,-6499.38671875,1021389.0
993,502,0.0007,499500,-7.053843975067139,1.1920928955078125e-07,2.5606861114501958,99899,99900,-38827.435974690015,100.0,-7774.59130859375,1299954.5
994,502,0.0007,500000,-7.037863254547119,0.0,2.547098159790039,99999,100000,-38788.92305645,100.0,-7251.40625,1121375.5
995,502,0.0007,500500,-7.046236515045166,0.0,2.5518505573272705,100099,100100,-38717.6757584,100.0,-7536.00927734375,1218975.625
996,502,0.0007,501000,-7.052463054656982,0.0,2.5575196743011475,100199,100200,-38715.54749289,100.0,-6159.08740234375,1013408.0
997,502,0.0007,501500,-7.0517258644104,-1.1920928955078125e-07,2.5580997467041016,100299,100300,-38749.606419220014,100.0,-5776.810546875,921605.3125
998,502,0.0007,502000,-7.068733215332031,0.0,2.5719363689422607,100399,100400,-38747.01141012,100.0,-5154.36962890625,704048.6875
999,502,0.0007,502500,-7.0789642333984375,0.0,2.580040454864502,100499,100500,-38731.32202533,100.0,-6647.3671875,1104883.125
1000,502,0.0007,503000,-7.0848069190979,0.0,2.58333683013916,100599,100600,-38705.715496629986,100.0,-5833.56884765625,1010095.4375
1001,502,0.0007,503500,-7.074578285217285,0.0,2.575021505355835,100699,100700,-38645.640150520005,100.0,-4584.7568359375,672606.75
1002,502,0.0007,504000,-7.072645664215088,0.0,2.5705852508544917,100799,100800,-38604.44674358,100.0,-5412.68896484375,644578.3125
1003,502,0.0007,504500,-7.060954570770264,0.0,2.5623555183410645,100899,100900,-38567.99521499,100.0,-5926.546875,879643.0
1004,502,0.0007,505000,-7.07381010055542,0.0,2.570645570755005,100999,101000,-38547.74964932,100.0,-8258.181640625,1083772.875
1005,502,0.0007,505500,-7.081483364105225,0.0,2.578524112701416,101099,101100,-38440.25706575,100.0,-5470.796875,852119.3125
1006,502,0.0007,506000,-7.098797798156737,0.0,2.5917134284973145,101199,101200,-38371.23264722,100.0,-8296.421875,1283562.625
1007,502,0.0007,506500,-7.115816593170166,5.960464477539063e-08,2.604169607162476,101299,101300,-38295.24557234,100.0,-7628.92724609375,1023980.8125
1008,502,0.0007,507000,-7.1030778884887695,-1.1920928955078125e-07,2.5957822799682617,101399,101400,-38261.48036925,100.0,-6391.39794921875,936211.1875
1009,502,0.0007,507500,-7.118110656738281,0.0,2.6097488403320312,101499,101500,-38216.65209403002,100.0,-6423.76513671875,959868.125
1010,502,0.0007,508000,-7.126641273498535,0.0,2.619565010070801,101599,101600,-38195.31166567,100.0,-5437.0625,859521.4375
1011,502,0.0007,508500,-7.132996559143066,0.0,2.623445987701416,101699,101700,-38142.92648998,100.0,-6552.96240234375,930932.8125
1012,502,0.0007,509000,-7.149264812469482,-1.1920928955078125e-07,2.637305736541748,101799,101800,-38061.50775804,100.0,-5749.08935546875,854696.1875
1013,502,0.0007,509500,-7.14019775390625,0.0,2.6300110816955566,101899,101900,-38027.99424783,100.0,-5674.568359375,955322.125
1014,502,0.0007,510000,-7.143820285797119,0.0,2.6319384574890137,101999,102000,-37948.295585689986,100.0,-7346.4853515625,1298962.625
1015,502,0.0007,510500,-7.137111186981201,0.0,2.6261210441589355,102099,102100,-37977.43255971,100.0,-7363.88427734375,1138912.5
1016,502,0.0007,511000,-7.143738746643066,0.0,2.632676124572754,102199,102200,-37869.908132319986,100.0,-7207.1611328125,948934.5
1017,502,0.0007,511500,-7.149853706359862,0.0,2.6410386562347408,102299,102300,-37861.36082091,100.0,-5281.82763671875,788672.5
1018,502,0.0007,512000,-7.176605224609375,0.0,2.66178035736084,102399,102400,-37882.7268283,100.0,-6080.63916015625,769126.9375
1019,502,0.0007,512500,-7.187615394592285,0.0,2.672875165939331,102499,102500,-37860.11772685,100.0,-3872.21337890625,424458.34375
1020,502,0.0007,513000,-7.193899631500244,0.0,2.676403760910034,102599,102600,-37847.34971655,100.0,-7298.75341796875,1306757.875
1021,502,0.0007,513500,-7.206373691558838,0.0,2.687610149383545,102699,102700,-37854.27031712,100.0,-5183.85888671875,547472.4375
1022,502,0.0007,514000,-7.199410915374756,0.0,2.682104587554932,102799,102800,-37840.314145029995,100.0,-7405.4462890625,1317849.875
1023,502,0.0007,514500,-7.224503993988037,0.0,2.702767133712769,102899,102900,-37913.7265144,100.0,-7187.0517578125,1225440.375
