train/actor_loss,train/critic_loss,rollout/ep_rew_mean,train/n_updates,time/total_timesteps,time/fps,time/episodes,rollout/ep_len_mean,train/learning_rate,time/time_elapsed
318.2672229003906,5187.964907073974,-511.62100533,245000,245200,150,2452,100.0,0.001,1629
303.27117935180667,7757.1602340698255,-511.70554782,245400,245600,150,2456,100.0,0.001,1632
322.32238388061523,10434.399519958497,-511.71995022,245800,246000,150,2460,100.0,0.001,1635
300.33930999755864,7979.643551406862,-511.8553215,246200,246400,150,2464,100.0,0.001,1637
297.9697872161865,8756.436337127685,-511.40525309,246600,246800,150,2468,100.0,0.001,1640
304.6594912719727,5733.29239818573,-511.42296645,247000,247200,150,2472,100.0,0.001,1643
303.9941864013672,6216.286371841431,-511.23436075,247400,247600,150,2476,100.0,0.001,1645
306.55228515625,5135.614508361817,-511.03169121,247800,248000,150,2480,100.0,0.001,1648
297.4601319885254,7102.807820587158,-510.80751751,248200,248400,150,2484,100.0,0.001,1651
283.52793884277344,8578.565748596191,-510.64620143,248600,248800,150,2488,100.0,0.001,1653
286.8015248870849,6307.561991577149,-510.98682135,249000,249200,150,2492,100.0,0.001,1656
303.09994079589836,5064.647946929932,-510.1716861,249400,249600,150,2496,100.0,0.001,1659
288.0271800231933,7588.045899963379,-510.12170398,249800,250000,150,2500,100.0,0.001,1661
287.000341796875,6219.450940093994,-509.99676178,250200,250400,150,2504,100.0,0.001,1664
285.89150100708014,6343.099846191406,-510.06006962,250600,250800,150,2508,100.0,0.001,1667
285.06356803894045,8140.291874389648,-510.11534779,251000,251200,150,2512,100.0,0.001,1669
296.7933610534668,7574.629956054688,-509.91879778,251400,251600,150,2516,100.0,0.001,1672
289.9486683654785,4762.868232879639,-510.51625216,251800,252000,150,2520,100.0,0.001,1675
286.53954368591315,5294.628795928955,-510.69014529,252200,252400,150,2524,100.0,0.001,1677
285.3888903808594,6682.802258605957,-510.99043634,252600,252800,150,2528,100.0,0.001,1680
273.3883572387695,7865.185963897705,-511.14527849,253000,253200,150,2532,100.0,0.001,1683
289.2184314727783,3438.9527267456056,-511.07239473,253400,253600,150,2536,100.0,0.001,1685
287.0877954864502,4351.830396347046,-510.80369713,253800,254000,150,2540,100.0,0.001,1688
270.0701757049561,10803.883406219482,-511.01804675,254200,254400,150,2544,100.0,0.001,1691
261.2847371673584,6768.198035583496,-511.41546359,254600,254800,150,2548,100.0,0.001,1693
247.016177520752,8614.909896240235,-511.7262115,255000,255200,150,2552,100.0,0.001,1696
256.13234962463383,6693.559462585449,-512.24130538,255400,255600,150,2556,100.0,0.001,1699
269.4260472106933,6066.6618003845215,-513.91571868,255800,256000,150,2560,100.0,0.001,1701
249.4826874542236,5575.7120803832995,-514.76817026,256200,256400,150,2564,100.0,0.001,1704
272.82179595947264,3973.9159715271003,-515.04303659,256600,256800,150,2568,100.0,0.001,1707
255.89328659057617,6042.386020355225,-518.92528905,257000,257200,150,2572,100.0,0.001,1710
259.17110977172854,4632.076549682617,-519.45317668,257400,257600,150,2576,100.0,0.001,1712
239.53210624694825,3878.4377606201174,-519.57320062,257800,258000,150,2580,100.0,0.001,1715
233.65693428039555,6134.87924346924,-520.31194254,258200,258400,150,2584,100.0,0.001,1718
261.08478340148923,5710.119919967651,-522.29162279,258600,258800,150,2588,100.0,0.001,1720
243.98753536224362,6422.395393371582,-523.09348653,259000,259200,150,2592,100.0,0.001,1723
235.28077938079838,2842.263209838867,-523.6272816,259400,259600,150,2596,100.0,0.001,1725
251.06028244018555,4838.262064514161,-523.6430151,259800,260000,150,2600,100.0,0.001,1728
251.11127723693846,9136.629873046877,-524.07634234,260200,260400,150,2604,100.0,0.001,1731
249.190824508667,6748.967606048584,-524.22586041,260600,260800,150,2608,100.0,0.001,1733
236.44247261047363,6288.320777053833,-524.4758733,261000,261200,150,2612,100.0,0.001,1736
245.36988670349118,5204.973617019653,-524.78209508,261400,261600,150,2616,100.0,0.001,1739
244.8049289703369,6519.9302813720715,-524.56701919,261800,262000,150,2620,100.0,0.001,1742
239.897166633606,2674.8698742675783,-524.4875241,262200,262400,150,2624,100.0,0.001,1744
259.41173248291017,5785.344542388916,-524.21858255,262600,262800,150,2628,100.0,0.001,1747
246.8034832763672,5737.594574813843,-524.4868754,263000,263200,150,2632,100.0,0.001,1750
247.8291815185547,3738.3656510925293,-524.3098411,263400,263600,150,2636,100.0,0.001,1752
246.68105514526368,5347.353739242553,-524.4353883,263800,264000,150,2640,100.0,0.001,1755
266.8757011413574,2961.616321411133,-524.21944241,264200,264400,150,2644,100.0,0.001,1758
243.92009815216062,7959.8826683044435,-524.03837075,264600,264800,150,2648,100.0,0.001,1760
243.51807579040528,5780.701787490845,-524.02515441,265000,265200,150,2652,100.0,0.001,1763
253.52566665649414,5808.0901713562025,-524.02961889,265400,265600,150,2656,100.0,0.001,1766
253.08983489990237,4916.096463394165,-522.39513143,265800,266000,150,2660,100.0,0.001,1768
264.4004823303223,7395.8929347229,-521.60704913,266200,266400,150,2664,100.0,0.001,1771
251.2901875019073,3729.3690135955812,-521.55312076,266600,266800,150,2668,100.0,0.001,1774
251.28269840240483,3295.230111885071,-518.02283359,267000,267200,150,2672,100.0,0.001,1776
258.7210216522217,8298.413198547363,-517.99933519,267400,267600,150,2676,100.0,0.001,1779
243.53849235534668,5830.187055206299,-518.04333677,267800,268000,150,2680,100.0,0.001,1782
260.79884178161615,6227.982554321289,-517.48583197,268200,268400,150,2684,100.0,0.001,1784
268.79649452209475,4702.211958770752,-515.83116694,268600,268800,150,2688,100.0,0.001,1787
252.44343353271483,8515.252704315186,-514.90942553,269000,269200,150,2692,100.0,0.001,1790
260.49721824646,4089.505826568603,-514.18339698,269400,269600,150,2696,100.0,0.001,1792
248.08967231750492,4042.132085418701,-513.87073432,269800,270000,150,2700,100.0,0.001,1795
256.064681854248,5999.137970504761,-514.7848473,270200,270400,150,2704,100.0,0.001,1798
251.98714004516603,9511.717880706788,-514.77867633,270600,270800,150,2708,100.0,0.001,1800
234.32259489059447,3453.9590026855467,-514.73626026,271000,271200,150,2712,100.0,0.001,1803
239.58048942565918,7899.11363937378,-514.59094568,271400,271600,150,2716,100.0,0.001,1806
241.42154052734372,7891.759171600342,-514.0825296,271800,272000,150,2720,100.0,0.001,1808
249.31402282714845,4951.756624717713,-513.8748121900001,272200,272400,150,2724,100.0,0.001,1811
242.1173055267334,5577.640558013916,-513.59310348,272600,272800,150,2728,100.0,0.001,1814
245.16734451293945,5894.416511230469,-513.10654668,273000,273200,150,2732,100.0,0.001,1816
242.39239852905274,4932.172603302002,-513.06387998,273400,273600,150,2736,100.0,0.001,1819
232.84581817626952,6097.138097076416,-512.99684767,273800,274000,150,2740,100.0,0.001,1822
243.72272850036617,5998.906575012207,-513.20073233,274200,274400,150,2744,100.0,0.001,1824
239.66855987548828,7862.730394210816,-513.33155706,274600,274800,150,2748,100.0,0.001,1827
240.9529792022705,7553.386201629639,-513.16008675,275000,275200,150,2752,100.0,0.001,1830
238.48573112487796,5653.873350448608,-515.0343665,275400,275600,150,2756,100.0,0.001,1832
250.06745399475096,4563.719916687011,-515.1593476,275800,276000,150,2760,100.0,0.001,1835
243.502763671875,3503.0420015716554,-515.26079695,276200,276400,150,2764,100.0,0.001,1838
240.09021791934967,5586.361652374268,-515.40989233,276600,276800,150,2768,100.0,0.001,1840
235.20282638549804,3903.5396969604494,-515.13840324,277000,277200,150,2772,100.0,0.001,1843
234.60510467529298,9226.848830566407,-514.87130892,277400,277600,150,2776,100.0,0.001,1846
237.35319099731743,5851.068524780273,-514.67809849,277800,278000,150,2780,100.0,0.001,1848
236.1946099090576,4331.778465576172,-514.6336512,278200,278400,150,2784,100.0,0.001,1851
243.13637466430663,3712.984733886719,-517.04775751,278600,278800,150,2788,100.0,0.001,1854
237.1103742980957,7060.704708251953,-517.43863229,279000,279200,150,2792,100.0,0.001,1856
214.9724584197998,7313.5228553771985,-521.90779843,279400,279600,150,2796,100.0,0.001,1859
232.7978357696533,4446.0621484375,-534.85929577,279800,280000,150,2800,100.0,0.001,1862
230.5706444549561,5814.831611328125,-549.27055968,280200,280400,150,2804,100.0,0.001,1864
229.44816352844242,6542.208619689942,-570.37576817,280600,280800,150,2808,100.0,0.001,1867
228.20247352600097,5022.9064434814445,-576.28927474,281000,281200,150,2812,100.0,0.001,1870
211.30774131774902,5504.461520385742,-577.58668632,281400,281600,150,2816,100.0,0.001,1872
214.39951696395875,4741.312862396239,-578.32844202,281800,282000,150,2820,100.0,0.001,1875
210.26798816204072,5736.8944317626965,-580.47527787,282200,282400,150,2824,100.0,0.001,1878
216.17032115936283,7096.139949951172,-581.60043852,282600,282800,150,2828,100.0,0.001,1880
210.72554611206056,3916.416759185791,-582.0663200500001,283000,283200,150,2832,100.0,0.001,1883
214.684977684021,2817.748945159912,-582.38430398,283400,283600,150,2836,100.0,0.001,1886
218.53547756195067,4168.015223617554,-583.0881682,283800,284000,150,2840,100.0,0.001,1888
211.79401708602902,5884.919208374024,-583.2248964400001,284200,284400,150,2844,100.0,0.001,1891
208.5565877532959,3865.316091079712,-584.03194634,284600,284800,150,2848,100.0,0.001,1894
220.47769996643063,5850.514800109863,-586.17494844,285000,285200,150,2852,100.0,0.001,1896
210.4294167327881,6980.6414112854,-584.8742263400001,285400,285600,150,2856,100.0,0.001,1899
204.92782485961914,10203.448006896971,-585.25959069,285800,286000,150,2860,100.0,0.001,1902
220.86134014129644,5531.138145751953,-585.17929557,286200,286400,150,2864,100.0,0.001,1904
213.53118598937988,5806.52648513794,-585.229819,286600,286800,150,2868,100.0,0.001,1907
206.89703865051268,5627.8438200378405,-585.26661504,287000,287200,150,2872,100.0,0.001,1910
197.17178852081295,5398.6577938842765,-585.79352561,287400,287600,150,2876,100.0,0.001,1912
208.1463405418396,6798.604088287353,-586.97435406,287800,288000,150,2880,100.0,0.001,1915
202.9609067153931,3475.6115717315674,-587.6997383,288200,288400,150,2884,100.0,0.001,1918
212.4585874938965,5185.1815186309805,-588.94768653,288600,288800,150,2888,100.0,0.001,1920
225.2967615509033,4871.868740386963,-592.99888965,289000,289200,150,2892,100.0,0.001,1923
197.9107710647583,6273.222978134157,-589.93279985,289400,289600,150,2896,100.0,0.001,1926
205.7246854019165,3876.0943586730955,-577.38282162,289800,290000,150,2900,100.0,0.001,1929
203.52052225112914,5198.873516693116,-561.52480752,290200,290400,150,2904,100.0,0.001,1931
199.5646985244751,4488.280369567871,-540.22196828,290600,290800,150,2908,100.0,0.001,1934
197.38835662066936,3976.3875938415526,-533.85930016,291000,291200,150,2912,100.0,0.001,1937
212.63728799819947,5842.305509262085,-532.59097119,291400,291600,150,2916,100.0,0.001,1939
205.8072325134277,6398.970753936767,-531.91145508,291800,292000,150,2920,100.0,0.001,1942
208.04793647766112,3446.70398147583,-529.80137984,292200,292400,150,2924,100.0,0.001,1945
203.1728539276123,7245.200083847046,-529.94650781,292600,292800,150,2928,100.0,0.001,1947
189.31057792663572,3628.0874884796144,-529.7984189700001,293000,293200,150,2932,100.0,0.001,1950
204.8966224861145,3867.536686096191,-529.72684451,293400,293600,150,2936,100.0,0.001,1953
200.2154519367218,5988.228146820068,-529.13449452,293800,294000,150,2940,100.0,0.001,1955
211.5425744247437,5208.847267303467,-528.85067277,294200,294400,150,2944,100.0,0.001,1958
193.9805359649658,6436.87901763916,-527.7032959000001,294600,294800,150,2948,100.0,0.001,1961
197.3722678565979,7119.853705444336,-525.42267337,295000,295200,150,2952,100.0,0.001,1963
201.05525329589844,6871.869928970337,-525.53650038,295400,295600,150,2956,100.0,0.001,1966
201.92852409362797,4435.769788055421,-524.83801102,295800,296000,150,2960,100.0,0.001,1969
188.22561283111568,4901.672277603148,-524.66964513,296200,296400,150,2964,100.0,0.001,1971
210.08915065765385,7579.509814300537,-524.27538539,296600,296800,150,2968,100.0,0.001,1974
206.09815170288087,4699.663839569092,-524.05408601,297000,297200,150,2972,100.0,0.001,1977
204.0600008058548,7644.109263153076,-523.54649557,297400,297600,150,2976,100.0,0.001,1979
196.42690162658693,4357.907103271485,-522.21461482,297800,298000,150,2980,100.0,0.001,1982
210.43938552856446,5044.305109405517,-521.67892235,298200,298400,150,2984,100.0,0.001,1985
198.89792239665985,4153.36001499176,-517.68551826,298600,298800,150,2988,100.0,0.001,1987
212.541192817688,4001.0332764434816,-513.84014627,299000,299200,150,2992,100.0,0.001,1990
201.28059671401974,4512.399119491577,-513.97527826,299400,299600,150,2996,100.0,0.001,1993
211.697394695282,6655.3689590454105,-515.97323815,299800,300000,150,3000,100.0,0.001,1995
198.72758003234864,3082.957857513428,-518.3431668,300200,300400,150,3004,100.0,0.001,1998
207.0601432800293,6477.119133071899,-518.88122977,300600,300800,150,3008,100.0,0.001,2001
214.85730634689327,4419.896987915039,-520.94525369,301000,301200,150,3012,100.0,0.001,2003
210.36697265625,4160.586189651489,-522.29706571,301400,301600,150,3016,100.0,0.001,2006
201.21288326263428,6321.043492584228,-525.02329822,301800,302000,150,3020,100.0,0.001,2009
204.16912231445312,8994.096165466308,-527.60878654,302200,302400,150,3024,100.0,0.001,2011
200.07272407531738,4324.793057022095,-529.60292358,302600,302800,150,3028,100.0,0.001,2014
201.70534551620483,7376.438611145019,-533.59398712,303000,303200,150,3032,100.0,0.001,2017
201.5669960975647,3925.035734710693,-533.58100017,303400,303600,150,3036,100.0,0.001,2019
190.20076742172242,5122.876614990234,-533.53829004,303800,304000,150,3040,100.0,0.001,2022
198.29360501647,5742.739287567138,-533.66574832,304200,304400,150,3044,100.0,0.001,2025
195.83546960830688,4449.952290649414,-534.2189035,304600,304800,150,3048,100.0,0.001,2027
198.03346599578856,2703.198548583985,-534.62979173,305000,305200,150,3052,100.0,0.001,2030
205.13557842731475,6372.170230178833,-533.39877485,305400,305600,150,3056,100.0,0.001,2033
204.4482612228394,5976.883495178223,-533.6267242,305800,306000,150,3060,100.0,0.001,2035
211.02741569519043,7784.099903564453,-533.40990698,306200,306400,150,3064,100.0,0.001,2038
203.77172027587886,5175.189073867798,-533.45243486,306600,306800,150,3068,100.0,0.001,2041
201.9031014251709,7523.516781158447,-534.70440957,307000,307200,150,3072,100.0,0.001,2043
198.87964639663696,3357.479093856812,-534.90443919,307400,307600,150,3076,100.0,0.001,2046
203.97304811477662,6893.4839453125,-534.8716295300001,307800,308000,150,3080,100.0,0.001,2049
198.0750734710693,5097.4168843078605,-534.59762311,308200,308400,150,3084,100.0,0.001,2051
211.9165729522705,3175.764528656006,-534.65159218,308600,308800,150,3088,100.0,0.001,2054
207.45491936683655,6773.684822998047,-533.9368031500001,309000,309200,150,3092,100.0,0.001,2057
214.60959140777587,6166.014846191406,-533.7439744,309400,309600,150,3096,100.0,0.001,2059
206.0198097229004,6348.948902740479,-531.50341418,309800,310000,150,3100,100.0,0.001,2062
220.8228676223755,8286.54585220337,-529.22293543,310200,310400,150,3104,100.0,0.001,2065
217.86491176605224,6258.730610809326,-528.87234325,310600,310800,150,3108,100.0,0.001,2067
219.93143592834477,4141.817751693726,-526.97317998,311000,311200,150,3112,100.0,0.001,2070
209.2205467224121,5860.512608032226,-525.3892753,311400,311600,150,3116,100.0,0.001,2073
216.37500549316402,5364.211442108154,-522.73394884,311800,312000,150,3120,100.0,0.001,2075
220.37060958862304,4378.8587522125235,-520.2947833,312200,312400,150,3124,100.0,0.001,2078
217.4723443031311,8866.560186309815,-516.96033428,312600,312800,150,3128,100.0,0.001,2081
216.46892551422118,4104.125570831299,-512.73093735,313000,313200,150,3132,100.0,0.001,2083
201.5118249452114,6144.123544158935,-512.86460279,313400,313600,150,3136,100.0,0.001,2086
204.79248754501342,8368.676239471435,-512.9574071,313800,314000,150,3140,100.0,0.001,2089
213.11802520751957,6207.040776824952,-513.03790904,314200,314400,150,3144,100.0,0.001,2091
188.38434173583985,6479.236605072021,-512.66262975,314600,314800,150,3148,100.0,0.001,2094
210.07251251220703,7942.410508270264,-512.38179562,315000,315200,150,3152,100.0,0.001,2097
200.52996841430664,4507.214216384888,-512.80033869,315400,315600,150,3156,100.0,0.001,2099
208.85821872711185,5542.610970916748,-512.69219322,315800,316000,150,3160,100.0,0.001,2102
205.2309902203083,3259.355959625244,-512.66146765,316200,316400,150,3164,100.0,0.001,2105
191.43141639709472,8357.316232299805,-512.7232694100001,316600,316800,150,3168,100.0,0.001,2107
201.77367088317868,7104.302732086182,-511.41507172,317000,317200,150,3172,100.0,0.001,2110
203.1401231002808,5469.621662330627,-511.43151889,317400,317600,150,3176,100.0,0.001,2113
198.54157341003415,5015.980539093018,-511.5690995,317800,318000,150,3180,100.0,0.001,2115
200.10887161254882,7539.039692993164,-511.6458325,318200,318400,150,3184,100.0,0.001,2118
202.2014420700073,4338.183848953247,-511.81008117,318600,318800,150,3188,100.0,0.001,2121
186.52269914627075,4565.596604385376,-512.04823599,319000,319200,150,3192,100.0,0.001,2123
185.32217675209046,5385.711810951233,-510.95728745,319400,319600,150,3196,100.0,0.001,2126
202.1615811157227,3600.554265365601,-511.0223595,319800,320000,150,3200,100.0,0.001,2129
201.62105041503904,3576.7476413726813,-511.12018043,320200,320400,150,3204,100.0,0.001,2131
189.89551118850707,4122.211033000946,-510.7557541,320600,320800,150,3208,100.0,0.001,2134
202.3065774917603,4296.3911252594,-510.74757897,321000,321200,150,3212,100.0,0.001,2137
189.43019185066223,6022.1017752075195,-510.86768223,321400,321600,150,3216,100.0,0.001,2139
188.61109846115116,5801.536454620361,-511.22100784,321800,322000,150,3220,100.0,0.001,2142
195.3128555202484,3292.77218460083,-510.98429836,322200,322400,150,3224,100.0,0.001,2145
205.20245037078857,4796.129290161133,-511.70907248,322600,322800,150,3228,100.0,0.001,2147
189.81556621551516,2519.681438598633,-511.72587871,323000,323200,150,3232,100.0,0.001,2150
202.1222424697876,4162.094594573975,-511.55689631,323400,323600,150,3236,100.0,0.001,2153
196.7133407211304,4723.511667251587,-511.46436014,323800,324000,150,3240,100.0,0.001,2155
211.83783369064327,6926.145358695984,-511.30370111,324200,324400,150,3244,100.0,0.001,2158
210.75476343154912,8068.221012878418,-511.69357702,324600,324800,150,3248,100.0,0.001,2161
207.07545497894287,5125.069076080323,-511.67521775,325000,325200,150,3252,100.0,0.001,2163
213.68402904510498,6021.94450050354,-514.03119543,325400,325600,150,3256,100.0,0.001,2166
207.08964500427246,2938.5987608337396,-514.4424624,325800,326000,150,3260,100.0,0.001,2169
210.05192249298096,4588.53617767334,-515.03599016,326200,326400,150,3264,100.0,0.001,2171
203.64786998748775,4547.133533172608,-514.93022596,326600,326800,150,3268,100.0,0.001,2174
188.45776014328004,5722.014560623169,-514.92157805,327000,327200,150,3272,100.0,0.001,2177
200.85631694793705,4847.633364715576,-514.55488849,327400,327600,150,3276,100.0,0.001,2179
208.54085897445682,5332.463479309082,-514.59009936,327800,328000,150,3280,100.0,0.001,2182
200.57745326995845,4725.743408889771,-514.99239549,328200,328400,150,3284,100.0,0.001,2185
196.38843328475951,2283.9172546386717,-515.10205583,328600,328800,150,3288,100.0,0.001,2187
196.49073795318603,5611.11811958313,-514.99510417,329000,329200,150,3292,100.0,0.001,2190
201.96926734924315,4927.634101486206,-514.71063626,329400,329600,150,3296,100.0,0.001,2193
194.9433302307129,4578.833650436402,-515.23005318,329800,330000,150,3300,100.0,0.001,2195
195.2658490371704,5739.324630737305,-515.24299455,330200,330400,150,3304,100.0,0.001,2198
206.98214157104493,3501.2352794647218,-515.27147325,330600,330800,150,3308,100.0,0.001,2201
205.6531133270264,5788.391075897217,-515.66581214,331000,331200,150,3312,100.0,0.001,2203
199.8876497459412,5016.283746948242,-515.6325891,331400,331600,150,3316,100.0,0.001,2206
218.1925253677368,3024.544185256958,-515.45257884,331800,332000,150,3320,100.0,0.001,2209
220.24198669433596,4914.457172470093,-515.52072068,332200,332400,150,3324,100.0,0.001,2211
203.68455379486085,4456.4418535614,-514.92930415,332600,332800,150,3328,100.0,0.001,2214
211.4189659881592,3302.5879092788696,-515.05509765,333000,333200,150,3332,100.0,0.001,2217
206.34650012969968,4975.529100646972,-515.14067627,333400,333600,150,3336,100.0,0.001,2219
191.9191598701477,3316.1880407714843,-515.12567572,333800,334000,150,3340,100.0,0.001,2222
200.45557229995728,4180.324847946167,-515.0594211,334200,334400,150,3344,100.0,0.001,2225
204.86190286636352,6728.6039447021485,-514.64038219,334600,334800,150,3348,100.0,0.001,2227
194.86654201507568,4904.507490158081,-514.46758375,335000,335200,150,3352,100.0,0.001,2230
203.284327545166,2635.206499290466,-511.61630904,335400,335600,150,3356,100.0,0.001,2233
184.55941339492801,2560.939733848572,-511.06473586,335800,336000,150,3360,100.0,0.001,2235
184.9648070144653,4704.12546699524,-510.50993952,336200,336400,150,3364,100.0,0.001,2238
193.70578907012936,3467.703809890747,-510.53481505,336600,336800,150,3368,100.0,0.001,2241
190.5810154724121,7017.668290100098,-510.66061832,337000,337200,150,3372,100.0,0.001,2243
194.0152444076538,4406.561915283203,-510.76209645,337400,337600,150,3376,100.0,0.001,2246
178.70895015716553,3124.04076713562,-510.65392423,337800,338000,150,3380,100.0,0.001,2249
184.0735150051117,4734.545394363403,-510.65796993,338200,338400,150,3384,100.0,0.001,2251
182.9192253112793,3925.618327484131,-510.50985018,338600,338800,150,3388,100.0,0.001,2254
197.27792957305908,2960.050093688965,-510.43250543,339000,339200,150,3392,100.0,0.001,2257
196.0894174194336,4389.294627532959,-510.672791,339400,339600,150,3396,100.0,0.001,2259
201.142626876831,4105.407189102173,-509.93541275,339800,340000,150,3400,100.0,0.001,2262
198.54527046203614,4227.723784103394,-509.91810493,340200,340400,150,3404,100.0,0.001,2265
203.97974586486816,3625.179691696167,-509.93174431,340600,340800,150,3408,100.0,0.001,2267
219.73570236206055,3445.579503479004,-510.66551032,341000,341200,150,3412,100.0,0.001,2270
209.01446365356446,5003.129742736815,-510.98320053,341400,341600,150,3416,100.0,0.001,2273
206.31113750457763,6713.093360214233,-510.49595137,341800,342000,150,3420,100.0,0.001,2275
198.1729655265808,4088.3520975494384,-510.65502495,342200,342400,150,3424,100.0,0.001,2278
190.1766858291626,6511.060288391113,-512.3229372,342600,342800,150,3428,100.0,0.001,2281
202.77488929748532,6526.289761886595,-513.28552409,343000,343200,150,3432,100.0,0.001,2283
202.40337718963627,4830.903369750978,-513.44925004,343400,343600,150,3436,100.0,0.001,2286
203.70424659729005,4307.843475646972,-513.28381828,343800,344000,150,3440,100.0,0.001,2289
222.01009010314945,1783.9050904846192,-513.35181383,344200,344400,150,3444,100.0,0.001,2291
203.15907524108886,4650.579331359863,-513.65301659,344600,344800,150,3448,100.0,0.001,2294
196.44249145507808,3031.1305083465577,-513.96685261,345000,345200,150,3452,100.0,0.001,2297
198.83350854873657,3657.8716541862486,-514.3490872,345400,345600,150,3456,100.0,0.001,2299
201.50699317932128,4101.040340499878,-514.61393203,345800,346000,150,3460,100.0,0.001,2302
183.75334615707402,5408.658352661133,-514.69725861,346200,346400,150,3464,100.0,0.001,2305
196.95479507446288,3807.284554214477,-514.71031876,346600,346800,150,3468,100.0,0.001,2307
187.4965949249268,4994.562321014404,-514.58341033,347000,347200,150,3472,100.0,0.001,2310
207.0111744308472,5086.923257102966,-514.72546952,347400,347600,150,3476,100.0,0.001,2313
199.3877970504761,3778.244621353149,-514.74888474,347800,348000,150,3480,100.0,0.001,2315
192.6678893566132,4282.255085983275,-514.63079617,348200,348400,150,3484,100.0,0.001,2318
201.40090209960937,3040.4172023773194,-514.72537186,348600,348800,150,3488,100.0,0.001,2320
199.68556240081787,4193.9075672912595,-514.75817183,349000,349200,150,3492,100.0,0.001,2323
212.90783527374268,6956.394260940552,-514.72213182,349400,349600,150,3496,100.0,0.001,2326
201.47572535037997,4477.305230102539,-514.87873693,349800,350000,150,3500,100.0,0.001,2328
224.13570751190184,3779.728257598877,-514.99032427,350200,350400,150,3504,100.0,0.001,2331
195.95413964271546,6330.3629722595215,-515.04816102,350600,350800,150,3508,100.0,0.001,2334
213.7508137512207,3549.3936555099485,-513.96001899,351000,351200,150,3512,100.0,0.001,2336
196.12980739593502,3636.064390335083,-513.51081289,351400,351600,150,3516,100.0,0.001,2339
216.78723880767825,2529.888553619385,-514.01096128,351800,352000,150,3520,100.0,0.001,2342
184.93153457641603,8820.361612854003,-513.9316692,352200,352400,150,3524,100.0,0.001,2344
215.34163009643555,5018.232138290406,-512.17650289,352600,352800,150,3528,100.0,0.001,2347
213.97931350708006,5787.823388137817,-510.88348705,353000,353200,150,3532,100.0,0.001,2350
188.85833892822262,2950.1539783096314,-510.67988794,353400,353600,150,3536,100.0,0.001,2352
196.72598041534422,3558.797448959351,-510.59472647,353800,354000,150,3540,100.0,0.001,2355
202.0102201461792,3326.110689067841,-510.47320183,354200,354400,150,3544,100.0,0.001,2358
211.0705885124206,4017.982742233277,-510.37029344,354600,354800,150,3548,100.0,0.001,2360
194.0260390853882,2471.915056304932,-510.2916617,355000,355200,150,3552,100.0,0.001,2363
205.06612224578856,1929.6844940185547,-510.28187156,355400,355600,150,3556,100.0,0.001,2366
209.6425942993164,8073.468279724121,-510.06688121,355800,356000,150,3560,100.0,0.001,2368
204.45818305969243,4901.7702067565915,-510.05179879,356200,356400,150,3564,100.0,0.001,2371
215.60727375030518,5291.565834732056,-510.18481867,356600,356800,150,3568,100.0,0.001,2374
200.07093143463132,4657.435256652832,-510.58228442,357000,357200,150,3572,100.0,0.001,2376
211.87193656921383,2575.1111491394045,-510.45360845,357400,357600,150,3576,100.0,0.001,2379
203.57748428344726,4788.673096389771,-510.46731807,357800,358000,150,3580,100.0,0.001,2382
216.17320274353028,4085.8530808258056,-510.52589917,358200,358400,150,3584,100.0,0.001,2384
207.18185543060304,6598.996184387207,-510.40149572,358600,358800,150,3588,100.0,0.001,2387
213.66577407836914,2721.56690322876,-510.54122758,359000,359200,150,3592,100.0,0.001,2390
202.18745273590088,4788.046319732666,-510.52535777,359400,359600,150,3596,100.0,0.001,2392
205.6801792526245,4333.952166442871,-510.43159284,359800,360000,150,3600,100.0,0.001,2395
196.1074564743042,4956.916756591797,-510.35170724,360200,360400,150,3604,100.0,0.001,2398
210.93284397125245,4119.413778076172,-510.48258875,360600,360800,150,3608,100.0,0.001,2400
200.9797539138794,6346.210911483765,-510.20805741,361000,361200,150,3612,100.0,0.001,2403
204.3919259262085,3456.6872831726073,-510.39623683,361400,361600,150,3616,100.0,0.001,2406
200.71969608306884,3373.6188369369506,-510.36384899,361800,362000,150,3620,100.0,0.001,2408
206.9864461517334,7547.389767608643,-510.73112732,362200,362400,150,3624,100.0,0.001,2411
198.5037665939331,3452.4273361968994,-510.9844052,362600,362800,150,3628,100.0,0.001,2414
207.84158363342289,1906.3708953094485,-512.542833,363000,363200,150,3632,100.0,0.001,2416
190.70910725593566,4186.309251556397,-513.81807795,363400,363600,150,3636,100.0,0.001,2419
201.32838157653808,4707.448602485657,-513.8973158,363800,364000,150,3640,100.0,0.001,2422
197.77678112506862,2470.308235092163,-514.22477862,364200,364400,150,3644,100.0,0.001,2424
195.6186678314209,3625.6947764587403,-514.34482527,364600,364800,150,3648,100.0,0.001,2427
189.13832725524898,5669.684680175781,-514.78506969,365000,365200,150,3652,100.0,0.001,2430
180.66810020446775,5954.850775604248,-514.36526068,365400,365600,150,3656,100.0,0.001,2433
172.84449203491212,3791.588297805786,-514.21034704,365800,366000,150,3660,100.0,0.001,2435
193.01162517547613,2528.3617918395994,-514.17809598,366200,366400,150,3664,100.0,0.001,2438
175.53602771759034,4817.3794197845455,-514.32458809,366600,366800,150,3668,100.0,0.001,2441
184.6733493423462,2896.2563302993776,-513.99004035,367000,367200,150,3672,100.0,0.001,2443
186.60464653015137,2508.7973851013185,-513.99623505,367400,367600,150,3676,100.0,0.001,2446
