train/explained_variance,train/entropy_loss,train/std,train/policy_loss,time/total_timesteps,time/time_elapsed,time/iterations,train/learning_rate,train/n_updates,rollout/ep_rew_mean,train/value_loss,rollout/ep_len_mean,time/fps
0.0,-6.823249340057372,2.353521585464477,-2003.8245849609373,189000,469,37800,0.0007,37799,-12821.407752610005,113574.3046875,100.0,402
0.0,-6.827481746673584,2.356528043746948,-2182.818115234375,189500,470,37900,0.0007,37899,-12816.85537471,121723.015625,100.0,402
0.0,-6.823005199432372,2.353678941726685,-2055.467529296875,190000,471,38000,0.0007,37999,-12814.95606647,126102.5,100.0,402
0.0,-6.820183753967285,2.351875305175781,-1946.919189453125,190500,473,38100,0.0007,38099,-12761.479906459996,122443.7421875,100.0,402
0.0,-6.8282408714294425,2.3576934337615967,-1907.7137451171875,191000,474,38200,0.0007,38199,-12724.0239421,114802.3046875,100.0,402
0.0,-6.8307228088378915,2.3590965270996094,-2111.530029296875,191500,475,38300,0.0007,38299,-12713.06396789,126215.703125,100.0,402
0.0,-6.8489036560058585,2.373072385787964,-2253.455810546875,192000,476,38400,0.0007,38399,-12708.24840102,136989.421875,100.0,402
-1.1920928955078125e-07,-6.862588405609131,2.3845272064208984,-1994.2606201171875,192500,477,38500,0.0007,38499,-12692.66179071,121511.9140625,100.0,402
0.0,-6.856210231781006,2.3774232864379883,-2438.4931640625,193000,479,38600,0.0007,38599,-12672.80698384,126548.3046875,100.0,402
5.960464477539063e-08,-6.841819763183594,2.3670148849487305,-2229.102294921875,193500,480,38700,0.0007,38699,-12630.620193010005,125611.2734375,100.0,402
0.0,-6.8425049781799325,2.3684802055358887,-2047.9798583984373,194000,481,38800,0.0007,38799,-12604.40408848,124224.1015625,100.0,402
0.0,-6.82748556137085,2.357167482376098,-1861.2093505859373,194500,482,38900,0.0007,38899,-12578.82499048,117943.625,100.0,402
-1.1920928955078125e-07,-6.811122417449951,2.34157133102417,-2536.072265625,195000,484,39000,0.0007,38999,-12533.81946865,123193.078125,100.0,402
-1.1920928955078125e-07,-6.803697109222412,2.336472511291504,-2424.498291015625,195500,485,39100,0.0007,39099,-12503.43416941,128787.8125,100.0,402
-1.1920928955078125e-07,-6.798346996307372,2.3339285850524902,-1969.7584228515625,196000,486,39200,0.0007,39199,-12490.296241229997,117879.6796875,100.0,402
5.960464477539063e-08,-6.800960063934326,2.336034774780273,-2117.032470703125,196500,487,39300,0.0007,39299,-12487.86538244,138038.046875,100.0,402
5.960464477539063e-08,-6.799093723297119,2.332724571228028,-2462.33251953125,197000,489,39400,0.0007,39399,-12504.198761890002,134717.40625,100.0,402
0.0,-6.813562870025635,2.3435540199279785,-2439.284423828125,197500,490,39500,0.0007,39499,-12461.909085039995,124443.703125,100.0,402
-1.1920928955078125e-07,-6.818492412567139,2.3494176864624023,-2100.05908203125,198000,491,39600,0.0007,39599,-12439.40608107,126924.8984375,100.0,402
0.0,-6.8269691467285165,2.3557887077331543,-2125.167236328125,198500,492,39700,0.0007,39699,-12426.943089720002,121730.1484375,100.0,402
0.0,-6.837207317352295,2.3637874126434326,-2161.867431640625,199000,494,39800,0.0007,39799,-12441.23162631,122423.4140625,100.0,402
-1.1920928955078125e-07,-6.830312252044678,2.358529567718506,-2205.227294921875,199500,495,39900,0.0007,39899,-12434.59452048,126757.078125,100.0,402
0.0,-6.825967311859131,2.3528380393981934,-2870.34033203125,200000,496,40000,0.0007,39999,-12431.25115736,117780.125,100.0,402
0.0,-6.821067333221436,2.3525137901306152,-1848.4078369140625,200500,497,40100,0.0007,40099,-12466.126353219996,112214.5,100.0,402
0.0,-6.8261780738830575,2.3565442562103267,-1959.119140625,201000,499,40200,0.0007,40199,-12479.154499140002,127646.203125,100.0,402
0.0,-6.8427367210388175,2.368913173675537,-2035.776611328125,201500,500,40300,0.0007,40299,-12459.439781020004,124429.453125,100.0,402
0.0,-6.83044958114624,2.358693838119507,-2135.385498046875,202000,501,40400,0.0007,40399,-12452.569918199995,125666.5546875,100.0,402
0.0,-6.8263139724731445,2.355628252029419,-2176.58984375,202500,502,40500,0.0007,40499,-12434.749823530005,133404.53125,100.0,402
0.0,-6.822572231292725,2.3528313636779785,-2100.28564453125,203000,503,40600,0.0007,40599,-12451.3326463,128382.8046875,100.0,402
0.0,-6.8398942947387695,2.3658266067504883,-2164.9326171875,203500,505,40700,0.0007,40699,-12472.838025710005,124868.6796875,100.0,402
0.0,-6.839442729949951,2.365798234939575,-2088.059326171875,204000,506,40800,0.0007,40799,-12466.20144917,122283.625,100.0,402
0.0,-6.859996318817139,2.381441593170166,-2213.7802734375,204500,507,40900,0.0007,40899,-12461.926448039994,120542.515625,100.0,402
0.0,-6.8816895484924325,2.397536277770996,-2404.826416015625,205000,508,41000,0.0007,40999,-12487.882708329998,118748.4296875,100.0,402
0.0,-6.924825191497803,2.4347000122070312,-2044.634033203125,205500,510,41100,0.0007,41099,-12510.55985344,129584.7890625,100.0,402
1.1920928955078125e-07,-6.9166808128356925,2.428095579147339,-1960.9566650390625,206000,511,41200,0.0007,41199,-12522.51401313,118315.765625,100.0,402
-1.1920928955078125e-07,-6.940258979797362,2.4457266330718994,-2332.44384765625,206500,512,41300,0.0007,41299,-12522.589233820005,129379.1015625,100.0,402
1.1920928955078125e-07,-6.933668613433838,2.441930294036865,-2005.257080078125,207000,513,41400,0.0007,41399,-12525.19368398,123188.3515625,100.0,402
0.0,-6.929039001464844,2.437389373779297,-2197.258544921875,207500,515,41500,0.0007,41499,-12545.762645819996,131723.65625,100.0,402
5.960464477539063e-08,-6.937774658203125,2.4445836544036865,-2132.930419921875,208000,516,41600,0.0007,41599,-12562.311003740002,124716.578125,100.0,402
0.0,-6.931427001953125,2.4387450218200684,-2291.19580078125,208500,517,41700,0.0007,41699,-12582.59794731,128449.265625,100.0,402
0.0,-6.950669765472412,2.4541261196136475,-2373.50439453125,209000,518,41800,0.0007,41799,-12586.26218319,131340.234375,100.0,402
0.0,-6.947554111480713,2.4512593746185303,-2337.622802734375,209500,520,41900,0.0007,41899,-12598.488124060004,119571.3515625,100.0,402
-1.1920928955078125e-07,-6.945271968841553,2.449286460876465,-2419.256591796875,210000,521,42000,0.0007,41999,-12574.436822179998,125936.0,100.0,402
0.0,-6.9639344215393075,2.465951919555664,-2088.4658203125,210500,522,42100,0.0007,42099,-12578.9817979,115384.6796875,100.0,402
0.0,-6.955941677093506,2.459792137145996,-2033.6451416015625,211000,523,42200,0.0007,42199,-12600.60962115,117587.328125,100.0,402
0.0,-6.96509313583374,2.466714859008789,-2107.656982421875,211500,525,42300,0.0007,42299,-12614.37685345,116397.1484375,100.0,402
0.0,-6.958720684051514,2.4609951972961426,-2281.623779296875,212000,526,42400,0.0007,42399,-12611.6659015,121221.078125,100.0,402
0.0,-6.958634376525879,2.461682081222534,-2121.69287109375,212500,527,42500,0.0007,42499,-12638.41408259,119748.953125,100.0,402
0.0,-6.950804233551025,2.455352783203125,-2108.56640625,213000,528,42600,0.0007,42599,-12634.114470900002,118438.140625,100.0,402
0.0,-6.945568084716798,2.4524409770965576,-1911.321533203125,213500,530,42700,0.0007,42699,-12631.58618547,119907.6484375,100.0,402
0.0,-6.938441753387451,2.445121049880981,-2168.104736328125,214000,531,42800,0.0007,42799,-12638.686259189995,117941.7734375,100.0,402
1.1920928955078125e-07,-6.954850673675537,2.459656000137329,-2023.4820556640625,214500,532,42900,0.0007,42899,-12655.703507590002,116551.875,100.0,402
0.0,-6.980567932128906,2.479586124420166,-2252.89599609375,215000,533,43000,0.0007,42999,-12665.69829673,118275.828125,100.0,402
0.0,-7.0084776878356925,2.503973960876465,-2141.255615234375,215500,534,43100,0.0007,43099,-12668.571674219998,128381.625,100.0,402
5.960464477539063e-08,-7.014566898345947,2.508517265319824,-2099.2421875,216000,536,43200,0.0007,43199,-12684.14115292,123448.6796875,100.0,402
-1.1920928955078125e-07,-7.033179759979247,2.523460149765014,-2301.986328125,216500,537,43300,0.0007,43299,-12701.59495548,127431.3359375,100.0,402
0.0,-7.020303249359131,2.513653516769409,-1995.0491943359373,217000,538,43400,0.0007,43399,-12717.053289659998,116196.25,100.0,402
0.0,-7.029895305633545,2.52135705947876,-2201.7021484375,217500,539,43500,0.0007,43499,-12742.598103590002,128903.3984375,100.0,402
-1.1920928955078125e-07,-7.0498366355896,2.53710675239563,-2308.48828125,218000,541,43600,0.0007,43599,-12762.18023398,121646.6015625,100.0,402
0.0,-7.049986362457275,2.539515972137451,-1965.2547607421875,218500,542,43700,0.0007,43699,-12758.927974370004,124982.0625,100.0,402
0.0,-7.050875186920166,2.5393750667572017,-2073.009521484375,219000,543,43800,0.0007,43799,-12773.175202220002,124243.6015625,100.0,402
-1.1920928955078125e-07,-7.0467467308044425,2.534706354141236,-2418.1328125,219500,544,43900,0.0007,43899,-12783.63733148,129352.578125,100.0,402
1.7881393432617188e-07,-7.0618438720703125,2.547999858856201,-2261.260498046875,220000,546,44000,0.0007,43999,-12826.339638290005,131253.28125,100.0,402
-1.1920928955078125e-07,-7.084504127502441,2.569419384002685,-1838.3133544921875,220500,547,44100,0.0007,44099,-12830.37496762,118104.765625,100.0,402
0.0,-7.0971131324768075,2.574005126953125,-3031.91015625,221000,548,44200,0.0007,44199,-12837.07177344,128092.6875,100.0,402
5.960464477539063e-08,-7.090564250946045,2.572165012359619,-2255.704833984375,221500,549,44300,0.0007,44299,-12845.16585261,126528.6171875,100.0,402
0.0,-7.0946412086486825,2.5745034217834477,-2408.674560546875,222000,551,44400,0.0007,44399,-12859.64413286,125721.6875,100.0,402
0.0,-7.095567226409912,2.5754356384277344,-2368.085205078125,222500,552,44500,0.0007,44499,-12872.04842534,120322.0,100.0,402
0.0,-7.0925841331481925,2.574126005172729,-2177.90234375,223000,553,44600,0.0007,44599,-12888.232505629998,124389.0546875,100.0,402
0.0,-7.094737529754639,2.574456691741944,-2423.906982421875,223500,554,44700,0.0007,44699,-12906.13767331,120869.1796875,100.0,402
0.0,-7.106807231903076,2.586060047149658,-2265.29345703125,224000,556,44800,0.0007,44799,-12930.57859269,125148.375,100.0,402
-1.1920928955078125e-07,-7.102001190185548,2.581197500228882,-2391.363037109375,224500,557,44900,0.0007,44899,-12939.918063329995,127114.1484375,100.0,402
-1.1920928955078125e-07,-7.122166633605957,2.6003236770629883,-2091.950439453125,225000,558,45000,0.0007,44999,-12948.90862426,122545.828125,100.0,402
0.0,-7.118428707122803,2.5957963466644287,-2333.349365234375,225500,559,45100,0.0007,45099,-12959.0360986,122752.9921875,100.0,402
0.0,-7.1173644065856925,2.596249580383301,-2012.1502685546875,226000,561,45200,0.0007,45199,-12958.503835,115000.1015625,100.0,402
0.0,-7.147311687469482,2.621417760848999,-2187.00390625,226500,562,45300,0.0007,45299,-12966.48796518,120711.328125,100.0,402
0.0,-7.139033794403076,2.615753650665283,-2031.5838623046875,227000,563,45400,0.0007,45399,-12974.74580641,128564.5625,100.0,402
0.0,-7.140881538391112,2.61609959602356,-2178.646240234375,227500,564,45500,0.0007,45499,-12972.40073217,123957.765625,100.0,402
5.960464477539063e-08,-7.1297059059143075,2.6049654483795166,-2387.21337890625,228000,566,45600,0.0007,45599,-12976.58898689,123189.203125,100.0,402
0.0,-7.134995937347412,2.610816478729248,-2202.585205078125,228500,567,45700,0.0007,45699,-12992.13653164,124311.203125,100.0,402
-1.1920928955078125e-07,-7.133531093597412,2.608945369720459,-2302.988525390625,229000,568,45800,0.0007,45799,-12995.233204290002,125872.390625,100.0,402
5.960464477539063e-08,-7.137199401855469,2.6122817993164062,-2275.63671875,229500,569,45900,0.0007,45899,-12997.281042240002,128171.578125,100.0,402
-1.1920928955078125e-07,-7.1618409156799325,2.6333179473876958,-2430.056640625,230000,571,46000,0.0007,45999,-12997.091517299998,125738.4921875,100.0,402
0.0,-7.143391609191895,2.6174087524414062,-2250.559814453125,230500,572,46100,0.0007,46099,-13004.848875590002,112961.5546875,100.0,402
0.0,-7.147950649261475,2.6220684051513667,-2086.968505859375,231000,573,46200,0.0007,46199,-13006.88822485,109090.0546875,100.0,402
0.0,-7.1597185134887695,2.6336591243743896,-2143.821533203125,231500,574,46300,0.0007,46299,-13008.99362428,127352.9609375,100.0,402
1.1920928955078125e-07,-7.160839080810548,2.6349897384643555,-2041.7757568359373,232000,576,46400,0.0007,46399,-13011.882487700002,121590.3046875,100.0,402
0.0,-7.169146060943604,2.6426148414611816,-2120.65869140625,232500,577,46500,0.0007,46499,-13014.29575763,128507.3125,100.0,402
0.0,-7.190535068511963,2.6588780879974365,-2449.41845703125,233000,578,46600,0.0007,46599,-13016.24111987,123977.453125,100.0,402
5.960464477539063e-08,-7.1988182067871085,2.6680715084075928,-2127.024658203125,233500,579,46700,0.0007,46699,-13022.385389930005,124583.2734375,100.0,402
0.0,-7.219114780426025,2.6866512298583984,-2004.9437255859373,234000,581,46800,0.0007,46799,-13034.19631283,118818.2265625,100.0,402
0.0,-7.208570957183838,2.6744203567504883,-2523.61376953125,234500,582,46900,0.0007,46899,-13042.55252139,128570.4921875,100.0,402
5.960464477539063e-08,-7.205592632293701,2.6732006072998047,-2286.390380859375,235000,583,47000,0.0007,46999,-13056.549304950002,126285.8125,100.0,402
0.0,-7.206012725830077,2.673313856124878,-2305.57666015625,235500,584,47100,0.0007,47099,-13065.90388434,123314.6640625,100.0,402
0.0,-7.20181131362915,2.669844388961792,-2260.9296875,236000,586,47200,0.0007,47199,-13080.914172,122951.3046875,100.0,402
0.0,-7.204629421234131,2.672081708908081,-2371.353515625,236500,587,47300,0.0007,47299,-13083.94508767,127619.0546875,100.0,402
0.0,-7.209609508514403,2.678260326385498,-2131.989013671875,237000,588,47400,0.0007,47399,-13085.47489433,126873.2890625,100.0,402
1.1920928955078125e-07,-7.2074809074401855,2.675678968429565,-2029.111328125,237500,589,47500,0.0007,47499,-13091.457010949998,116025.328125,100.0,402
0.0,-7.218693733215332,2.684248447418213,-2389.223876953125,238000,590,47600,0.0007,47599,-13089.57838867,126885.1484375,100.0,402
0.0,-7.226683139801025,2.6935606002807617,-1994.1773681640625,238500,592,47700,0.0007,47699,-13087.28968788,117591.4296875,100.0,402
0.0,-7.22310733795166,2.6882731914520264,-2515.073974609375,239000,593,47800,0.0007,47799,-13085.46157586,127066.4609375,100.0,402
0.0,-7.225827217102051,2.689148426055908,-2759.8046875,239500,594,47900,0.0007,47899,-13084.132738309998,120630.9375,100.0,402
0.0,-7.232682704925537,2.698540449142456,-2142.756103515625,240000,595,48000,0.0007,47999,-13089.12477967,121642.8359375,100.0,402
0.0,-7.224675178527832,2.6909708976745605,-2064.01513671875,240500,597,48100,0.0007,48099,-13096.4330039,115938.9609375,100.0,402
0.0,-7.2101969718933105,2.678534507751465,-2085.41845703125,241000,598,48200,0.0007,48199,-13101.14895866,124207.4765625,100.0,402
0.0,-7.205085754394531,2.672579526901245,-2244.9912109375,241500,599,48300,0.0007,48299,-13106.32702985,120689.0546875,100.0,402
0.0,-7.217244148254394,2.683002471923828,-2348.940185546875,242000,600,48400,0.0007,48399,-13106.98133245,119190.6640625,100.0,402
-1.1920928955078125e-07,-7.2214555740356445,2.6867616176605225,-2353.797607421875,242500,602,48500,0.0007,48499,-13102.64522655,119058.5,100.0,402
0.0,-7.239593505859375,2.7044081687927246,-2126.35888671875,243000,603,48600,0.0007,48599,-13105.66627713,119152.5390625,100.0,402
-1.1920928955078125e-07,-7.247058391571045,2.7113595008850098,-2165.051513671875,243500,604,48700,0.0007,48699,-13099.827808310005,125829.6171875,100.0,402
0.0,-7.235020637512207,2.6992335319519043,-2370.383544921875,244000,605,48800,0.0007,48799,-13094.020171819995,125894.453125,100.0,402
0.0,-7.2383551597595215,2.7021408081054688,-2409.963623046875,244500,607,48900,0.0007,48899,-13098.779446849998,127608.7265625,100.0,402
1.1920928955078125e-07,-7.223834991455077,2.689007520675659,-2331.621826171875,245000,608,49000,0.0007,48999,-13098.376107430002,117252.6484375,100.0,402
0.0,-7.222416877746582,2.687619924545288,-2401.077880859375,245500,609,49100,0.0007,49099,-13097.56434767,126302.8984375,100.0,402
0.0,-7.2242980003356925,2.689827442169189,-2307.013427734375,246000,610,49200,0.0007,49199,-13097.12824411,124017.0234375,100.0,402
0.0,-7.227522373199463,2.6917283535003658,-2403.993408203125,246500,611,49300,0.0007,49299,-13099.64189013,117990.9140625,100.0,402
0.0,-7.222264289855957,2.685882329940796,-2625.2587890625,247000,613,49400,0.0007,49399,-13105.67820961,120607.828125,100.0,402
-1.1920928955078125e-07,-7.219204902648926,2.6859891414642334,-2233.43408203125,247500,614,49500,0.0007,49499,-13109.506892300002,124399.453125,100.0,402
-1.1920928955078125e-07,-7.236674785614014,2.7025306224823,-2038.0797119140625,248000,615,49600,0.0007,49599,-13121.043592199998,114919.8515625,100.0,402
0.0,-7.245616912841798,2.7094838619232178,-2302.456298828125,248500,616,49700,0.0007,49699,-13126.69664038,124134.1171875,100.0,402
0.0,-7.249565124511719,2.713900327682495,-2104.45751953125,249000,618,49800,0.0007,49799,-13138.261751070006,118218.2109375,100.0,402
-1.1920928955078125e-07,-7.25640058517456,2.719500541687012,-2282.305908203125,249500,619,49900,0.0007,49899,-13152.65186892,122785.203125,100.0,402
0.0,-7.254739284515381,2.717076063156128,-2415.22314453125,250000,620,50000,0.0007,49999,-13162.47336359,117303.6796875,100.0,402
0.0,-7.2622132301330575,2.7262778282165527,-2173.078125,250500,621,50100,0.0007,50099,-13165.92463714,124398.0234375,100.0,402
0.0,-7.2628846168518075,2.726780414581299,-2203.51953125,251000,623,50200,0.0007,50199,-13170.522629189994,125381.8046875,100.0,402
0.0,-7.2549681663513175,2.7210803031921387,-2240.210693359375,251500,624,50300,0.0007,50299,-13180.64643686,127339.9375,100.0,402
0.0,-7.255135536193848,2.7195935249328613,-2567.224365234375,252000,625,50400,0.0007,50399,-13189.88598073,121175.3046875,100.0,402
0.0,-7.2347960472106925,2.702812910079956,-2268.253173828125,252500,626,50500,0.0007,50499,-13203.524944070004,126955.8359375,100.0,402
0.0,-7.226177215576173,2.6952853202819824,-2250.19091796875,253000,628,50600,0.0007,50599,-13208.32228857,124958.2265625,100.0,402
1.7881393432617188e-07,-7.235724925994872,2.7037782669067383,-2319.617919921875,253500,629,50700,0.0007,50699,-13219.74330832,124659.703125,100.0,402
0.0,-7.232705593109131,2.699057579040528,-2533.363525390625,254000,630,50800,0.0007,50799,-13228.113352770002,123617.1796875,100.0,402
0.0,-7.237364292144775,2.7062556743621826,-1945.7398681640625,254500,631,50900,0.0007,50899,-13232.23344067,116463.1015625,100.0,402
-1.1920928955078125e-07,-7.253445625305176,2.7190310955047607,-2257.91650390625,255000,633,51000,0.0007,50999,-13235.310182860005,122654.515625,100.0,402
0.0,-7.252152919769287,2.7183246612548833,-2278.5791015625,255500,634,51100,0.0007,51099,-13240.91815533,116452.140625,100.0,402
0.0,-7.266591548919678,2.733299016952514,-2266.857177734375,256000,635,51200,0.0007,51199,-13240.66366429,121381.6171875,100.0,402
0.0,-7.275569438934326,2.7426199913024902,-2194.567138671875,256500,636,51300,0.0007,51299,-13247.8269281,120232.0234375,100.0,402
1.1920928955078125e-07,-7.265725612640381,2.7330901622772217,-2329.531982421875,257000,638,51400,0.0007,51399,-13250.852434740005,122589.4296875,100.0,402
0.0,-7.252012729644775,2.722097873687744,-2099.609619140625,257500,639,51500,0.0007,51499,-13254.19989328,120398.25,100.0,402
0.0,-7.273115634918213,2.7408947944641118,-2153.94775390625,258000,640,51600,0.0007,51599,-13254.8440906,122121.140625,100.0,402
0.0,-7.281192302703857,2.750328779220581,-2054.15283203125,258500,641,51700,0.0007,51699,-13261.598364200001,124131.328125,100.0,402
0.0,-7.271284580230713,2.7399890422821045,-2283.17919921875,259000,643,51800,0.0007,51799,-13264.19551287,120166.328125,100.0,402
0.0,-7.267323970794678,2.7368412017822266,-2436.853515625,259500,644,51900,0.0007,51899,-13265.98796673,125821.25,100.0,402
0.0,-7.284654140472412,2.755734920501709,-1974.548095703125,260000,645,52000,0.0007,51999,-13262.81796204,113555.8984375,100.0,402
0.0,-7.288588047027588,2.7573611736297607,-2283.793701171875,260500,646,52100,0.0007,52099,-13259.58462105,125199.140625,100.0,402
0.0,-7.295663356781006,2.7653615474700928,-1914.640625,261000,647,52200,0.0007,52199,-13258.62511729,109204.3515625,100.0,402
0.0,-7.296951293945312,2.7649400234222408,-2126.641845703125,261500,649,52300,0.0007,52299,-13249.49006199,116300.703125,100.0,402
-1.1920928955078125e-07,-7.273756504058838,2.7431459426879883,-2249.30126953125,262000,650,52400,0.0007,52399,-13245.65691366,125347.5390625,100.0,402
0.0,-7.26961088180542,2.742678642272949,-2014.8734130859373,262500,651,52500,0.0007,52499,-13240.841550700005,121529.375,100.0,402
-1.1920928955078125e-07,-7.271834850311278,2.744450330734253,-2106.980712890625,263000,652,52600,0.0007,52599,-13238.04279918,125159.1484375,100.0,402
0.0,-7.289346218109131,2.7588584423065186,-2188.764892578125,263500,654,52700,0.0007,52699,-13230.906345389998,108823.9375,100.0,402
0.0,-7.273915767669678,2.7437856197357178,-2389.191162109375,264000,655,52800,0.0007,52799,-13228.32196778,112945.0625,100.0,402
-1.1920928955078125e-07,-7.2655091285705575,2.736800193786621,-2200.254638671875,264500,656,52900,0.0007,52899,-13219.644155960004,120719.765625,100.0,402
-1.1920928955078125e-07,-7.273825168609619,2.743271827697754,-2342.0283203125,265000,657,53000,0.0007,52999,-13216.7787066,112778.3125,100.0,402
0.0,-7.280043125152588,2.748042583465576,-2493.721435546875,265500,659,53100,0.0007,53099,-13213.34329962,119975.5546875,100.0,402
0.0,-7.2704529762268075,2.7408218383789062,-2453.606201171875,266000,660,53200,0.0007,53199,-13212.66669889,124592.8046875,100.0,402
0.0,-7.262130737304687,2.7341041564941406,-2162.058349609375,266500,661,53300,0.0007,53299,-13210.19627648,122408.3984375,100.0,402
0.0,-7.257667541503906,2.731546401977539,-1979.003173828125,267000,662,53400,0.0007,53399,-13205.89662332,122307.4609375,100.0,402
-1.1920928955078125e-07,-7.261277675628662,2.734130382537842,-2094.633544921875,267500,663,53500,0.0007,53499,-13203.64022059,112509.8359375,100.0,402
0.0,-7.2631516456604,2.7366530895233154,-2310.06103515625,268000,665,53600,0.0007,53599,-13205.3679815,124215.953125,100.0,402
1.1920928955078125e-07,-7.277278423309326,2.748314619064331,-2445.340576171875,268500,666,53700,0.0007,53699,-13206.633514740002,122332.1015625,100.0,402
0.0,-7.2972092628479,2.7682254314422607,-2243.550537109375,269000,667,53800,0.0007,53799,-13202.60998879,122779.1875,100.0,402
0.0,-7.281991481781006,2.754846334457397,-2114.186279296875,269500,668,53900,0.0007,53899,-13197.626975539995,113654.6875,100.0,402
0.0,-7.288168430328369,2.7586874961853027,-2188.093017578125,270000,670,54000,0.0007,53999,-13195.261558790002,117733.875,100.0,402
0.0,-7.302906036376952,2.772511959075928,-2227.438232421875,270500,671,54100,0.0007,54099,-13196.468700160005,119953.453125,100.0,402
0.0,-7.292356967926025,2.7617993354797363,-2240.823486328125,271000,672,54200,0.0007,54199,-13193.36972217,121679.7734375,100.0,402
-1.1920928955078125e-07,-7.3246092796325675,2.791677236557007,-2130.725341796875,271500,673,54300,0.0007,54299,-13199.265114700002,115197.1796875,100.0,402
0.0,-7.330740451812744,2.7978005409240723,-2211.007568359375,272000,674,54400,0.0007,54399,-13199.956327159995,123464.0,100.0,402
0.0,-7.340390205383301,2.802531719207764,-2839.8583984375,272500,676,54500,0.0007,54499,-13202.134327950005,123370.328125,100.0,402
1.1920928955078125e-07,-7.342550754547119,2.807523250579834,-2291.705810546875,273000,677,54600,0.0007,54599,-13205.718161359995,121417.1875,100.0,402
1.1920928955078125e-07,-7.353085994720459,2.8170268535614014,-2282.520263671875,273500,678,54700,0.0007,54699,-13212.77106002,118366.3046875,100.0,402
0.0,-7.355458259582519,2.822717428207397,-1958.0965576171875,274000,679,54800,0.0007,54799,-13216.27969526,123088.9140625,100.0,402
0.0,-7.365357875823975,2.8282670974731445,-2343.664794921875,274500,681,54900,0.0007,54899,-13223.474813230005,122995.6171875,100.0,402
0.0,-7.364698886871338,2.8295822143554688,-2061.759033203125,275000,682,55000,0.0007,54999,-13228.419464399998,122902.125,100.0,402
0.0,-7.399226665496826,2.862003803253174,-2214.959716796875,275500,683,55100,0.0007,55099,-13232.595701339998,119741.0546875,100.0,402
0.0,-7.402966499328612,2.863863706588745,-2474.580078125,276000,684,55200,0.0007,55199,-13237.60103617,122123.578125,100.0,402
0.0,-7.395916938781737,2.8601536750793457,-2305.762939453125,276500,686,55300,0.0007,55299,-13239.299661550005,122621.6015625,100.0,402
0.0,-7.394651889801025,2.8595666885375977,-2386.355224609375,277000,687,55400,0.0007,55399,-13250.51845128,120676.8984375,100.0,402
0.0,-7.4046692848205575,2.8706128597259517,-2298.984130859375,277500,688,55500,0.0007,55499,-13258.20152804,122434.6171875,100.0,402
0.0,-7.41726541519165,2.880465269088745,-2587.762451171875,278000,689,55600,0.0007,55599,-13264.132226500002,120756.0234375,100.0,402
-2.384185791015625e-07,-7.425642490386963,2.889704465866089,-2217.918212890625,278500,691,55700,0.0007,55699,-13261.019194559998,118773.078125,100.0,402
0.0,-7.4165282249450675,2.8781833648681636,-2678.706787109375,279000,692,55800,0.0007,55799,-13262.639123110002,119489.25,100.0,402
0.0,-7.422313213348389,2.8844614028930664,-2367.6171875,279500,693,55900,0.0007,55899,-13265.18734002,120427.6015625,100.0,402
-1.1920928955078125e-07,-7.437434673309326,2.9015903472900386,-2178.255859375,280000,694,56000,0.0007,55999,-13269.3981137,118432.703125,100.0,402
0.0,-7.423141002655028,2.8866171836853027,-2484.306396484375,280500,696,56100,0.0007,56099,-13273.351655,120724.953125,100.0,402
0.0,-7.430915355682372,2.8962087631225586,-1982.4129638671875,281000,697,56200,0.0007,56199,-13277.125307329998,120654.390625,100.0,402
0.0,-7.433758735656737,2.89685320854187,-2264.75634765625,281500,698,56300,0.0007,56299,-13277.882806379996,117063.25,100.0,402
0.0,-7.432127475738525,2.895601987838745,-2097.792724609375,282000,699,56400,0.0007,56399,-13275.26848028,109983.578125,100.0,402
-1.1920928955078125e-07,-7.437830448150635,2.900456190109253,-2236.99853515625,282500,701,56500,0.0007,56499,-13269.13531312,119282.5,100.0,402
0.0,-7.458598613739014,2.921862363815308,-1960.399658203125,283000,702,56600,0.0007,56599,-13266.00568247,110183.1640625,100.0,402
1.1920928955078125e-07,-7.460890293121338,2.9241645336151123,-2157.8203125,283500,703,56700,0.0007,56699,-13251.762154930002,116625.9765625,100.0,402
1.1920928955078125e-07,-7.472604274749756,2.9376978874206543,-1912.4710693359373,284000,704,56800,0.0007,56799,-13242.01429673,104057.671875,100.0,402
0.0,-7.480636596679687,2.9445128440856934,-2358.6484375,284500,706,56900,0.0007,56899,-13234.73078249,117661.1796875,100.0,402
1.1920928955078125e-07,-7.496473789215088,2.9581027030944824,-2578.93017578125,285000,707,57000,0.0007,56999,-13223.170086409997,116997.0625,100.0,402
0.0,-7.479991436004639,2.944697141647339,-2150.274169921875,285500,708,57100,0.0007,57099,-13215.39216594,115688.3046875,100.0,402
0.0,-7.484408855438232,2.949523448944092,-2151.61376953125,286000,709,57200,0.0007,57199,-13197.38709761,113717.8359375,100.0,402
0.0,-7.4930100440979,2.95700740814209,-2392.44775390625,286500,710,57300,0.0007,57299,-13190.3802855,113254.7734375,100.0,402
-1.1920928955078125e-07,-7.471968173980713,2.938896894454956,-2030.470703125,287000,712,57400,0.0007,57399,-13173.69854307,118269.5625,100.0,402
0.0,-7.475825786590576,2.938490867614746,-2657.080810546875,287500,713,57500,0.0007,57499,-13158.329173689996,118688.3046875,100.0,402
0.0,-7.470600128173827,2.9355692863464355,-2119.785888671875,288000,714,57600,0.0007,57599,-13148.951677330002,116658.6875,100.0,402
