train/policy_loss,time/time_elapsed,time/fps,train/std,time/iterations,time/total_timesteps,train/value_loss,rollout/ep_rew_mean,rollout/ep_len_mean,train/explained_variance,train/entropy_loss,train/learning_rate,train/n_updates
0.042447011917829514,1432,505,0.7766281962394714,144800,724000,0.0005162137094885111,-172.0,1.0,nan,-2.302727460861206,0.0007,144799
0.05129477009177208,1433,505,0.7804446220397949,144900,724500,0.0005217755679041147,-172.0,1.0,nan,-2.3105628490448,0.0007,144899
0.044485241174697876,1434,505,0.781248927116394,145000,725000,0.0005245676729828119,-172.0,1.0,nan,-2.3164279460906982,0.0007,144999
0.05755523592233658,1435,505,0.7827450037002563,145100,725500,0.0005273672286421061,-172.0,1.0,nan,-2.3179569244384766,0.0007,145099
0.06458776444196701,1436,505,0.7877973914146423,145200,726000,0.0005176013801246881,-172.0,1.0,nan,-2.3301422595977783,0.0007,145199
0.042973682284355164,1437,505,0.7879927158355713,145300,726500,0.0005176013801246881,-172.0,1.0,nan,-2.3319387435913086,0.0007,145299
0.04673001915216446,1438,505,0.7906829118728638,145400,727000,0.0005176013801246881,-172.0,1.0,nan,-2.334170341491699,0.0007,145399
0.04546055197715759,1439,505,0.7985690832138062,145500,727500,0.0005162137094885111,-172.0,1.0,nan,-2.35663104057312,0.0007,145499
0.059997595846652985,1440,505,0.799674391746521,145600,728000,0.0005189909134060144,-172.0,1.0,nan,-2.355526924133301,0.0007,145599
0.05411659553647041,1441,505,0.802685022354126,145700,728500,0.0005217755679041147,-172.0,1.0,nan,-2.365143299102783,0.0007,145699
0.07635914534330368,1442,505,0.8058282136917114,145800,729000,0.000528769800439477,-172.0,1.0,nan,-2.3698270320892334,0.0007,145799
0.08744639903306961,1443,505,0.8005627393722534,145900,729500,0.0004997069481760263,-172.0,1.0,nan,-2.3546323776245117,0.0007,145899
0.07049468904733658,1444,505,0.7974562644958496,146000,730000,0.0005162137094885111,-172.0,1.0,nan,-2.3485238552093506,0.0007,145999
0.05568282678723335,1445,505,0.7985166311264038,146100,730500,0.0005189909134060144,-172.0,1.0,nan,-2.353222370147705,0.0007,146099
0.04799247533082962,1446,505,0.7939928770065308,146200,731000,0.0005189909134060144,-172.0,1.0,nan,-2.3459484577178955,0.0007,146199
0.05833464860916138,1447,505,0.7875319719314575,146300,731500,0.0005245676729828119,-172.0,1.0,nan,-2.3275489807128906,0.0007,146299
0.05538633093237877,1448,505,0.790850043296814,146400,732000,0.0005176013801246881,-172.0,1.0,nan,-2.3375844955444336,0.0007,146399
0.04010782390832901,1449,505,0.7923574447631836,146500,732500,0.0005162137094885111,-172.0,1.0,nan,-2.3418750762939453,0.0007,146499
0.04458228871226311,1450,505,0.7928338050842285,146600,733000,0.000524148519616574,-172.0,1.0,nan,-2.342834234237671,0.0007,146599
0.06104172393679619,1451,505,0.7906827330589294,146700,733500,0.00052038230933249,-172.0,1.0,nan,-2.3363301753997803,0.0007,146699
0.04532863572239876,1452,505,0.7985360622406006,146800,734000,0.0005162137094885111,-172.0,1.0,nan,-2.3588502407073975,0.0007,146799
0.06085741147398949,1453,505,0.7990365028381348,146900,734500,0.0005162137094885111,-172.0,1.0,nan,-2.3542110919952393,0.0007,146899
0.052510228008031845,1454,505,0.8007087707519531,147000,735000,0.0005162137094885111,-172.0,1.0,nan,-2.3589253425598145,0.0007,146999
0.05744128301739693,1455,505,0.807626485824585,147100,735500,0.0005162137094885111,-172.0,1.0,nan,-2.3739776611328125,0.0007,147099
0.04941492900252342,1456,505,0.8027598857879639,147200,736000,0.0005245676729828119,-172.0,1.0,nan,-2.3607044219970703,0.0007,147199
0.0507146380841732,1457,505,0.808517575263977,147300,736500,0.000528769800439477,-172.0,1.0,nan,-2.3761379718780518,0.0007,147299
0.04266165941953659,1458,505,0.8079423904418945,147400,737000,0.0005036715301685035,-172.0,1.0,nan,-2.3752946853637695,0.0007,147399
0.04242847487330437,1459,505,0.8096007704734802,147500,737500,0.0005003893747925758,-172.0,1.0,nan,-2.375697374343872,0.0007,147499
0.04237233102321625,1460,505,0.805493950843811,147600,738000,0.0004747845232486725,-172.0,1.0,nan,-2.367063522338867,0.0007,147599
0.04796792194247246,1461,505,0.8015666007995605,147700,738500,0.00048413965851068497,-172.0,1.0,nan,-2.3580918312072754,0.0007,147699
0.044401951134204865,1462,505,0.7989709973335266,147800,739000,0.0005273672286421061,-172.0,1.0,nan,-2.350105047225952,0.0007,147799
0.05234453082084656,1463,505,0.7916345596313477,147900,739500,0.0006020218133926392,-172.0,1.0,nan,-2.3315606117248535,0.0007,147899
0.05512477084994316,1464,505,0.791499137878418,148000,740000,0.0004950788570567966,-172.0,1.0,nan,-2.333517074584961,0.0007,147999
0.043193262070417404,1465,505,0.7921470403671265,148100,740500,0.00047878269106149673,-172.0,1.0,nan,-2.3372533321380615,0.0007,148099
0.046365391463041306,1466,505,0.7887164354324341,148200,741000,0.0005153820384293795,-172.0,1.0,nan,-2.328815460205078,0.0007,148199
0.058086004108190536,1467,505,0.7847579717636108,148300,741500,0.0005365172401070595,-172.0,1.0,nan,-2.3172383308410645,0.0007,148299
0.0555456280708313,1468,505,0.7876428365707397,148400,742000,0.0005217755679041147,-172.0,1.0,nan,-2.3247039318084717,0.0007,148399
0.06277219206094742,1469,505,0.7933677434921265,148500,742500,0.0005174625548534095,-172.0,1.0,nan,-2.3367621898651123,0.0007,148499
0.05103175714612007,1470,505,0.7920414805412292,148600,743000,0.0005217755679041147,-172.0,1.0,nan,-2.3341126441955566,0.0007,148599
0.03929263353347778,1471,505,0.7850996255874634,148700,743500,0.0005162137094885111,-172.0,1.0,nan,-2.320187568664551,0.0007,148699
0.04267876222729683,1472,505,0.7868952751159668,148800,744000,0.0005176013801246881,-172.0,1.0,nan,-2.3219056129455566,0.0007,148799
0.06030261516571045,1473,505,0.7895198464393616,148900,744500,0.0005176013801246881,-172.0,1.0,nan,-2.3282270431518555,0.0007,148899
0.056372322142124176,1474,505,0.7857654690742493,149000,745000,0.0005160751170478761,-172.0,1.0,nan,-2.318084478378296,0.0007,148999
0.04462132975459099,1475,505,0.7855427265167236,149100,745500,0.0005162137094885111,-172.0,1.0,nan,-2.3190407752990723,0.0007,149099
0.06418967247009277,1476,505,0.7813044786453247,149200,746000,0.0005162137094885111,-172.0,1.0,nan,-2.3083012104034424,0.0007,149199
0.06124845892190933,1477,505,0.7863693237304688,149300,746500,0.0005176013801246881,-172.0,1.0,nan,-2.3221092224121094,0.0007,149299
0.04227862507104874,1478,505,0.7840733528137207,149400,747000,0.0005189909134060144,-172.0,1.0,nan,-2.313660144805908,0.0007,149399
-0.01191592589020729,1479,505,0.787197470664978,149500,747500,5.458709711092524e-05,-172.0,1.0,nan,-2.316422462463379,0.0007,149499
-0.10011066496372223,1480,505,0.7911088466644287,149600,748000,0.000950982968788594,-172.0,1.0,nan,-2.3277862071990967,0.0007,149599
-0.04628823325037956,1481,505,0.7881464958190918,149700,748500,0.0003341594710946083,-172.0,1.0,nan,-2.3166699409484863,0.0007,149699
-0.08954373002052307,1482,505,0.7911179065704346,149800,749000,0.0007953129825182259,-172.0,1.0,nan,-2.327878713607788,0.0007,149799
-0.061100900173187256,1483,505,0.7929375171661377,149900,749500,0.0005245676729828119,-172.0,1.0,nan,-2.3296170234680176,0.0007,149899
-0.05083547905087471,1484,505,0.7876679301261902,150000,750000,0.000435088062658906,-172.0,1.0,nan,-2.3143017292022705,0.0007,149999
-0.055250734090805054,1485,505,0.7824572920799255,150100,750500,0.0005079268012195826,-172.0,1.0,nan,-2.3044240474700928,0.0007,150099
-0.051094453781843185,1486,505,0.7765749096870422,150200,751000,0.0005450332537293434,-172.0,1.0,nan,-2.28843355178833,0.0007,150199
-0.05553140863776207,1487,505,0.7773900628089905,150300,751500,0.0005245676729828119,-172.0,1.0,nan,-2.293454885482788,0.0007,150299
-0.036730553954839706,1488,505,0.7817577123641968,150400,752000,0.0004983434919267893,-172.0,1.0,nan,-2.300051689147949,0.0007,150399
-0.038175068795681,1489,505,0.7844120264053345,150500,752500,0.0005079268012195826,-172.0,1.0,nan,-2.307363510131836,0.0007,150499
-0.047256775200366974,1490,505,0.7864564657211304,150600,753000,0.00042622187174856663,-172.0,1.0,nan,-2.3124513626098633,0.0007,150599
-0.0699719488620758,1491,505,0.7873075604438782,150700,753500,0.00043866015039384365,-172.0,1.0,nan,-2.3175625801086426,0.0007,150699
-0.06083277612924576,1492,505,0.7804973721504211,150800,754000,0.0005536163225769997,-172.0,1.0,nan,-2.3005504608154297,0.0007,150799
-0.07209455221891403,1493,505,0.7781180739402771,150900,754500,0.000551464268937707,-172.0,1.0,nan,-2.2966115474700928,0.0007,150899
-0.04552428796887398,1494,505,0.7812269926071167,151000,755000,0.0005010722670704126,-172.0,1.0,nan,-2.3017756938934326,0.0007,150999
-0.05694554001092911,1494,505,0.7859487533569336,151100,755500,0.0004997069481760263,-172.0,1.0,nan,-2.315296173095703,0.0007,151099
-0.03981368988752365,1495,505,0.7793186902999878,151200,756000,0.0005231706891208887,-172.0,1.0,nan,-2.2953450679779053,0.0007,151199
-0.046595484018325806,1496,505,0.7756073474884033,151300,756500,0.0005379319190979004,-172.0,1.0,nan,-2.287187337875366,0.0007,151299
-0.04930105060338974,1497,505,0.7795470952987671,151400,757000,0.0005142741720192134,-172.0,1.0,nan,-2.2987260818481445,0.0007,151399
-0.05833704024553299,1498,505,0.7772126197814941,151500,757500,0.0004969818983227015,-172.0,1.0,nan,-2.2944555282592773,0.0007,151499
-0.0396224670112133,1499,505,0.7802442908287048,151600,758000,0.0005217755679041147,-172.0,1.0,nan,-2.3010079860687256,0.0007,151599
-0.04856521636247635,1500,505,0.773990273475647,151700,758500,0.0005351044237613678,-172.0,1.0,nan,-2.287170171737671,0.0007,151699
-0.044552844017744064,1501,505,0.7765774726867676,151800,759000,0.0005262466729618609,-172.0,1.0,nan,-2.2936928272247314,0.0007,151799
-0.0630621686577797,1502,505,0.7788915634155273,151900,759500,0.0005003893747925758,-172.0,1.0,nan,-2.3011021614074707,0.0007,151899
-0.039316970854997635,1503,505,0.7793464064598083,152000,760000,0.0005093032959848642,-172.0,1.0,nan,-2.300049304962158,0.0007,151999
-0.04311554878950119,1504,505,0.7764875888824463,152100,760500,0.0005258271703496575,-172.0,1.0,nan,-2.2924325466156006,0.0007,152099
-0.05420685559511185,1505,505,0.7752153873443604,152200,761000,0.0005315805319696665,-172.0,1.0,nan,-2.2898786067962646,0.0007,152199
-0.08504348248243332,1506,505,0.775234580039978,152300,761500,0.0005106816533952951,-172.0,1.0,nan,-2.295032262802124,0.0007,152299
-0.04766630008816719,1507,505,0.7696899771690369,152400,762000,0.0004923664382658899,-172.0,1.0,nan,-2.2761478424072266,0.0007,152399
-0.05886212736368179,1508,505,0.7703694105148315,152500,762500,0.0005120618734508753,-172.0,1.0,nan,-2.277963638305664,0.0007,152499
-0.04318290203809738,1509,505,0.766968846321106,152600,763000,0.0005407668650150299,-172.0,1.0,nan,-2.2657253742218018,0.0007,152599
0.0370844341814518,1510,505,0.7659245729446411,152700,763500,0.00032419338822364807,-172.0,1.0,nan,-2.2607784271240234,0.0007,152699
0.04754642769694328,1511,505,0.762782096862793,152800,764000,0.000476115383207798,-172.0,1.0,nan,-2.250042676925659,0.0007,152799
0.029413986951112747,1512,505,0.7714593410491943,152900,764500,0.00033863727003335953,-172.0,1.0,nan,-2.270017623901367,0.0007,152899
-0.04729623720049858,1513,505,0.7698752880096436,153000,765000,0.0002952003851532936,-172.30251451,1.0,nan,-2.260937452316284,0.0007,152999
0.07237749546766281,1514,505,0.7697264552116394,153100,765500,0.0007831389084458351,-172.0,1.0,nan,-2.258838415145874,0.0007,153099
-0.05388079956173897,1515,505,0.7694228887557983,153200,766000,0.0007715674000792205,-172.0,1.0,nan,-2.256190061569214,0.0007,153199
-0.034546803683042526,1516,505,0.7715151309967041,153300,766500,0.00033471756614744663,-172.0,1.0,nan,-2.260671377182007,0.0007,153299
0.04481498524546623,1517,505,0.770781397819519,153400,767000,0.000353395938873291,-172.0,1.0,nan,-2.2586700916290283,0.0007,153399
0.08835621923208237,1518,505,0.7709072232246399,153500,767500,0.0009528661030344665,-172.0,1.0,nan,-2.259984016418457,0.0007,153499
0.051094699651002884,1519,505,0.7759970426559448,153600,768000,0.0006228668498806655,-172.0,1.0,nan,-2.2755589485168457,0.0007,153599
0.032300133258104324,1520,505,0.7740554809570312,153700,768500,0.00040322914719581604,-172.0,1.0,nan,-2.272015333175659,0.0007,153699
0.0555245541036129,1521,505,0.7775850892066956,153800,769000,0.00047212839126586914,-172.0,1.0,nan,-2.2756402492523193,0.0007,153799
0.04037780687212944,1522,505,0.7812098264694214,153900,769500,0.0005680704489350319,-172.0,1.0,nan,-2.282515525817871,0.0007,153899
0.0010823068441823125,1523,505,0.7801805734634399,154000,770000,4.507601261138916e-07,-172.07924196,1.0,nan,-2.279484272003174,0.0007,153999
-0.04318302869796753,1524,505,0.7788286805152893,154100,770500,0.0006117953453212976,-172.0,1.0,nan,-2.2729032039642334,0.0007,154099
-0.05505594611167908,1525,505,0.7778341770172119,154200,771000,0.000813314865808934,-172.0,1.0,nan,-2.2711026668548584,0.0007,154199
-0.050402045249938965,1526,505,0.7762619853019714,154300,771500,0.00046749808825552464,-172.0,1.0,nan,-2.266176700592041,0.0007,154299
-0.06037299707531929,1527,505,0.7819757461547852,154400,772000,0.00042622187174856663,-172.0,1.0,nan,-2.2805163860321045,0.0007,154399
-0.04751550033688545,1528,505,0.7793875932693481,154500,772500,0.0005254067946225405,-172.0,1.0,nan,-2.2748124599456787,0.0007,154499
-0.062227606773376465,1529,505,0.7864030599594116,154600,773000,0.0007294351235032082,-172.0,1.0,nan,-2.2970025539398193,0.0007,154599
0.07299313694238663,1530,505,0.7812374830245972,154700,773500,0.0010640800464898348,-172.0,1.0,nan,-2.28117036819458,0.0007,154699
-0.06005611643195152,1531,505,0.7752218246459961,154800,774000,0.000550747849047184,-172.0,1.0,nan,-2.2640864849090576,0.0007,154799
-0.053722549229860306,1532,505,0.770323634147644,154900,774500,0.0005273672286421061,-172.0,1.0,nan,-2.2546966075897217,0.0007,154899
0.05071038007736206,1533,505,0.7643197774887085,155000,775000,0.0005058655515313148,-172.0,1.0,nan,-2.236651659011841,0.0007,154999
-0.05724979192018509,1534,505,0.7560796737670898,155100,775500,0.0008258959278464317,-172.24877335999997,1.0,nan,-2.2134110927581787,0.0007,155099
0.06148819252848625,1535,505,0.7525709867477417,155200,776000,0.0011609637876972556,-172.08793834,1.0,nan,-2.2037532329559326,0.0007,155199
0.026393180713057518,1536,505,0.7508171796798706,155300,776500,0.00014752522110939026,-172.0,1.0,nan,-2.1980862617492676,0.0007,155299
0.0020333626307547092,1537,505,0.7513744235038757,155400,777000,5.59026375412941e-07,-172.19849275,1.0,nan,-2.1963186264038086,0.0007,155399
0.022427042946219444,1538,505,0.7488036751747131,155500,777500,0.00020485464483499527,-172.0,1.0,nan,-2.190675735473633,0.0007,155499
0.06786056607961655,1539,505,0.7486659288406372,155600,778000,0.0006752575282007456,-172.0,1.0,nan,-2.1881675720214844,0.0007,155599
0.05284259468317032,1540,505,0.7412782907485962,155700,778500,0.0005666166543960571,-172.0,1.0,nan,-2.1713719367980957,0.0007,155699
0.03888183832168579,1541,505,0.7360997796058655,155800,779000,0.00046815816313028336,-172.0,1.0,nan,-2.161275863647461,0.0007,155799
0.05101616308093071,1542,505,0.7303731441497803,155900,779500,0.0004990249872207642,-172.0,1.0,nan,-2.145420551300049,0.0007,155899
0.04797940328717232,1543,505,0.7309170365333557,156000,780000,0.000528769800439477,-172.0,1.0,nan,-2.1497697830200195,0.0007,155999
0.038308341056108475,1544,505,0.7320431470870972,156100,780500,0.0006277495995163918,-172.0,1.0,nan,-2.1543610095977783,0.0007,156099
0.062378354370594025,1545,505,0.7321579456329346,156200,781000,0.00048817694187164307,-172.0,1.0,nan,-2.15344500541687,0.0007,156199
0.05779535695910454,1546,505,0.7326301336288452,156300,781500,0.00047744810581207275,-172.0,1.0,nan,-2.1556148529052734,0.0007,156299
0.06915488094091415,1547,505,0.7299783229827881,156400,782000,0.000528769800439477,-172.0,1.0,nan,-2.1444897651672363,0.0007,156399
0.04482978582382202,1548,505,0.7334595322608948,156500,782500,0.0005407668650150299,-172.0,1.0,nan,-2.1571919918060303,0.0007,156499
0.05235270410776138,1549,505,0.7242618203163147,156600,783000,0.0005003893747925758,-172.0,1.0,nan,-2.1318371295928955,0.0007,156599
0.03795367479324341,1550,505,0.7213868498802185,156700,783500,0.0004976624622941017,-172.0,1.0,nan,-2.127187728881836,0.0007,156699
0.048707544803619385,1551,505,0.7260479927062988,156800,784000,0.00052038230933249,-172.0,1.0,nan,-2.1382102966308594,0.0007,156799
0.042340975254774094,1552,505,0.7372051477432251,156900,784500,0.0005301742348819971,-172.0,1.0,nan,-2.16595196723938,0.0007,156899
0.04294545203447342,1553,505,0.7357481718063354,157000,785000,0.0005208001821301877,-172.0,1.0,nan,-2.1600918769836426,0.0007,156999
0.0729888305068016,1554,505,0.7398898601531982,157100,785500,0.0006254578474909067,-172.0,1.0,nan,-2.167205810546875,0.0007,157099
0.05362849310040474,1555,505,0.7330684661865234,157200,786000,0.0005245676729828119,-172.0,1.0,nan,-2.154080390930176,0.0007,157199
0.059225913137197495,1556,505,0.7359215617179871,157300,786500,0.0004906074027530849,-172.0,1.0,nan,-2.159048557281494,0.0007,157299
0.06190818175673485,1557,505,0.7350374460220337,157400,787000,0.0005180180887691677,-172.0,1.0,nan,-2.155592441558838,0.0007,157399
0.04138653725385666,1558,505,0.742045521736145,157500,787500,0.00043636211194097996,-172.0,1.0,nan,-2.176356315612793,0.0007,157499
0.05951914191246033,1559,505,0.7448852062225342,157600,788000,0.0006005251780152321,-172.0,1.0,nan,-2.180452823638916,0.0007,157599
0.042858339846134186,1560,505,0.7445412874221802,157700,788500,0.0005414767656475306,-172.0,1.0,nan,-2.1810503005981445,0.0007,157699
0.05093120411038399,1561,505,0.7447085380554199,157800,789000,0.0005064148572273552,-172.0,1.0,nan,-2.181316375732422,0.0007,157799
0.03406551107764244,1562,505,0.7433266639709473,157900,789500,0.0005031237378716469,-172.0,1.0,nan,-2.177055835723877,0.0007,157899
0.07286830246448517,1563,505,0.7508476972579956,158000,790000,0.0005058655515313148,-172.0,1.0,nan,-2.1902337074279785,0.0007,157999
0.05887223407626152,1564,505,0.7599709630012512,158100,790500,0.0005189909134060144,-172.0,1.0,nan,-2.2134323120117188,0.0007,158099
0.04660078138113022,1565,505,0.7652495503425598,158200,791000,0.0005176013801246881,-172.0,1.0,nan,-2.2295567989349365,0.0007,158199
-0.07614893466234207,1566,505,0.7650669813156128,158300,791500,0.0019868393428623676,-172.0,1.0,nan,-2.224215269088745,0.0007,158299
0.012207422405481339,1567,505,0.756649374961853,158400,792000,2.1632016796502285e-05,-172.26694272,1.0,nan,-2.2024459838867188,0.0007,158399
-0.03791261836886406,1568,505,0.7586567401885986,158500,792500,0.0006072747055441141,-172.0,1.0,nan,-2.204651355743408,0.0007,158499
-0.04644055292010307,1569,505,0.7587071657180786,158600,793000,0.00045700022019445896,-172.0,1.0,nan,-2.2032837867736816,0.0007,158599
-0.03835534676909447,1570,505,0.7590475082397461,158700,793500,0.0004155784845352173,-172.0,1.0,nan,-2.2006490230560303,0.0007,158699
-0.056530773639678955,1571,505,0.7554489970207214,158800,794000,0.0005342576769180596,-172.0,1.0,nan,-2.1918179988861084,0.0007,158799
-0.03953365981578827,1572,505,0.7471754550933838,158900,794500,0.0005637146532535553,-172.0,1.0,nan,-2.1674506664276123,0.0007,158899
-0.04758543521165848,1573,505,0.7416739463806152,159000,795000,0.0005079268012195826,-172.0,1.0,nan,-2.152008533477783,0.0007,158999
-0.05109461769461632,1574,505,0.747244119644165,159100,795500,0.0004997069481760263,-172.0,1.0,nan,-2.166949510574341,0.0007,159099
-0.06132481247186661,1575,505,0.7438860535621643,159200,796000,0.0005953016225248575,-172.0,1.0,nan,-2.1591758728027344,0.0007,159199
-0.03675412759184837,1576,505,0.7409197092056274,159300,796500,0.0005521811544895172,-172.0,1.0,nan,-2.14941668510437,0.0007,159299
-0.0422527901828289,1577,505,0.7453067302703857,159400,797000,0.0004902018699795008,-172.0,1.0,nan,-2.1612727642059326,0.0007,159399
-0.044068485498428345,1578,505,0.7445570230484009,159500,797500,0.0005106816533952951,-172.0,1.0,nan,-2.1604275703430176,0.0007,159499
-0.05402108654379845,1579,505,0.7394075393676758,159600,798000,0.0007610917091369629,-172.0,1.0,nan,-2.1434590816497803,0.0007,159599
0.04490095004439354,1580,505,0.7462432384490967,159700,798500,0.00036205374635756016,-172.0,1.0,nan,-2.1595370769500732,0.0007,159699
0.0408501923084259,1581,505,0.7462063431739807,159800,799000,0.00025377050042152405,-172.0,1.0,nan,-2.155458450317383,0.0007,159799
0.04952056333422661,1582,505,0.7439650297164917,159900,799500,0.000366714084520936,-172.0,1.0,nan,-2.148751974105835,0.0007,159899
0.05776429921388626,1582,505,0.7434974908828735,160000,800000,0.000585661269724369,-172.0,1.0,nan,-2.1471238136291504,0.0007,159999
0.04144016653299332,1583,505,0.7460992336273193,160100,800500,0.0005768323317170143,-172.0,1.0,nan,-2.1556484699249268,0.0007,160099
0.0444541834294796,1584,505,0.7431766986846924,160200,801000,0.0004963018000125885,-172.0,1.0,nan,-2.1420750617980957,0.0007,160199
0.046052057296037674,1585,505,0.7441737651824951,160300,801500,0.0004935860633850098,-172.0,1.0,nan,-2.145019292831421,0.0007,160299
-0.06629765033721924,1586,505,0.7464871406555176,160400,802000,0.0006308117881417274,-172.0,1.0,nan,-2.152353048324585,0.0007,160399
-0.07994599640369415,1587,505,0.740994393825531,160500,802500,0.0007678419351577759,-172.57149750999997,1.0,nan,-2.1390011310577393,0.0007,160499
-0.04898753762245178,1588,505,0.738052248954773,160600,803000,0.0004747845232486725,-172.0,1.0,nan,-2.1298069953918457,0.0007,160599
-0.023193813860416412,1589,505,0.736385703086853,160700,803500,7.120170630514622e-05,-172.0,1.0,nan,-2.123516082763672,0.0007,160699
0.08398561179637909,1590,505,0.7350406646728516,160800,804000,0.000593664706684649,-172.0,1.0,nan,-2.120054006576538,0.0007,160799
-0.061217065900564194,1591,505,0.73180091381073,160900,804500,0.0008835233747959137,-172.18024918000003,1.0,nan,-2.1141774654388428,0.0007,160899
-0.06833501160144806,1592,505,0.7323262691497803,161000,805000,0.0008618868887424469,-172.0,1.0,nan,-2.115818977355957,0.0007,160999
-0.07902731001377106,1593,505,0.7336454391479492,161100,805500,0.0007310844957828522,-172.0,1.0,nan,-2.1191537380218506,0.0007,161099
-0.03947684168815613,1594,505,0.734150230884552,161200,806000,0.0004734555259346962,-172.0,1.0,nan,-2.118666648864746,0.0007,161199
-0.03474638983607292,1595,505,0.7311129570007324,161300,806500,0.0004498520866036415,-172.0,1.0,nan,-2.112401247024536,0.0007,161299
-0.03250570595264435,1596,505,0.735693633556366,161400,807000,0.0005301742348819971,-172.0,1.0,nan,-2.1215951442718506,0.0007,161399
-0.04601849243044853,1597,505,0.7387082576751709,161500,807500,0.0005421871319413185,-172.0,1.0,nan,-2.1318881511688232,0.0007,161499
-0.04147322103381157,1598,505,0.7422377467155457,161600,808000,0.0005164912436157465,-172.0,1.0,nan,-2.141322135925293,0.0007,161599
-0.0497749038040638,1599,505,0.743516206741333,161700,808500,0.0003622861986514181,-172.0,1.0,nan,-2.1469223499298096,0.0007,161699
-0.057282280176877975,1600,505,0.7454511523246765,161800,809000,0.0006881656008772552,-172.0,1.0,nan,-2.1532323360443115,0.0007,161799
-0.05605340003967285,1601,505,0.7473161220550537,161900,809500,0.0005695261061191559,-172.0,1.0,nan,-2.1585092544555664,0.0007,161899
-0.06382210552692413,1602,505,0.7439619302749634,162000,810000,0.00045634806156158447,-172.0,1.0,nan,-2.1532609462738037,0.0007,161999
0.08970435708761215,1603,505,0.7398751974105835,162100,810500,0.0014762217178940773,-172.0,1.0,nan,-2.139594078063965,0.0007,162099
0.05598464235663414,1604,505,0.741826057434082,162200,811000,0.00039287866093218327,-172.0,1.0,nan,-2.148181676864624,0.0007,162199
0.04822804033756256,1605,505,0.7386603355407715,162300,811500,0.0004854835569858551,-172.0,1.0,nan,-2.138996124267578,0.0007,162299
0.04965105280280113,1606,505,0.7425136566162109,162400,812000,0.0005695261061191559,-172.0,1.0,nan,-2.1468453407287598,0.0007,162399
0.06330828368663788,1607,505,0.7458958625793457,162500,812500,0.0005259665194898844,-172.0,1.0,nan,-2.152054786682129,0.0007,162499
0.033405136317014694,1608,505,0.7484053373336792,162600,813000,0.0005044937133789062,-172.0,1.0,nan,-2.1570496559143066,0.0007,162599
0.05545172840356827,1609,505,0.7471996545791626,162700,813500,0.0005017556250095367,-172.0,1.0,nan,-2.1505746841430664,0.0007,162699
0.04941325634717941,1610,505,0.7408384084701538,162800,814000,0.0005242882762104273,-172.0,1.0,nan,-2.1328110694885254,0.0007,162799
0.046121206134557724,1611,505,0.7453145980834961,162900,814500,0.0004580447857733816,-172.0,1.0,nan,-2.1491918563842773,0.0007,162899
0.07726310938596725,1612,505,0.7541007995605469,163000,815000,0.0005543346051126719,-172.0,1.0,nan,-2.163220167160034,0.0007,162999
0.06406188011169434,1613,505,0.760398268699646,163100,815500,0.0005315805319696665,-172.0,1.0,nan,-2.1819756031036377,0.0007,163099
-0.02154257707297802,1614,505,0.7552424669265747,163200,816000,0.00010861293412744999,-172.05936053999997,1.0,nan,-2.1674184799194336,0.0007,163199
-0.04358811676502228,1615,505,0.7620208859443665,163300,816500,0.0004255920648574829,-172.0,1.0,nan,-2.182213544845581,0.0007,163299
-0.07878566533327103,1616,505,0.758438229560852,163400,817000,0.0006571412086486816,-172.0,1.0,nan,-2.175328254699707,0.0007,163399
-0.05949655920267105,1617,505,0.7564740180969238,163500,817500,0.0005510345217771828,-172.0,1.0,nan,-2.166769027709961,0.0007,163499
-0.04513407498598099,1618,505,0.7578715085983276,163600,818000,0.0005038084927946329,-172.0,1.0,nan,-2.1669836044311523,0.0007,163599
-0.05380033329129219,1619,505,0.7643686532974243,163700,818500,0.0005003893747925758,-172.0,1.0,nan,-2.185046911239624,0.0007,163699
-0.05204594135284424,1620,505,0.7657649517059326,163800,819000,0.0005261065671220422,-172.0,1.0,nan,-2.1922616958618164,0.0007,163799
-0.06822101026773453,1621,505,0.7618468999862671,163900,819500,0.0005343987140804529,-172.0,1.0,nan,-2.1814308166503906,0.0007,163899
-0.04672588035464287,1622,505,0.7581179738044739,164000,820000,0.00052038230933249,-172.0,1.0,nan,-2.170719623565674,0.0007,163999
-0.03711651265621185,1623,505,0.7567193508148193,164100,820500,0.0005054538487456739,-172.0,1.0,nan,-2.1672959327697754,0.0007,164099
-0.0400996170938015,1624,505,0.7513942122459412,164200,821000,0.0005198261351324618,-172.0,1.0,nan,-2.158726215362549,0.0007,164199
-0.06680983304977417,1625,505,0.7493419647216797,164300,821500,0.0005120618734508753,-172.0,1.0,nan,-2.158424139022827,0.0007,164299
-0.051775481551885605,1626,505,0.750556468963623,164400,822000,0.000629279762506485,-172.0,1.0,nan,-2.154329299926758,0.0007,164399
-0.05248238518834114,1627,505,0.7493951320648193,164500,822500,0.000601273262873292,-172.0,1.0,nan,-2.1541430950164795,0.0007,164499
-0.03728877007961273,1628,505,0.7452314496040344,164600,823000,0.00046420469880104065,-172.0,1.0,nan,-2.144040822982788,0.0007,164599
-0.04094746336340904,1629,505,0.7453843355178833,164700,823500,0.0004895264282822609,-172.0,1.0,nan,-2.1434590816497803,0.0007,164699
-0.03911043331027031,1630,505,0.7533175945281982,164800,824000,0.0005878789816051722,-172.0,1.0,nan,-2.1617209911346436,0.0007,164799
