train/entropy_loss,rollout/ep_len_mean,time/time_elapsed,train/policy_loss,time/iterations,rollout/ep_rew_mean,time/fps,train/learning_rate,train/explained_variance,time/total_timesteps,train/std,train/n_updates,train/value_loss
0.5401734709739685,100.0,363,-6.236989498138428,38000,-780.57522794,521,0.0007,0.0,190000,0.2064257860183716,37999,531.2025146484375
0.5688685774803162,100.0,364,-13.589492797851562,38100,-773.8290752,521,0.0007,0.0,190500,0.20464026927948,38099,389.4223327636719
0.5910817384719849,100.0,365,-13.377551078796387,38200,-773.69849034,521,0.0007,0.0,191000,0.2032856792211533,38199,347.4486083984375
0.6392117738723755,100.0,366,-16.467443466186527,38300,-775.5604276700001,521,0.0007,5.960464477539063e-08,191500,0.200020045042038,38299,528.5059204101561
0.6571661233901978,100.0,367,-11.080084800720217,38400,-778.26017781,521,0.0007,0.0,192000,0.19882169365882876,38399,489.8224182128906
0.6908643245697021,100.0,368,-11.315662384033205,38500,-771.7257501199999,521,0.0007,0.0,192500,0.19640374183654785,38499,458.6559753417969
0.7181695699691772,100.0,369,-14.956624031066895,38600,-770.61759916,521,0.0007,0.0,193000,0.19450479745864868,38599,481.0182800292969
0.7334799766540527,100.0,370,-10.094520568847656,38700,-765.91663401,521,0.0007,5.960464477539063e-08,193500,0.1937052011489868,38699,305.1015625
0.7317154407501221,100.0,371,-4.032334804534912,38800,-766.32907418,521,0.0007,0.0,194000,0.1940297931432724,38799,299.9383850097656
0.7475614547729492,100.0,372,9.061573028564453,38900,-763.13884705,521,0.0007,0.0,194500,0.1932808607816696,38899,467.8104553222656
0.76524418592453,100.0,373,-39.87837219238281,39000,-756.93844749,521,0.0007,0.0,195000,0.19158992171287534,38999,634.0133666992188
0.7791374921798706,100.0,374,-37.83344268798828,39100,-754.2359695600001,521,0.0007,0.0,195500,0.19058716297149655,39099,626.5505981445312
0.7723137736320496,100.0,375,-5.509356021881104,39200,-752.84679656,521,0.0007,0.0,196000,0.19107848405838013,39199,335.267822265625
0.7848362922668457,100.0,376,-21.84322166442871,39300,-752.29752162,521,0.0007,0.0,196500,0.19011811912059784,39299,428.2496643066406
0.8181583285331726,100.0,377,5.3916354179382315,39400,-743.39243055,521,0.0007,0.0,197000,0.18804487586021426,39399,195.6406097412109
0.8429279327392578,100.0,378,-26.44333267211914,39500,-735.51833027,521,0.0007,0.0,197500,0.1862111985683441,39499,540.1248168945311
0.8672820925712585,100.0,379,-30.0672550201416,39600,-726.99222333,521,0.0007,0.0,198000,0.18464726209640506,39599,537.1972045898439
0.8938574790954591,100.0,380,-1.9191887378692627,39700,-722.72853982,521,0.0007,5.960464477539063e-08,198500,0.1832242906093597,39699,334.6548767089844
0.9233185052871704,100.0,381,-22.11060905456543,39800,-721.25373534,521,0.0007,0.0,199000,0.18143445253372192,39799,445.15966796875
0.9551368951797484,100.0,382,-13.446589469909668,39900,-721.99982698,521,0.0007,0.0,199500,0.1796662211418152,39899,403.5433654785156
0.9895691871643066,100.0,383,-13.43036937713623,40000,-720.45971559,521,0.0007,0.0,200000,0.17760179936885834,39999,279.75250244140625
1.0131584405899048,100.0,384,-17.31477928161621,40100,-717.51005778,521,0.0007,0.0,200500,0.1762509047985077,40099,456.7107849121094
1.0356606245040894,100.0,385,-2.46445369720459,40200,-715.47390551,521,0.0007,-1.1920928955078125e-07,201000,0.17503535747528076,40199,485.90673828125
1.059687852859497,100.0,386,-27.10626220703125,40300,-711.25481465,521,0.0007,0.0,201500,0.17362263798713684,40299,476.66339111328125
1.0874056816101074,100.0,387,-26.856719970703125,40400,-705.99533623,521,0.0007,1.1920928955078125e-07,202000,0.17188146710395813,40399,419.9469299316406
1.1305309534072876,100.0,388,-2.0928452014923096,40500,-700.72009733,521,0.0007,0.0,202500,0.16964063048362732,40499,391.7891845703125
1.1479653120040894,100.0,388,2.8427865505218506,40600,-699.30631541,521,0.0007,0.0,203000,0.16857147216796875,40599,321.0978698730469
1.1687777042388916,100.0,389,-27.030242919921875,40700,-692.98150519,521,0.0007,0.0,203500,0.167201966047287,40699,374.3001403808594
1.1810072660446167,100.0,390,-38.38618087768555,40800,-690.03892246,521,0.0007,0.0,204000,0.16644446551799774,40799,507.2002868652344
1.1880241632461548,100.0,391,-26.805822372436523,40900,-686.78407114,521,0.0007,0.0,204500,0.1661125123500824,40899,364.8956604003906
1.223123550415039,100.0,392,-22.48133659362793,41000,-687.03854357,521,0.0007,0.0,205000,0.16426125168800354,40999,415.055419921875
1.2415363788604736,100.0,393,-26.69109535217285,41100,-698.48710991,521,0.0007,0.0,205500,0.16338811814785004,41099,362.0457763671875
1.2610594034194946,100.0,394,-9.71285915374756,41200,-696.2987421400001,521,0.0007,0.0,206000,0.16258537769317627,41199,263.01547241210943
1.3036959171295166,100.0,395,-14.93091869354248,41300,-697.28642414,521,0.0007,0.0,206500,0.16045497357845304,41299,209.1512908935547
1.3472057580947876,100.0,396,-31.1340274810791,41400,-697.7187404599999,521,0.0007,1.1920928955078125e-07,207000,0.1580412983894348,41399,428.4366149902344
1.3815131187438965,100.0,397,-11.484105110168455,41500,-697.20025817,521,0.0007,0.0,207500,0.15634183585643768,41499,189.31407165527344
1.4075124263763428,100.0,398,-26.16691017150879,41600,-698.52999783,521,0.0007,-1.1920928955078125e-07,208000,0.15520131587982178,41599,378.2858581542969
1.44048273563385,100.0,399,-37.436767578125,41700,-699.63266362,521,0.0007,0.0,208500,0.15350404381752014,41699,434.6447448730469
1.4807596206665041,100.0,400,-16.82984733581543,41800,-701.20287559,521,0.0007,0.0,209000,0.15153507888317108,41799,159.7654266357422
1.531455397605896,100.0,401,-14.476157188415527,41900,-697.68785873,521,0.0007,-1.1920928955078125e-07,209500,0.14943432807922366,41899,256.07785034179693
1.5357184410095217,100.0,402,-31.677143096923828,42000,-698.2912328,521,0.0007,0.0,210000,0.1492329239845276,41999,422.74053955078125
1.5583289861679075,100.0,403,-21.953521728515625,42100,-698.25630529,521,0.0007,0.0,210500,0.14825911819934845,42099,268.11520385742193
1.606178641319275,100.0,404,-33.980186462402344,42200,-697.24372479,521,0.0007,0.0,211000,0.14586934447288513,42199,409.4855651855469
1.6301529407501218,100.0,405,-31.476837158203125,42300,-695.72058127,521,0.0007,0.0,211500,0.14493559300899506,42299,384.98175048828125
1.660108208656311,100.0,406,-28.628742218017575,42400,-695.3796662899999,521,0.0007,5.960464477539063e-08,212000,0.14360326528549194,42399,300.0162353515625
1.6670961380004885,100.0,407,-1.6694828271865845,42500,-696.84520696,521,0.0007,0.0,212500,0.14329330623149872,42499,100.6773452758789
1.6811903715133667,100.0,408,-44.35746383666992,42600,-699.35140248,521,0.0007,0.0,213000,0.14258579909801486,42599,415.0458068847656
1.7163857221603394,100.0,409,-18.82522392272949,42700,-700.81066072,521,0.0007,0.0,213500,0.14104649424552915,42699,171.33277893066406
1.7375544309616089,100.0,410,-20.696990966796875,42800,-700.18318564,521,0.0007,0.0,214000,0.14002278447151184,42799,246.6510467529297
1.7714871168136597,100.0,410,-29.663244247436523,42900,-700.66208856,521,0.0007,-1.1920928955078125e-07,214500,0.1384773850440979,42899,300.744140625
1.8034127950668333,100.0,411,-43.17141723632813,43000,-698.65385184,521,0.0007,0.0,215000,0.13715454936027527,42999,389.705322265625
1.8353992700576784,100.0,412,-27.53323745727539,43100,-684.21344008,521,0.0007,0.0,215500,0.13554708659648895,43099,249.25852966308597
1.867189049720764,100.0,413,-17.587514877319336,43200,-682.01240439,521,0.0007,0.0,216000,0.1342989206314087,43199,330.9755859375
1.8968954086303709,100.0,414,-31.71661376953125,43300,-679.1606086500001,521,0.0007,0.0,216500,0.13277994096279144,43299,353.9278869628906
1.9208751916885376,100.0,415,-28.642621994018555,43400,-680.68547198,521,0.0007,0.0,217000,0.1318606436252594,43399,299.8565368652344
1.9245203733444212,100.0,416,-33.20965576171875,43500,-678.27607895,521,0.0007,-1.1920928955078125e-07,217500,0.13166099786758426,43499,264.76101684570307
1.9495337009429927,100.0,417,-16.18958854675293,43600,-674.73426884,521,0.0007,-1.1920928955078125e-07,218000,0.1308315098285675,43599,189.5454559326172
1.9856036901474,100.0,418,-15.503585815429688,43700,-671.70985907,521,0.0007,0.0,218500,0.1294788122177124,43699,232.53257751464844
2.010429859161377,100.0,419,-32.29718017578125,43800,-672.21037828,521,0.0007,0.0,219000,0.12832191586494446,43799,201.4052276611328
2.0396983623504643,100.0,420,-34.719879150390625,43900,-671.52096883,521,0.0007,0.0,219500,0.12723089754581451,43899,284.91485595703125
2.0698182582855225,100.0,421,-42.12651824951172,44000,-667.42082166,521,0.0007,0.0,220000,0.1259094476699829,43999,330.46343994140625
2.096799612045288,100.0,422,-32.894519805908196,44100,-663.53697459,522,0.0007,0.0,220500,0.12482310831546785,44099,264.54913330078125
2.1314046382904053,100.0,423,-38.22901153564453,44200,-662.41089528,522,0.0007,0.0,221000,0.1234273910522461,44199,291.709228515625
2.1584622859954834,100.0,424,-32.0220947265625,44300,-664.14326481,522,0.0007,-1.1920928955078125e-07,221500,0.12228622287511826,44299,194.0182647705078
2.1914505958557133,100.0,425,-12.63262939453125,44400,-663.3172984199999,522,0.0007,1.1920928955078125e-07,222000,0.12099765986204147,44399,149.65396118164062
2.21492862701416,100.0,426,-31.69175720214844,44500,-660.74402221,522,0.0007,0.0,222500,0.1200757846236229,44499,289.3018493652344
2.2498586177825928,100.0,427,-41.566932678222656,44600,-655.5570716799999,522,0.0007,-1.1920928955078125e-07,223000,0.11860625445842744,44599,255.37290954589844
2.2875592708587646,100.0,428,-11.59629726409912,44700,-652.1342188,522,0.0007,0.0,223500,0.11729371547698975,44699,161.30642700195312
2.3173770904541016,100.0,429,-14.325644493103027,44800,-651.50388572,522,0.0007,0.0,224000,0.1162237823009491,44799,83.51903533935547
2.3572194576263428,100.0,430,-44.397308349609375,44900,-651.02472616,522,0.0007,0.0,224500,0.1149049997329712,44899,300.8494567871094
2.382237672805786,100.0,431,-35.79075241088867,45000,-649.4857322600001,522,0.0007,-1.1920928955078125e-07,225000,0.1141417920589447,44999,229.5117950439453
2.3992688655853267,100.0,431,-25.27199745178223,45100,-648.57997463,522,0.0007,5.960464477539063e-08,225500,0.1134636253118515,45099,205.4647521972656
2.448910713195801,100.0,432,-29.19671058654785,45200,-651.1319384,522,0.0007,0.0,226000,0.1117602288722992,45199,191.8815155029297
2.4764862060546875,100.0,433,-24.84151268005371,45300,-661.81094257,522,0.0007,0.0,226500,0.11081534624099733,45299,185.2755889892578
2.4954354763031006,100.0,434,-50.883155822753906,45400,-666.9502084100001,522,0.0007,0.0,227000,0.11024224013090134,45399,268.330810546875
2.5276520252227783,100.0,435,-38.73168563842773,45500,-672.55103691,522,0.0007,0.0,227500,0.10920368134975432,45499,253.6133117675781
2.552922010421753,100.0,436,-22.676313400268555,45600,-676.80194905,522,0.0007,0.0,228000,0.10861018300056458,45599,169.3075714111328
2.5713555812835693,100.0,437,-19.9648380279541,45700,-680.1148895399999,522,0.0007,0.0,228500,0.10830851644277573,45699,167.43087768554688
2.571704626083374,100.0,438,-40.70231246948242,45800,-676.4173561599999,522,0.0007,0.0,229000,0.1083068698644638,45799,216.3482666015625
2.6142544746398926,100.0,439,-35.761234283447266,45900,-677.2525789599999,522,0.0007,-1.1920928955078125e-07,229500,0.10697370767593384,45899,191.5052032470703
2.6379425525665283,100.0,440,-23.751752853393555,46000,-678.16051313,522,0.0007,0.0,230000,0.10641199350357056,45999,190.6597900390625
2.656967639923096,100.0,441,-22.235553741455078,46100,-691.2065801900001,522,0.0007,0.0,230500,0.10591718554496764,46099,186.70913696289062
2.698422908782959,100.0,442,-36.3082389831543,46200,-690.64191797,522,0.0007,0.0,231000,0.10468436777591704,46199,207.4912414550781
2.7251200675964355,100.0,443,-45.55740356445313,46300,-688.30416272,522,0.0007,0.0,231500,0.10398851335048677,46299,221.27427673339844
2.7322185039520264,100.0,444,-41.3758544921875,46400,-687.02957068,522,0.0007,0.0,232000,0.1037125438451767,46399,210.5587615966797
2.7497153282165527,100.0,445,-13.127646446228027,46500,-686.57050898,522,0.0007,0.0,232500,0.10336776822805403,46499,73.98650360107422
2.7843966484069824,100.0,446,-38.14089584350586,46600,-685.92484714,522,0.0007,0.0,233000,0.1023779958486557,46599,197.78712463378903
2.8254566192626958,100.0,447,-2.9690232276916504,46700,-685.92684517,522,0.0007,0.0,233500,0.10133656114339827,46699,108.7381362915039
2.8527255058288574,100.0,448,230.2332000732422,46800,-772.8949013700001,522,0.0007,0.0,234000,0.10020270943641664,46799,10752.7451171875
2.8702597618103027,100.0,449,-42.53087997436523,46900,-805.12405651,522,0.0007,0.0,234500,0.09975089132785796,46899,206.08609008789062
2.8847129344940186,100.0,450,136.96237182617188,47000,-803.7930054799999,522,0.0007,-1.1920928955078125e-07,235000,0.09926854074001312,46999,5585.3759765625
2.93103289604187,100.0,451,-42.66180419921875,47100,-804.03076817,522,0.0007,-1.1920928955078125e-07,235500,0.09789826720952988,47099,203.4434356689453
2.9693698883056636,100.0,452,-29.4881534576416,47200,-801.51179183,522,0.0007,0.0,236000,0.09666730463504793,47199,167.6575927734375
2.9930663108825684,100.0,453,-39.074031829833984,47300,-787.9308934799999,522,0.0007,0.0,236500,0.0963042378425598,47299,204.76841735839844
3.0202090740203857,100.0,454,-33.116260528564446,47400,-775.91306275,522,0.0007,0.0,237000,0.09549666941165924,47399,161.67178344726562
3.0488405227661133,100.0,454,-47.88666915893555,47500,-767.11245017,522,0.0007,0.0,237500,0.0948282778263092,47499,202.1948089599609
3.088298320770264,100.0,455,-46.48068237304688,47600,-764.53154922,522,0.0007,0.0,238000,0.09352835267782213,47599,183.3900146484375
3.129930019378662,100.0,456,-34.051162719726555,47700,-759.95252455,522,0.0007,0.0,238500,0.0925559028983116,47699,159.13296508789062
3.146183967590332,100.0,457,-50.1947135925293,47800,-757.04012888,522,0.0007,1.1920928955078125e-07,239000,0.09237661957740784,47799,200.5271759033203
3.1658973693847656,100.0,458,-41.580421447753906,47900,-753.2610292500001,521,0.0007,0.0,239500,0.0918228030204773,47899,160.48765563964844
3.1965250968933105,100.0,459,-35.294063568115234,48000,-752.46731028,521,0.0007,0.0,240000,0.09107837080955504,47999,155.08201599121094
3.2414112091064453,100.0,460,-11.845881462097168,48100,-738.3853996500001,521,0.0007,0.0,240500,0.09002217650413513,48099,42.4169921875
3.247917890548706,100.0,461,-31.73710060119629,48200,-738.59747556,521,0.0007,0.0,241000,0.0902809202671051,48199,124.3756103515625
3.2771661281585693,100.0,462,-24.99490165710449,48300,-738.94645891,521,0.0007,0.0,241500,0.0896662101149559,48299,86.66523742675781
3.272597551345825,100.0,463,-33.673828125,48400,-739.20725571,521,0.0007,-1.1920928955078125e-07,242000,0.08980982005596161,48399,126.2375030517578
3.3013286590576167,100.0,464,-23.95133399963379,48500,-738.5328643800001,521,0.0007,0.0,242500,0.08911998569965363,48499,54.85770797729492
3.3245728015899663,100.0,465,-33.282211303710945,48600,-738.26283349,521,0.0007,-1.1920928955078125e-07,243000,0.08828791230916977,48599,101.26964569091795
3.3510262966156006,100.0,466,-22.925670623779297,48700,-739.5238284300001,521,0.0007,0.0,243500,0.0878441259264946,48699,63.96371459960938
3.381901502609253,100.0,467,-29.107519149780273,48800,-652.55368174,521,0.0007,0.0,244000,0.08710779994726181,48799,70.04253387451172
3.4161529541015625,100.0,468,-38.62745666503906,48900,-618.84697721,521,0.0007,-1.1920928955078125e-07,244500,0.08603191375732422,48899,142.7202606201172
3.4269161224365234,100.0,469,-27.43960380554199,49000,-620.91395301,521,0.0007,0.0,245000,0.08579570055007935,48999,103.1365737915039
3.441301822662353,100.0,470,-42.31525802612305,49100,-620.53742104,521,0.0007,0.0,245500,0.08539655059576035,49099,162.07884216308594
3.459448337554932,100.0,471,-49.63887405395508,49200,-618.96975468,521,0.0007,-1.1920928955078125e-07,246000,0.08499621599912642,49199,154.96043395996094
3.5024125576019287,100.0,472,-36.76482391357422,49300,-620.2993536500001,521,0.0007,-1.1920928955078125e-07,246500,0.08394582569599153,49299,148.12625122070312
3.5401527881622314,100.0,473,-41.07732772827149,49400,-620.64517309,521,0.0007,0.0,247000,0.0828896090388298,49399,151.81747436523438
3.584275007247925,100.0,474,-40.6895866394043,49500,-621.01388528,521,0.0007,0.0,247500,0.08176551014184953,49499,116.6099853515625
3.6148853302001953,100.0,475,-47.67691040039063,49600,-618.2331002,521,0.0007,0.0,248000,0.08104805648326874,49599,133.1636962890625
3.664883375167847,100.0,476,-31.651355743408203,49700,-617.45116752,521,0.0007,0.0,248500,0.08003722131252289,49699,122.50465393066406
3.7052886486053462,100.0,477,-46.85140609741211,49800,-616.19022539,521,0.0007,0.0,249000,0.07912296801805496,49799,136.50895690917972
3.731783390045166,100.0,478,-31.916244506835934,49900,-614.8309775800001,521,0.0007,0.0,249500,0.07856716215610504,49899,102.8119888305664
3.75518798828125,100.0,478,-37.46445083618164,50000,-613.56384321,521,0.0007,5.960464477539063e-08,250000,0.07785054296255113,49999,123.97896575927734
3.773506164550781,100.0,479,-38.58420944213867,50100,-612.05155897,521,0.0007,0.0,250500,0.07761639356613159,50099,113.3336181640625
3.782261610031128,100.0,480,-17.391166687011722,50200,-612.70843853,521,0.0007,0.0,251000,0.07773943990468979,50199,46.85177993774414
3.8289430141448975,100.0,481,-40.967445373535156,50300,-609.5182529799999,521,0.0007,1.1920928955078125e-07,251500,0.07669799029827118,50299,104.96672821044922
3.8342101573944087,100.0,482,-24.1143798828125,50400,-605.53080164,521,0.0007,0.0,252000,0.07665415108203888,50399,83.41181945800781
3.821762561798096,100.0,483,-30.400360107421875,50500,-604.98776551,521,0.0007,0.0,252500,0.07734823226928711,50499,87.24840545654297
3.820147037506104,100.0,484,-27.21973991394043,50600,-602.78940547,521,0.0007,0.0,253000,0.07734780758619307,50599,81.14513397216797
3.8428864479064937,100.0,485,-32.78329086303711,50700,-597.89377457,521,0.0007,-1.1920928955078125e-07,253500,0.07677721977233888,50699,84.78945922851562
3.8620209693908687,100.0,486,-23.01203918457031,50800,-593.58622411,521,0.0007,0.0,254000,0.07646097987890244,50799,56.706214904785156
3.8668429851531982,100.0,487,-31.42934989929199,50900,-591.65121315,521,0.0007,-1.1920928955078125e-07,254500,0.07640239596366882,50899,77.01030731201172
3.8851630687713614,100.0,488,-40.74618911743164,51000,-588.8562208999999,521,0.0007,0.0,255000,0.07587756216526031,50999,98.7312240600586
3.91694450378418,100.0,489,-12.974733352661133,51100,-586.95761534,521,0.0007,0.0,255500,0.07508504390716553,51099,35.37950897216797
3.9680657386779785,100.0,490,-31.785064697265625,51200,-586.22750123,521,0.0007,0.0,256000,0.07391607016324997,51199,72.64424133300781
3.989613056182861,100.0,491,-26.471664428710934,51300,-585.57995352,521,0.0007,0.0,256500,0.07370229810476303,51299,89.65792083740234
4.007406234741212,100.0,492,-38.359375,51400,-586.09953868,521,0.0007,0.0,257000,0.0732472687959671,51399,93.63555145263672
4.0293331146240225,100.0,493,-24.39478874206543,51500,-585.91160644,521,0.0007,0.0,257500,0.07298379391431807,51499,74.77241516113281
4.045955181121826,100.0,494,-34.885204315185554,51600,-585.0963252,521,0.0007,5.960464477539063e-08,258000,0.07280072569847107,51599,89.9462890625
4.079388618469238,100.0,495,-43.85528945922852,51700,-584.15838416,521,0.0007,0.0,258500,0.07230981439352037,51699,89.55998992919922
4.128235816955566,100.0,496,-28.06953430175781,51800,-584.63677446,521,0.0007,5.960464477539063e-08,259000,0.07125508785247803,51799,68.49466705322266
4.1365623474121085,100.0,497,-35.41465759277344,51900,-586.97063372,521,0.0007,0.0,259500,0.07135245203971863,51899,81.42923736572266
4.160989761352538,100.0,498,-26.94069862365723,52000,-586.88440804,521,0.0007,0.0,260000,0.07083441317081451,51999,59.3557014465332
4.193470001220703,100.0,499,-38.00397872924805,52100,-586.32485367,521,0.0007,0.0,260500,0.07022359222173691,52099,86.29833221435547
4.2244906425476065,100.0,500,-36.78131866455078,52200,-581.70319651,521,0.0007,0.0,261000,0.06977923214435577,52199,74.96190643310547
4.2493858337402335,100.0,501,-37.88759231567383,52300,-589.0766388,521,0.0007,0.0,261500,0.06929623335599899,52299,78.63282775878906
4.269819259643556,100.0,502,-35.440364837646484,52400,-685.07686072,521,0.0007,0.0,262000,0.06900741159915924,52399,74.0733413696289
4.300957679748535,100.0,503,-36.638221740722656,52500,-681.94206997,521,0.0007,0.0,262500,0.06847079843282701,52499,69.18552398681639
4.335197448730469,100.0,503,-30.540180206298828,52600,-680.33539243,521,0.0007,0.0,263000,0.06801144778728485,52599,65.86569976806639
4.359382629394531,100.0,504,-31.87422180175781,52700,-682.04121842,521,0.0007,0.0,263500,0.06758500635623932,52699,59.26071166992188
4.3942084312438965,100.0,505,-31.8092041015625,52800,-681.08901292,521,0.0007,0.0,264000,0.06718072295188904,52799,59.54943466186523
4.434980392456055,100.0,506,-19.630075454711914,52900,-679.1607935699999,521,0.0007,0.0,264500,0.06647756695747375,52899,43.84162139892578
4.444538116455078,100.0,507,-20.67633628845215,53000,-679.3906202799999,521,0.0007,0.0,265000,0.0662885382771492,52999,22.548858642578125
4.4735140800476065,100.0,508,-21.75428581237793,53100,-679.21840638,521,0.0007,0.0,265500,0.06567704677581787,53099,27.5788631439209
4.4963555335998535,100.0,509,-37.3414192199707,53200,-678.1580616399999,521,0.0007,0.0,266000,0.06542760878801346,53199,61.27815628051758
4.515676498413086,100.0,510,-36.391822814941406,53300,-676.3698498599999,521,0.0007,0.0,266500,0.06526824086904526,53299,58.18508529663086
4.545068264007568,100.0,511,-22.511852264404297,53400,-674.71046906,521,0.0007,0.0,267000,0.0646560788154602,53399,35.607357025146484
4.56548547744751,100.0,512,-18.92599296569824,53500,-674.4678944899999,521,0.0007,0.0,267500,0.06442734599113464,53499,24.53445625305176
4.596423625946045,100.0,513,-33.51969528198242,53600,-676.04415532,521,0.0007,1.1920928955078125e-07,268000,0.06392306089401245,53599,47.10042953491211
4.622534275054932,100.0,514,-23.069053649902344,53700,-676.54295872,521,0.0007,0.0,268500,0.06333322823047638,53699,37.6534423828125
4.654325008392334,100.0,515,-28.043659210205078,53800,-677.48760298,521,0.0007,0.0,269000,0.06257114559412003,53799,44.164058685302734
4.68526554107666,100.0,516,-24.95570945739746,53900,-676.55723398,521,0.0007,0.0,269500,0.062154557555913925,53899,35.03484344482422
4.7372164726257315,100.0,517,-11.185688972473145,54000,-676.84229409,521,0.0007,2.384185791015625e-07,270000,0.06111551448702812,53999,11.152077674865724
4.788617134094238,100.0,518,-5.5917630195617685,54100,-678.81885442,521,0.0007,-1.1920928955078125e-07,270500,0.0600082278251648,54099,4.653361797332764
4.827939033508301,100.0,519,-20.834043502807614,54200,-682.33748244,521,0.0007,0.0,271000,0.059239298105239875,54199,20.80574607849121
4.85194206237793,100.0,520,-32.07723999023437,54300,-675.31835901,521,0.0007,0.0,271500,0.05887896940112114,54299,38.259273529052734
4.873237133026123,100.0,521,-26.30670738220215,54400,-580.86507355,521,0.0007,5.960464477539063e-08,272000,0.058713659644126885,54399,30.671283721923828
4.890389919281006,100.0,522,-23.42201232910156,54500,-585.39371749,521,0.0007,0.0,272500,0.058463480323553085,54499,27.27589225769043
4.908842086791992,100.0,523,-8.998007774353027,54600,-594.32884114,521,0.0007,0.0,273000,0.05820424854755401,54599,4.969401836395264
4.9401164054870605,100.0,524,-18.541934967041016,54700,-596.70853491,521,0.0007,0.0,273500,0.05763484165072441,54699,18.809640884399414
4.979005813598633,100.0,525,-18.16707992553711,54800,-599.10009853,521,0.0007,0.0,274000,0.05712855607271195,54799,14.1549654006958
5.007104873657227,100.0,525,-22.548154830932614,54900,-600.4954489300001,521,0.0007,0.0,274500,0.05675658583641052,54899,19.66600227355957
5.031911849975586,100.0,526,-22.335102081298828,55000,-606.95764011,521,0.0007,0.0,275000,0.056570403277873986,54999,31.6492977142334
5.040904998779297,100.0,527,-24.04252624511719,55100,-606.38429261,521,0.0007,-1.1920928955078125e-07,275500,0.05643686279654502,55099,21.329761505126953
5.1123552322387695,100.0,528,-16.796754837036133,55200,-606.56631733,521,0.0007,0.0,276000,0.055250808596611016,55199,18.39480209350586
5.159611701965332,100.0,529,-14.438366889953613,55300,-606.48892197,521,0.0007,0.0,276500,0.05446045845746994,55299,12.152149200439453
5.203170776367188,100.0,530,-17.276128768920902,55400,-606.99040577,521,0.0007,5.960464477539063e-08,277000,0.05378328263759613,55399,13.3879976272583
5.239696025848389,100.0,531,-25.83392143249512,55500,-608.31575328,521,0.0007,0.0,277500,0.053142867982387536,55499,28.716108322143555
5.269965648651123,100.0,532,-18.63121032714844,55600,-605.28439779,521,0.0007,0.0,278000,0.05296598374843597,55599,15.276092529296875
5.282826900482178,100.0,533,-27.101415634155273,55700,-604.51467227,521,0.0007,0.0,278500,0.053022410720586784,55699,24.58946228027344
5.31313419342041,100.0,534,-22.411012649536133,55800,-603.09334145,521,0.0007,1.1920928955078125e-07,279000,0.0527619831264019,55799,19.23381233215332
5.341040134429932,100.0,535,-23.343191146850586,55900,-600.6769003500001,521,0.0007,-1.1920928955078125e-07,279500,0.05238884687423706,55899,20.776723861694336
5.362421989440918,100.0,536,-21.70016288757324,56000,-602.8343447999999,521,0.0007,0.0,280000,0.05221247673034668,55999,17.222902297973633
5.392707347869873,100.0,537,-20.068927764892575,56100,-602.2554176900001,521,0.0007,0.0,280500,0.05180254578590393,56099,17.229524612426758
5.417176246643066,100.0,538,-24.146589279174805,56200,-599.62936373,521,0.0007,0.0,281000,0.05173885822296143,56199,19.065452575683594
5.45877742767334,100.0,539,-20.994369506835934,56300,-598.7566343599999,521,0.0007,0.0,281500,0.05112796649336815,56299,15.516258239746096
5.462422847747803,100.0,540,-5.002682685852051,56400,-597.37439063,521,0.0007,0.0,282000,0.05113673210144043,56399,2.262195110321045
5.505143642425537,100.0,541,-20.00215148925781,56500,-593.72244341,521,0.0007,-1.1920928955078125e-07,282500,0.050426434725523,56499,13.109840393066404
5.547548294067383,100.0,542,-14.61514949798584,56600,-584.06708309,521,0.0007,0.0,283000,0.04987465962767601,56599,9.986342430114746
5.5807204246521,100.0,543,-9.938929557800293,56700,-579.24186282,521,0.0007,0.0,283500,0.049696803092956536,56699,6.183389186859131
5.608530044555664,100.0,544,-16.604536056518555,56800,-576.4481573099999,521,0.0007,0.0,284000,0.049632668495178216,56799,9.379305839538574
5.637307167053223,100.0,545,-17.372272491455078,56900,-575.50175912,521,0.0007,0.0,284500,0.04943317174911499,56899,11.229327201843262
5.645622253417969,100.0,545,-16.734527587890625,57000,-567.68459953,521,0.0007,0.0,285000,0.04946577176451683,56999,9.529223442077637
5.6754150390625,100.0,546,-8.978646278381348,57100,-569.14006416,521,0.0007,-1.1920928955078125e-07,285500,0.04914331063628197,57099,4.2786617279052725
5.717851161956787,100.0,547,-12.874765396118164,57200,-568.75016555,522,0.0007,0.0,286000,0.04841417819261551,57199,6.907248973846436
5.7570319175720215,100.0,548,-17.044260025024414,57300,-570.06823572,522,0.0007,0.0,286500,0.04766063392162323,57299,9.963150024414062
5.779306411743164,100.0,549,-14.315393447875975,57400,-568.5557108200001,522,0.0007,0.0,287000,0.04728429764509201,57399,7.910897254943848
5.794294834136963,100.0,550,-10.713637351989746,57500,-567.8905978,522,0.0007,5.960464477539063e-08,287500,0.04728677123785019,57499,4.083295822143556
5.822081565856934,100.0,551,-15.943827629089355,57600,-567.2934189,522,0.0007,0.0,288000,0.04691154882311821,57599,8.776675224304201
5.860673427581787,100.0,552,-11.965262413024902,57700,-568.76799768,522,0.0007,0.0,288500,0.04631498083472252,57699,6.833181858062744
5.895627021789551,100.0,553,-12.630877494812012,57800,-567.83882586,522,0.0007,-1.1920928955078125e-07,289000,0.045823823660612106,57799,4.962801933288574
