rollout/ep_len_mean,time/total_timesteps,train/n_updates,time/episodes,time/fps,rollout/ep_rew_mean,train/actor_loss,train/critic_loss,time/time_elapsed,train/learning_rate
100.0,402800,402600,4028,157,-5045.37023818,2703.445986328125,158521.56400390624,2553,0.001
100.0,403200,403000,4032,157,-5045.89761607,2702.9244140625,113785.13643554687,2555,0.001
100.0,403600,403400,4036,157,-5044.6284612,2694.134721679688,150491.5875708008,2558,0.001
100.0,404000,403800,4040,157,-5044.90746337,2710.391484375,165791.00263183593,2560,0.001
100.0,404400,404200,4044,157,-5044.46294196,2695.3832568359376,153264.0561694336,2563,0.001
100.0,404800,404600,4048,157,-5042.69810977,2699.53203125,157163.42556396485,2565,0.001
100.0,405200,405000,4052,157,-5037.20635592,2713.4690087890626,153222.18128417968,2568,0.001
100.0,405600,405400,4056,157,-5039.78517129,2699.2484912109376,182624.51667480468,2570,0.001
100.0,406000,405800,4060,157,-5038.85044521,2714.337939453125,171718.99197265625,2573,0.001
100.0,406400,406200,4064,157,-5037.8978166,2692.2254638671875,169874.72636230467,2575,0.001
100.0,406800,406600,4068,157,-5038.21378573,2695.339755859375,156637.65475341794,2578,0.001
100.0,407200,407000,4072,157,-5043.08547591,2704.259814453125,148268.75925048828,2580,0.001
100.0,407600,407400,4076,157,-5041.91049358,2701.6913427734376,155503.4264770508,2583,0.001
100.0,408000,407800,4080,157,-5042.41523153,2698.018364257813,192044.4101196289,2585,0.001
100.0,408400,408200,4084,157,-5041.86802008,2662.5026171875,158315.4748779297,2588,0.001
100.0,408800,408600,4088,157,-5039.42201705,2699.8077783203125,143695.69236328124,2590,0.001
100.0,409200,409000,4092,157,-5039.07342064,2687.906103515625,139439.33180908204,2593,0.001
100.0,409600,409400,4096,157,-5040.94015582,2695.181450195313,133038.30111572266,2595,0.001
100.0,410000,409800,4100,157,-5040.32332038,2711.1775,113484.21303466795,2598,0.001
100.0,410400,410200,4104,157,-5040.40151093,2683.340654296875,162199.45587646484,2600,0.001
100.0,410800,410600,4108,157,-5039.63531801,2694.338740234375,138130.1838696289,2603,0.001
100.0,411200,411000,4112,157,-5037.00284322,2677.21236328125,125245.7864453125,2605,0.001
100.0,411600,411400,4116,157,-5035.81011759,2723.760610351563,143896.80563232422,2608,0.001
100.0,412000,411800,4120,157,-5032.67434709,2702.772534179688,145792.99142822265,2610,0.001
100.0,412400,412200,4124,157,-5033.05717913,2688.5988232421873,159701.77721435548,2613,0.001
100.0,412800,412600,4128,157,-5033.40339614,2685.0168701171874,138923.43364501954,2616,0.001
100.0,413200,413000,4132,157,-5032.80841397,2705.378818359375,157250.15122802733,2618,0.001
100.0,413600,413400,4136,157,-5039.60622119,2688.7476318359377,176178.65557617188,2621,0.001
100.0,414000,413800,4140,157,-5039.47474645,2649.2070947265624,123955.97356201171,2623,0.001
100.0,414400,414200,4144,157,-5040.41301347,2660.775385742188,137272.29287597653,2626,0.001
100.0,414800,414600,4148,157,-5043.07422307,2674.657592773437,154167.7936743164,2628,0.001
100.0,415200,415000,4152,157,-5043.14716085,2676.7390087890626,174006.5381298828,2631,0.001
100.0,415600,415400,4156,157,-5039.91891071,2653.661489257813,147031.64981201172,2633,0.001
100.0,416000,415800,4160,157,-5043.20960468,2680.9145068359376,140990.31861572264,2636,0.001
100.0,416400,416200,4164,157,-5045.27146996,2687.402822265625,103512.16211914064,2638,0.001
100.0,416800,416600,4168,157,-5047.21695083,2679.896215820313,141733.74692382812,2641,0.001
100.0,417200,417000,4172,157,-5041.81689497,2654.8769287109376,130811.94583251953,2643,0.001
100.0,417600,417400,4176,157,-5040.90213256,2681.8882421875,156147.3413574219,2646,0.001
100.0,418000,417800,4180,157,-5048.91089644,2692.9269189453125,133504.53696044922,2648,0.001
100.0,418400,418200,4184,157,-5049.40000888,2667.1172900390625,152701.21028320314,2651,0.001
100.0,418800,418600,4188,157,-5048.23991943,2677.4854345703125,137839.040859375,2653,0.001
100.0,419200,419000,4192,157,-5049.7250294899995,2676.23771484375,162640.67670898436,2656,0.001
100.0,419600,419400,4196,157,-5049.37291171,2684.1991357421875,161472.90009521483,2658,0.001
100.0,420000,419800,4200,157,-5051.43478188,2703.3140625,153520.67416503903,2661,0.001
100.0,420400,420200,4204,157,-5052.35772988,2690.19638671875,162942.32865234374,2663,0.001
100.0,420800,420600,4208,157,-5052.27245693,2702.931396484375,176991.23513671875,2666,0.001
100.0,421200,421000,4212,157,-5051.86635461,2696.093984375,154051.6043286133,2669,0.001
100.0,421600,421400,4216,157,-5053.35331914,2714.77666015625,150637.7078125,2671,0.001
100.0,422000,421800,4220,157,-5053.17502362,2699.399487304688,145954.44543457028,2674,0.001
100.0,422400,422200,4224,157,-5052.91545368,2696.05083984375,143866.03509033207,2676,0.001
100.0,422800,422600,4228,157,-5053.78796532,2697.0294189453125,116560.4917138672,2679,0.001
100.0,423200,423000,4232,157,-5055.42371917,2675.0165283203123,160184.95322509765,2681,0.001
100.0,423600,423400,4236,157,-5048.74244068,2685.4594384765624,139971.72833984374,2684,0.001
100.0,424000,423800,4240,157,-5048.87526118,2692.298154296875,129037.9649145508,2686,0.001
100.0,424400,424200,4244,157,-5051.06712828,2688.62697265625,154246.80294189454,2689,0.001
100.0,424800,424600,4248,157,-5048.62868269,2684.073251953125,183911.26700683593,2691,0.001
100.0,425200,425000,4252,157,-5049.10539473,2689.842548828125,152065.95958496095,2694,0.001
100.0,425600,425400,4256,157,-5049.60390661,2687.30025390625,157520.50299072266,2696,0.001
100.0,426000,425800,4260,157,-5047.19501257,2701.31380859375,156008.19530273438,2699,0.001
100.0,426400,426200,4264,157,-5046.0729839,2670.312905273437,113956.98074951171,2702,0.001
100.0,426800,426600,4268,157,-5043.92783956,2670.238994140625,170708.8355444336,2704,0.001
100.0,427200,427000,4272,157,-5044.69863472,2657.581826171875,123013.73110595705,2707,0.001
100.0,427600,427400,4276,157,-5045.10988417,2702.6407666015625,139344.91897460938,2709,0.001
100.0,428000,427800,4280,157,-5036.44442675,2675.01728515625,117668.86104248045,2712,0.001
100.0,428400,428200,4284,157,-5034.46099386,2700.221396484375,93949.0657421875,2714,0.001
100.0,428800,428600,4288,157,-5036.14909644,2673.2557421875,146132.2453149414,2717,0.001
100.0,429200,429000,4292,157,-5035.37444368,2679.61509765625,140987.79638183597,2719,0.001
100.0,429600,429400,4296,157,-5034.44529559,2677.5731298828123,164203.46029296875,2722,0.001
100.0,430000,429800,4300,157,-5032.81374996,2707.29357421875,155773.79864501953,2724,0.001
100.0,430400,430200,4304,157,-5032.05567994,2668.6009619140623,146430.1869897461,2727,0.001
100.0,430800,430600,4308,157,-5033.17720804,2688.528583984375,154982.55931640626,2730,0.001
100.0,431200,431000,4312,157,-5041.90548667,2708.200380859375,140326.42861816403,2732,0.001
100.0,431600,431400,4316,157,-5041.37008433,2689.9752099609377,123514.93190673827,2735,0.001
100.0,432000,431800,4320,157,-5043.66576667,2653.0453173828123,184957.21323974608,2737,0.001
100.0,432400,432200,4324,157,-5045.64470375,2681.136787109375,185815.00965820308,2740,0.001
100.0,432800,432600,4328,157,-5044.50375051,2665.7352978515623,152548.013046875,2742,0.001
100.0,433200,433000,4332,157,-5044.19263235,2679.255083007813,191828.97979492188,2745,0.001
100.0,433600,433400,4336,157,-5044.80613779,2666.429228515625,130578.86959960936,2747,0.001
100.0,434000,433800,4340,157,-5047.12927047,2702.3867333984376,130622.48158691404,2750,0.001
100.0,434400,434200,4344,157,-5048.25786401,2699.1039990234376,143713.94793945312,2753,0.001
100.0,434800,434600,4348,157,-5048.80587356,2700.2207275390624,111568.85251464843,2755,0.001
100.0,435200,435000,4352,157,-5049.38867671,2686.587666015625,122335.91739257812,2758,0.001
100.0,435600,435400,4356,157,-5048.36690576,2700.9961376953124,154359.29083251953,2760,0.001
100.0,436000,435800,4360,157,-5048.21465144,2683.2522216796874,137349.49106445312,2763,0.001
100.0,436400,436200,4364,157,-5048.24127901,2725.1367236328124,158013.70710449218,2765,0.001
100.0,436800,436600,4368,157,-5053.22062859,2671.62052734375,167793.92938964846,2768,0.001
100.0,437200,437000,4372,157,-5055.78378572,2672.864931640625,149570.92270019528,2770,0.001
100.0,437600,437400,4376,157,-5055.21057127,2677.4288037109377,135533.90138427736,2773,0.001
100.0,438000,437800,4380,157,-5056.32328468,2670.5340625,145111.42845214845,2775,0.001
100.0,438400,438200,4384,157,-5056.66949244,2677.73400390625,177610.23984375,2778,0.001
100.0,438800,438600,4388,157,-5056.40782862,2688.3092041015625,143116.48419433596,2780,0.001
100.0,439200,439000,4392,157,-5067.01904296,2696.522109375,157299.9680078125,2783,0.001
100.0,439600,439400,4396,157,-5066.73523954,2704.91037109375,139463.84115478516,2785,0.001
100.0,440000,439800,4400,157,-5069.92965204,2717.402661132813,150210.73065917968,2788,0.001
100.0,440400,440200,4404,157,-5071.34802351,2730.1953759765624,134842.85258789064,2790,0.001
100.0,440800,440600,4408,157,-5069.79679942,2699.298369140625,142761.60135742187,2793,0.001
100.0,441200,441000,4412,157,-5062.21333875,2696.568168945313,193493.1014501953,2795,0.001
100.0,441600,441400,4416,157,-5062.23885922,2704.440502929688,146750.43932617188,2798,0.001
100.0,442000,441800,4420,157,-5059.95103368,2686.458212890625,141950.6590673828,2800,0.001
100.0,442400,442200,4424,157,-5059.8917676,2698.146796875,126889.23482910154,2803,0.001
100.0,442800,442600,4428,157,-5060.1463337,2692.12623046875,145724.83391113282,2806,0.001
100.0,443200,443000,4432,157,-5060.4797567900005,2686.401025390625,145872.25084228517,2808,0.001
100.0,443600,443400,4436,157,-5060.06853196,2679.073544921875,137056.6110180664,2811,0.001
100.0,444000,443800,4440,157,-5058.77993852,2679.542709960937,146005.91684082028,2813,0.001
100.0,444400,444200,4444,157,-5055.16588405,2679.820053710937,138403.33307861327,2816,0.001
100.0,444800,444600,4448,157,-5059.92042442,2674.6611767578124,146487.93584960938,2818,0.001
100.0,445200,445000,4452,157,-5059.68690481,2662.215009765625,155764.73993164062,2821,0.001
100.0,445600,445400,4456,157,-5061.13156044,2684.333408203125,172785.1532763672,2823,0.001
100.0,446000,445800,4460,157,-5062.6067799,2665.3057275390624,174357.3844970703,2826,0.001
100.0,446400,446200,4464,157,-5064.98975999,2673.144848632813,149399.6004199219,2828,0.001
100.0,446800,446600,4468,157,-5061.50694976,2678.322626953125,140509.09247070312,2831,0.001
100.0,447200,447000,4472,157,-5058.12553394,2673.444248046875,163802.68310302735,2833,0.001
100.0,447600,447400,4476,157,-5057.27034291,2694.620380859375,136777.01818115235,2836,0.001
100.0,448000,447800,4480,157,-5058.51253301,2691.170859375,169692.47397705074,2838,0.001
100.0,448400,448200,4484,157,-5060.22958839,2689.137880859375,145895.99625,2841,0.001
100.0,448800,448600,4488,157,-5059.36515661,2674.887216796875,152625.95254638672,2843,0.001
100.0,449200,449000,4492,157,-5048.28799883,2649.4283251953125,168419.47202148437,2846,0.001
100.0,449600,449400,4496,157,-5048.33533267,2663.8556103515625,124102.0551940918,2848,0.001
100.0,450000,449800,4500,157,-5047.41627855,2666.1856689453125,159166.53138916017,2851,0.001
100.0,450400,450200,4504,157,-5047.65907859,2651.547514648437,131637.5552099609,2853,0.001
100.0,450800,450600,4508,157,-5047.56874759,2673.3348486328123,131037.8052416992,2856,0.001
100.0,451200,451000,4512,157,-5047.98149608,2655.4535009765623,141611.37187988282,2858,0.001
100.0,451600,451400,4516,157,-5047.24185551,2632.2447705078125,141647.98233154294,2861,0.001
100.0,452000,451800,4520,157,-5047.31205714,2668.6346044921875,180914.90004638676,2863,0.001
100.0,452400,452200,4524,157,-5047.04327546,2651.862885742188,136827.74010253907,2866,0.001
100.0,452800,452600,4528,157,-5049.56620251,2655.727749023437,151013.21247070312,2868,0.001
100.0,453200,453000,4532,157,-5048.46389031,2679.70806640625,136602.98516845706,2871,0.001
100.0,453600,453400,4536,157,-5049.74528384,2665.36056640625,132313.6061303711,2873,0.001
100.0,454000,453800,4540,157,-5050.54849084,2653.111630859375,141147.33896484374,2876,0.001
100.0,454400,454200,4544,157,-5054.07940877,2662.456127929688,168230.27313720706,2878,0.001
100.0,454800,454600,4548,157,-5049.73808887,2662.84439453125,124807.54142578125,2881,0.001
100.0,455200,455000,4552,157,-5054.12664486,2686.1164697265626,131869.9809399414,2883,0.001
100.0,455600,455400,4556,157,-5058.43433468,2668.117529296875,119683.90317626955,2886,0.001
100.0,456000,455800,4560,157,-5056.34077877,2667.703623046875,134451.64274658205,2888,0.001
100.0,456400,456200,4564,157,-5057.12369854,2665.4292236328124,135583.93015625,2891,0.001
100.0,456800,456600,4568,157,-5057.61040824,2650.651083984375,120440.72327392575,2893,0.001
100.0,457200,457000,4572,157,-5057.57275907,2666.99267578125,139095.24893798828,2896,0.001
100.0,457600,457400,4576,157,-5059.91685208,2666.434833984375,185258.98069335934,2898,0.001
100.0,458000,457800,4580,157,-5057.67712909,2670.08505859375,135635.49118896484,2901,0.001
100.0,458400,458200,4584,157,-5056.23476226,2664.408603515625,131889.7551635742,2903,0.001
100.0,458800,458600,4588,157,-5056.12183984,2670.5941796875,102871.46083007813,2906,0.001
100.0,459200,459000,4592,157,-5057.11204811,2661.8035986328123,162927.10447509764,2908,0.001
100.0,459600,459400,4596,157,-5056.42142454,2662.775595703125,143913.23711181642,2911,0.001
100.0,460000,459800,4600,157,-5056.38241478,2682.979462890625,129711.53422119141,2914,0.001
100.0,460400,460200,4604,157,-5056.20106499,2668.6543603515624,158080.9944555664,2916,0.001
100.0,460800,460600,4608,157,-5056.74836202,2679.959248046875,135725.41142333986,2919,0.001
100.0,461200,461000,4612,157,-5057.35214422,2672.6918603515624,115547.65045410155,2921,0.001
100.0,461600,461400,4616,157,-5057.44339829,2693.492485351563,130488.57507568359,2924,0.001
100.0,462000,461800,4620,157,-5061.7905342,2688.2970361328125,171365.49770751953,2926,0.001
100.0,462400,462200,4624,157,-5061.13591716,2672.16921875,135804.61294433597,2929,0.001
100.0,462800,462600,4628,157,-5059.02603911,2694.7455126953123,163661.09144775392,2931,0.001
100.0,463200,463000,4632,157,-5058.87398206,2711.892138671875,127263.56444091795,2934,0.001
100.0,463600,463400,4636,157,-5059.42222987,2708.359482421875,153915.77134033202,2936,0.001
100.0,464000,463800,4640,157,-5058.60189603,2723.74099609375,146211.11906738282,2939,0.001
100.0,464400,464200,4644,157,-5054.79733632,2721.9667822265624,131350.81245117186,2942,0.001
100.0,464800,464600,4648,157,-5055.11790697,2716.798999023437,141006.28577392575,2944,0.001
100.0,465200,465000,4652,157,-5049.77939292,2709.005224609375,144495.3062890625,2947,0.001
100.0,465600,465400,4656,157,-5045.6319621,2694.6635400390624,131162.66153076172,2949,0.001
100.0,466000,465800,4660,157,-5046.69547765,2678.3418603515624,145572.40755126954,2951,0.001
100.0,466400,466200,4664,157,-5044.94820262,2667.17236328125,129173.6480834961,2954,0.001
100.0,466800,466600,4668,157,-5045.08484966,2675.051083984375,106613.52197998046,2956,0.001
100.0,467200,467000,4672,157,-5045.56534429,2695.36814453125,118543.97859375,2959,0.001
100.0,467600,467400,4676,157,-5043.53507097,2700.7653515625,142630.310234375,2961,0.001
100.0,468000,467800,4680,157,-5046.6967353,2685.0443310546875,147806.9067211914,2964,0.001
100.0,468400,468200,4684,157,-5048.06704094,2708.2071142578125,130508.40458007813,2966,0.001
100.0,468800,468600,4688,157,-5048.60439286,2685.508154296875,149716.95139892574,2969,0.001
100.0,469200,469000,4692,157,-5049.50004738,2718.67744140625,142413.94512451172,2971,0.001
100.0,469600,469400,4696,157,-5049.42605199,2676.785454101563,156087.37224121095,2974,0.001
100.0,470000,469800,4700,157,-5046.91488264,2668.06490234375,126096.71197753905,2976,0.001
100.0,470400,470200,4704,157,-5048.00237209,2696.4877587890624,159284.8107128906,2979,0.001
100.0,470800,470600,4708,157,-5050.89573719,2691.917778320313,133016.12313720706,2981,0.001
100.0,471200,471000,4712,157,-5050.62344339,2689.1300439453125,142682.88885742187,2984,0.001
100.0,471600,471400,4716,157,-5049.73939195,2660.56244140625,148320.23792236327,2986,0.001
100.0,472000,471800,4720,157,-5048.68555886,2683.381098632813,122102.51005126955,2989,0.001
100.0,472400,472200,4724,157,-5047.95468537,2682.21419921875,155540.91596679686,2991,0.001
100.0,472800,472600,4728,157,-5047.73828184,2689.881948242188,120381.2353515625,2994,0.001
100.0,473200,473000,4732,157,-5048.26397341,2664.406318359375,108902.55264404297,2996,0.001
100.0,473600,473400,4736,157,-5050.0905241,2695.323046875,135741.9382788086,2999,0.001
100.0,474000,473800,4740,157,-5049.64284949,2684.904067382813,145452.26591308592,3002,0.001
100.0,474400,474200,4744,157,-5049.85996919,2681.786357421875,160566.87757324218,3004,0.001
100.0,474800,474600,4748,157,-5051.54045299,2686.7763037109376,155937.37149414062,3007,0.001
100.0,475200,475000,4752,157,-5052.88324786,2699.53197265625,139741.7650830078,3009,0.001
100.0,475600,475400,4756,157,-5053.69833866,2704.265522460937,134241.90258789062,3012,0.001
100.0,476000,475800,4760,157,-5053.75649724,2721.02810546875,138476.7942651367,3014,0.001
100.0,476400,476200,4764,157,-5053.15596531,2708.452373046875,167094.1467944336,3016,0.001
100.0,476800,476600,4768,157,-5055.64297478,2694.67662109375,190600.4179541016,3019,0.001
100.0,477200,477000,4772,157,-5056.6238483,2681.8989599609376,167331.09064697265,3022,0.001
100.0,477600,477400,4776,157,-5064.0123182,2716.53009765625,167673.4536303711,3024,0.001
100.0,478000,477800,4780,157,-5060.84820859,2714.551118164063,131935.96165527345,3027,0.001
100.0,478400,478200,4784,157,-5060.39061459,2694.2276171875,127275.49264404296,3029,0.001
100.0,478800,478600,4788,157,-5062.1724335,2718.348935546875,129385.55626464846,3031,0.001
100.0,479200,479000,4792,157,-5061.65543935,2698.93505859375,123741.94672607422,3034,0.001
100.0,479600,479400,4796,157,-5061.88845658,2693.030703125,137254.32708740234,3037,0.001
100.0,480000,479800,4800,157,-5063.85255478,2693.3243701171873,114198.8703979492,3039,0.001
100.0,480400,480200,4804,157,-5061.05240878,2706.53056640625,176503.43119873048,3042,0.001
100.0,480800,480600,4808,157,-5057.99156773,2679.0673095703123,133698.25341064454,3044,0.001
100.0,481200,481000,4812,157,-5057.30841384,2673.34970703125,144825.338482666,3047,0.001
100.0,481600,481400,4816,157,-5060.22725801,2672.6052734375,123701.63821289064,3049,0.001
100.0,482000,481800,4820,157,-5057.25317131,2673.099267578125,156626.97489501952,3052,0.001
100.0,482400,482200,4824,157,-5058.45941839,2649.218544921875,121847.04514160154,3054,0.001
100.0,482800,482600,4828,157,-5059.381775,2640.7003515625,153044.75852783202,3056,0.001
100.0,483200,483000,4832,157,-5060.99566876,2642.8141259765625,168370.94455322265,3059,0.001
100.0,483600,483400,4836,157,-5061.62613374,2672.4164892578124,158260.40169677735,3061,0.001
100.0,484000,483800,4840,157,-5066.25117347,2637.193823242188,163354.43768554687,3064,0.001
100.0,484400,484200,4844,157,-5066.14280977,2666.270009765625,131057.6649951172,3066,0.001
100.0,484800,484600,4848,157,-5065.53452218,2696.291762695313,130283.30736816408,3069,0.001
100.0,485200,485000,4852,157,-5063.73224584,2644.847353515625,135656.77806884766,3071,0.001
100.0,485600,485400,4856,157,-5062.4647522,2654.800512695313,120374.56361572265,3074,0.001
100.0,486000,485800,4860,157,-5062.2668357,2688.481850585937,150692.14841064453,3076,0.001
100.0,486400,486200,4864,157,-5062.65472118,2665.1066357421873,145622.2191894531,3079,0.001
100.0,486800,486600,4868,157,-5060.54076442,2661.17681640625,162791.03743652345,3081,0.001
100.0,487200,487000,4872,157,-5058.65243696,2670.49466796875,153544.8185131836,3084,0.001
100.0,487600,487400,4876,157,-5052.93424272,2634.3310693359376,169274.27505859375,3086,0.001
100.0,488000,487800,4880,157,-5052.98827072,2642.9708642578125,132634.63520751952,3089,0.001
100.0,488400,488200,4884,157,-5053.30770964,2651.749775390625,138750.32463134767,3091,0.001
100.0,488800,488600,4888,157,-5050.40702558,2661.72375,148917.018671875,3094,0.001
100.0,489200,489000,4892,157,-5049.7955697200005,2622.837685546875,129900.92333984375,3096,0.001
100.0,489600,489400,4896,157,-5052.66032743,2629.788798828125,169804.72024169922,3099,0.001
100.0,490000,489800,4900,157,-5051.62822557,2604.00064453125,157515.5861328125,3101,0.001
100.0,490400,490200,4904,157,-5054.70509152,2621.19591796875,128362.1215258789,3104,0.001
100.0,490800,490600,4908,157,-5054.4071707,2603.4760986328124,121640.7055444336,3106,0.001
100.0,491200,491000,4912,157,-5054.54396797,2591.6784619140626,170654.30038085938,3109,0.001
100.0,491600,491400,4916,157,-5052.00284248,2583.18416015625,137101.48485717774,3111,0.001
100.0,492000,491800,4920,157,-5051.72882083,2615.3685791015623,131590.42196289066,3114,0.001
100.0,492400,492200,4924,157,-5050.42746565,2592.416352539063,132125.2278588867,3116,0.001
100.0,492800,492600,4928,157,-5048.9393502,2588.1490234375,132381.36682861327,3119,0.001
100.0,493200,493000,4932,157,-5047.4310061,2588.517270507813,123679.92218994141,3121,0.001
100.0,493600,493400,4936,157,-5044.72476369,2604.7793798828125,133733.8030517578,3124,0.001
100.0,494000,493800,4940,157,-5041.0847434,2607.812817382813,126797.54571777346,3126,0.001
100.0,494400,494200,4944,157,-5043.12345299,2577.997060546875,159027.62856201173,3129,0.001
100.0,494800,494600,4948,157,-5043.51507714,2604.0011376953125,165149.2800024414,3131,0.001
100.0,495200,495000,4952,157,-5044.8161367,2611.7917578125,163816.7605078125,3134,0.001
100.0,495600,495400,4956,158,-5043.61972612,2599.616171875,148723.21682373047,3136,0.001
100.0,496000,495800,4960,158,-5044.7142987,2627.501948242188,129246.56523925783,3139,0.001
100.0,496400,496200,4964,158,-5043.08822599,2622.1105078125,136570.1118359375,3141,0.001
100.0,496800,496600,4968,158,-5041.51300828,2605.470698242188,124909.20684326172,3144,0.001
100.0,497200,497000,4972,158,-5041.78622463,2617.0508203125,119419.12900390624,3146,0.001
100.0,497600,497400,4976,158,-5044.37524014,2582.5401171875,151669.32766113282,3149,0.001
100.0,498000,497800,4980,158,-5048.05515497,2619.0140576171875,148920.0694482422,3151,0.001
100.0,498400,498200,4984,158,-5048.07121831,2619.232734375,145838.9415258789,3154,0.001
100.0,498800,498600,4988,158,-5050.50690232,2625.238798828125,170771.41064453125,3156,0.001
100.0,499200,499000,4992,158,-5055.44621938,2637.2369384765625,123997.04906494141,3159,0.001
100.0,499600,499400,4996,158,-5055.04574735,2623.1876904296873,127256.42840820312,3161,0.001
100.0,500000,499800,5000,158,-5057.54771797,2628.15919921875,122858.22920654295,3164,0.001
100.0,500400,500200,5004,158,-5055.08095364,2629.1758251953124,140514.48819091794,3166,0.001
100.0,500800,500600,5008,158,-5057.97396474,2618.012504882813,158698.83326171874,3169,0.001
100.0,501200,501000,5012,158,-5058.42072268,2601.441772460937,149871.0466015625,3171,0.001
100.0,501600,501400,5016,158,-5059.14235217,2599.285263671875,126691.93906005859,3174,0.001
100.0,502000,501800,5020,158,-5060.36376066,2597.2474462890623,124292.46611572265,3177,0.001
100.0,502400,502200,5024,158,-5062.51801718,2591.7108544921875,132731.96517578125,3179,0.001
100.0,502800,502600,5028,158,-5063.23994142,2578.460541992188,155816.83541259766,3182,0.001
100.0,503200,503000,5032,158,-5065.1811554,2593.7088916015623,151152.83349365235,3184,0.001
100.0,503600,503400,5036,158,-5064.83763948,2582.6541796875,148539.4931665039,3187,0.001
100.0,504000,503800,5040,157,-5063.4481296,2573.970512695313,128497.6110571289,3189,0.001
100.0,504400,504200,5044,157,-5063.26781663,2590.328969726563,127640.1112475586,3192,0.001
100.0,504800,504600,5048,157,-5060.49406169,2578.132529296875,132492.54844970704,3194,0.001
100.0,505200,505000,5052,157,-5060.37787475,2610.1475048828124,128783.85333251953,3197,0.001
100.0,505600,505400,5056,157,-5060.60920758,2581.25478515625,110730.24733642576,3200,0.001
100.0,506000,505800,5060,157,-5058.37997325,2604.502998046875,131182.7889099121,3202,0.001
100.0,506400,506200,5064,157,-5059.0389288,2573.362153320313,174896.30556152345,3205,0.001
100.0,506800,506600,5068,157,-5060.38068844,2592.456181640625,131493.1292163086,3207,0.001
100.0,507200,507000,5072,157,-5060.9959618,2583.49849609375,127858.96668701172,3210,0.001
100.0,507600,507400,5076,157,-5085.20915222,2583.869038085937,142924.0627709961,3212,0.001
100.0,508000,507800,5080,157,-5082.96037629,2586.911044921875,117522.81501953125,3215,0.001
100.0,508400,508200,5084,157,-5082.04794922,2600.883798828125,134248.59904174804,3217,0.001
100.0,508800,508600,5088,157,-5079.3635487,2583.863139648437,118712.42948486329,3220,0.001
100.0,509200,509000,5092,157,-5076.38100463,2591.541440429688,151563.90064697264,3222,0.001
100.0,509600,509400,5096,157,-5074.89979681,2580.90564453125,141450.46008544922,3225,0.001
100.0,510000,509800,5100,157,-5072.16825964,2577.544541015625,161632.58471679688,3228,0.001
100.0,510400,510200,5104,157,-5071.44897688,2577.195268554688,131798.59092041015,3230,0.001
100.0,510800,510600,5108,157,-5068.39163289,2566.252231445313,143935.1644555664,3233,0.001
100.0,511200,511000,5112,157,-5069.34864917,2568.9599853515624,163574.13911621095,3235,0.001
100.0,511600,511400,5116,157,-5072.30652119,2584.24173828125,148554.25680175785,3238,0.001
100.0,512000,511800,5120,157,-5071.9679667,2551.696416015625,166005.52176757812,3240,0.001
100.0,512400,512200,5124,157,-5071.52800768,2544.205703125,125881.98037719727,3243,0.001
100.0,512800,512600,5128,157,-5070.31830721,2543.772939453125,121272.79180908205,3245,0.001
100.0,513200,513000,5132,157,-5067.35866178,2520.68953125,165227.91549560547,3248,0.001
100.0,513600,513400,5136,157,-5066.18967748,2537.980244140625,134466.7981201172,3250,0.001
100.0,514000,513800,5140,157,-5065.76291005,2541.8386572265626,122824.04849365234,3253,0.001
100.0,514400,514200,5144,157,-5064.42642099,2563.201030273437,116129.52282470705,3256,0.001
100.0,514800,514600,5148,157,-5067.93877205,2534.1135107421874,153552.47495605468,3258,0.001
100.0,515200,515000,5152,157,-5069.04910612,2560.7750634765625,125938.4497680664,3261,0.001
100.0,515600,515400,5156,157,-5070.91354893,2536.2925146484376,113609.00810546875,3263,0.001
100.0,516000,515800,5160,157,-5074.61596419,2539.385947265625,123547.87417236328,3266,0.001
100.0,516400,516200,5164,157,-5079.16392771,2526.0826953125,142014.4189892578,3268,0.001
100.0,516800,516600,5168,157,-5078.392496,2545.17548828125,96568.78273193359,3271,0.001
100.0,517200,517000,5172,157,-5077.76763279,2541.769487304688,123611.18343017578,3273,0.001
100.0,517600,517400,5176,157,-5050.25744036,2534.028149414063,149812.96247070312,3276,0.001
100.0,518000,517800,5180,157,-5049.59109251,2546.43333984375,144892.24228271484,3278,0.001
100.0,518400,518200,5184,157,-5048.72308032,2554.8647705078124,121535.178079834,3281,0.001
100.0,518800,518600,5188,157,-5051.76924619,2512.059780273437,136267.5622241211,3283,0.001
100.0,519200,519000,5192,157,-5054.34023429,2526.039921875,127254.68948974607,3286,0.001
100.0,519600,519400,5196,157,-5054.00205428,2543.29044921875,145670.35727050778,3288,0.001
100.0,520000,519800,5200,157,-5056.76307562,2529.648041992188,135370.5829711914,3291,0.001
100.0,520400,520200,5204,157,-5057.11083312,2537.080034179688,119754.843125,3293,0.001
100.0,520800,520600,5208,157,-5059.59537287,2497.173857421875,176279.29999511718,3296,0.001
100.0,521200,521000,5212,157,-5058.48145235,2512.3412939453124,107542.78832519533,3298,0.001
100.0,521600,521400,5216,157,-5055.57553234,2523.1757568359376,130441.03878417966,3301,0.001
100.0,522000,521800,5220,157,-5055.09092619,2511.883173828125,135613.97378417972,3304,0.001
100.0,522400,522200,5224,157,-5054.01860123,2509.9611328125,150403.72739746093,3306,0.001
100.0,522800,522600,5228,157,-5054.37170071,2499.489155273437,124693.44435668945,3309,0.001
