rollout/ep_rew_mean,time/iterations,train/explained_variance,train/std,train/policy_loss,train/n_updates,train/entropy_loss,time/fps,rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,train/value_loss,train/learning_rate
-35985.367254339995,76000,-1.1920928955078125e-07,1.9665746688842771,-5565.7900390625,75999,-6.252561569213867,480,100.0,790,380000,1010245.0,0.0007
-36221.609525320004,76100,-1.1920928955078125e-07,1.9643224477767944,-4052.854736328125,76099,-6.248624324798584,480,100.0,791,380500,641170.9375,0.0007
-36442.9778962,76200,0.0,1.9607032537460327,-6663.62890625,76199,-6.245292663574219,480,100.0,792,381000,1113354.625,0.0007
-36568.763398020004,76300,0.0,1.9670685529708865,-4811.734375,76299,-6.251025199890138,480,100.0,793,381500,733529.1875,0.0007
-36743.02404855,76400,0.0,1.9556961059570312,-4018.98291015625,76399,-6.2320194244384775,480,100.0,794,382000,677841.375,0.0007
-36894.56656377,76500,0.0,1.959481239318848,-5788.09521484375,76499,-6.241292476654053,480,100.0,795,382500,951130.5,0.0007
-37003.17240809,76600,0.0,1.9680325984954836,-3713.971923828125,76599,-6.253449440002441,480,100.0,796,383000,536261.4375,0.0007
-37049.569278170005,76700,0.0,1.9640239477157595,-7134.6484375,76699,-6.249488353729247,480,100.0,797,383500,1071699.375,0.0007
-37100.42016086,76800,0.0,1.9581542015075684,-5255.6533203125,76799,-6.235604763031006,480,100.0,799,384000,1024381.1875,0.0007
-37149.47113988,76900,0.0,1.9651257991790767,-6828.4111328125,76899,-6.247220993041992,480,100.0,800,384500,907789.625,0.0007
-37231.57708101,77000,0.0,1.9619803428649905,-5999.60498046875,76999,-6.239102363586426,480,100.0,801,385000,1052326.625,0.0007
-37290.72067023,77100,0.0,1.962341070175171,-6685.61328125,77099,-6.2410526275634775,480,100.0,802,385500,1231283.875,0.0007
-37307.501368979996,77200,5.960464477539063e-08,1.976006269454956,-6061.001953125,77199,-6.261050224304199,480,100.0,803,386000,1160695.375,0.0007
-37361.6803048,77300,0.0,1.9590463638305664,-7211.37451171875,77299,-6.2395339012146,480,100.0,804,386500,1095259.75,0.0007
-37340.33283759,77400,0.0,1.9553236961364744,-4811.4658203125,77399,-6.230113506317139,480,100.0,805,387000,850617.4375,0.0007
-37279.46997115,77500,-1.1920928955078125e-07,1.950866460800171,-5642.60986328125,77499,-6.220904350280763,480,100.0,806,387500,917507.1875,0.0007
-37194.00421632,77600,0.0,1.9535117149353027,-6621.22021484375,77599,-6.225710868835449,480,100.0,807,388000,1125190.625,0.0007
-37185.88687316001,77700,0.0,1.9383271932601929,-5794.15087890625,77699,-6.20387077331543,480,100.0,808,388500,1011032.625,0.0007
-37194.23672452,77800,0.0,1.932930827140808,-5524.09130859375,77799,-6.1984381675720215,480,100.0,809,389000,769070.8125,0.0007
-37140.603702010005,77900,0.0,1.932689428329468,-4306.67041015625,77899,-6.1956825256347665,480,100.0,810,389500,687874.1875,0.0007
-37091.7225107,78000,0.0,1.943734049797058,-5337.091796875,77999,-6.210000514984131,480,100.0,811,390000,775630.5625,0.0007
-37047.103784549996,78100,0.0,1.945436954498291,-4891.26123046875,78099,-6.207285404205322,480,100.0,812,390500,868841.3125,0.0007
-36980.22923875,78200,1.1920928955078125e-07,1.9438766241073608,-5176.43994140625,78199,-6.205794334411621,480,100.0,813,391000,902630.5,0.0007
-36934.156264200006,78300,0.0,1.9482440948486328,-6185.609375,78299,-6.215184688568115,480,100.0,814,391500,900401.8125,0.0007
-36835.82775687,78400,0.0,1.9550002813339236,-5774.861328125,78399,-6.221884727478027,480,100.0,815,392000,1041938.0,0.0007
-36641.94218169,78500,0.0,1.9643652439117432,-3795.873779296875,78499,-6.235118389129639,480,100.0,816,392500,440999.40625,0.0007
-36508.33859483,78600,0.0,1.958242654800415,-4756.4931640625,78599,-6.2283034324646,480,100.0,817,393000,572086.4375,0.0007
-36395.774345710015,78700,0.0,1.948175430297852,-5212.74560546875,78699,-6.215833187103272,480,100.0,818,393500,747402.0,0.0007
-36254.570935799995,78800,0.0,1.9519546031951904,-5852.93896484375,78799,-6.2247724533081055,480,100.0,819,394000,933900.1875,0.0007
-36189.01089013,78900,5.960464477539063e-08,1.9459214210510252,-5539.6689453125,78899,-6.215489387512207,480,100.0,820,394500,941740.0,0.0007
-36076.12834604,79000,0.0,1.944408178329468,-4118.9013671875,78999,-6.214448928833008,480,100.0,821,395000,514203.40625,0.0007
-35851.81843253001,79100,0.0,1.9414156675338743,-3641.210205078125,79099,-6.211325645446777,480,100.0,822,395500,517990.8125,0.0007
-35690.922048730004,79200,0.0,1.9522155523300169,-4960.93359375,79199,-6.2317328453063965,480,100.0,823,396000,791798.5625,0.0007
-35536.63383263,79300,-1.1920928955078125e-07,1.959246635437012,-3255.654296875,79299,-6.239102840423584,480,100.0,824,396500,449604.09375,0.0007
-35392.804165010006,79400,5.960464477539063e-08,1.956260085105896,-3928.490966796875,79399,-6.233753204345702,480,100.0,825,397000,635432.125,0.0007
-35234.58759504999,79500,0.0,1.9566497802734373,-3857.009521484375,79499,-6.235104560852051,480,100.0,826,397500,654249.1875,0.0007
-35143.755909319996,79600,0.0,1.946948766708374,-5136.26416015625,79599,-6.222880840301514,480,100.0,827,398000,931998.8125,0.0007
-34931.143506980006,79700,1.1920928955078125e-07,1.9588954448699951,-6806.89599609375,79699,-6.240684509277344,480,100.0,828,398500,1237896.0,0.0007
-34793.78693392,79800,0.0,1.9488639831542969,-5593.05029296875,79799,-6.226334571838379,480,100.0,829,399000,617505.75,0.0007
-34682.73987544,79900,0.0,1.9472787380218504,-3719.845458984375,79899,-6.221604347229004,480,100.0,830,399500,494954.0625,0.0007
-34509.12819192,80000,2.384185791015625e-07,1.942138671875,-4518.18212890625,79999,-6.214815139770508,480,100.0,831,400000,655777.9375,0.0007
-34423.80333766,80100,1.1920928955078125e-07,1.9509210586547847,-3434.580078125,80099,-6.228167533874513,480,100.0,833,400500,433805.90625,0.0007
-34382.965416629995,80200,0.0,1.9360485076904297,-4131.08056640625,80199,-6.206399440765381,480,100.0,834,401000,476881.59375,0.0007
-34344.30779426,80300,1.1920928955078125e-07,1.9195317029953003,-5219.48193359375,80299,-6.182666778564452,480,100.0,835,401500,810699.625,0.0007
-34406.74137045001,80400,0.0,1.9122266769409182,-3842.190673828125,80399,-6.167115688323975,480,100.0,836,402000,656285.5,0.0007
-34574.2227881,80500,5.960464477539063e-08,1.9083876609802248,-4854.36865234375,80499,-6.165648937225343,480,100.0,837,402500,689783.3125,0.0007
-34731.485465499994,80600,0.0,1.8960883617401123,-4798.48046875,80599,-6.149581909179688,480,100.0,838,403000,772559.5,0.0007
-34833.92909061,80700,0.0,1.9025962352752688,-5391.517578125,80699,-6.1605772972106925,480,100.0,839,403500,1035513.1875,0.0007
-34990.517512930004,80800,-1.1920928955078125e-07,1.9018710851669312,-4224.23681640625,80799,-6.159487724304199,480,100.0,840,404000,655908.8125,0.0007
-35067.321704279995,80900,0.0,1.9048584699630735,-5490.080078125,80899,-6.1651344299316415,480,100.0,841,404500,1035405.6875,0.0007
-35207.26474432,81000,0.0,1.9010164737701416,-5657.45751953125,80999,-6.159648895263673,480,100.0,842,405000,1072505.875,0.0007
-35435.041485819995,81100,0.0,1.9073885679244995,-5488.00146484375,81099,-6.171034812927246,480,100.0,843,405500,914333.6875,0.0007
-35558.52878697,81200,0.0,1.907583713531494,-4831.04833984375,81199,-6.1700801849365225,480,100.0,844,406000,907309.625,0.0007
-35715.28482262,81300,1.1920928955078125e-07,1.889467000961304,-4184.88427734375,81299,-6.1403441429138175,480,100.0,845,406500,763017.75,0.0007
-35771.42290674,81400,0.0,1.890942096710205,-6569.22802734375,81399,-6.147927761077881,480,100.0,846,407000,1010168.9375,0.0007
-35939.8161033,81500,0.0,1.89146089553833,-6997.26904296875,81499,-6.1482648849487305,480,100.0,847,407500,1250051.0,0.0007
-36120.89647983,81600,0.0,1.907442927360535,-5338.0126953125,81599,-6.170814037322997,480,100.0,849,408000,1021399.0,0.0007
-36382.15848371001,81700,5.960464477539063e-08,1.9053056240081787,-5935.6767578125,81699,-6.168901443481445,480,100.0,850,408500,1095119.25,0.0007
-36566.91822259,81800,-1.1920928955078125e-07,1.899948477745056,-4664.07470703125,81799,-6.163267135620117,480,100.0,851,409000,589625.5625,0.0007
-36736.15483143,81900,-1.1920928955078125e-07,1.9054903984069824,-7039.03759765625,81899,-6.1719398498535165,480,100.0,852,409500,1082107.25,0.0007
-36912.728177230005,82000,0.0,1.9077301025390625,-3618.661376953125,81999,-6.172749996185303,480,100.0,853,410000,560809.1875,0.0007
-37003.73923949001,82100,0.0,1.9111793041229248,-5735.36865234375,82099,-6.1823363304138175,480,100.0,854,410500,806585.25,0.0007
-37058.468000800014,82200,0.0,1.9165881872177124,-5336.81787109375,82199,-6.189010620117188,480,100.0,855,411000,890154.4375,0.0007
-37077.81616232,82300,0.0,1.92520809173584,-5048.82421875,82299,-6.202230930328369,480,100.0,856,411500,824948.3125,0.0007
-37085.9220704,82400,0.0,1.9105157852172847,-5584.80712890625,82399,-6.176972389221191,480,100.0,857,412000,994042.3125,0.0007
-36987.15776801,82500,0.0,1.9055579900741575,-5384.48974609375,82499,-6.170158386230469,480,100.0,858,412500,877201.0,0.0007
-36858.16305593001,82600,0.0,1.8998839855194087,-5513.12060546875,82599,-6.159335136413574,480,100.0,859,413000,1074145.0,0.0007
-36751.31181737,82700,0.0,1.9026918411254885,-4798.3291015625,82699,-6.161623954772949,480,100.0,860,413500,855615.1875,0.0007
-36617.07887005998,82800,0.0,1.9164171218872068,-5682.95849609375,82799,-6.184626579284668,480,100.0,861,414000,918205.0,0.0007
-36444.42720803,82900,0.0,1.9330754280090328,-3860.515625,82899,-6.208402156829834,480,100.0,862,414500,514217.0,0.0007
-36311.180196929985,83000,0.0,1.9306421279907229,-5559.93505859375,82999,-6.208406925201416,480,100.0,864,415000,918755.0,0.0007
-36208.877472060005,83100,0.0,1.9365928173065183,-2886.35302734375,83099,-6.214723110198975,480,100.0,865,415500,341987.8125,0.0007
-36066.691195690015,83200,0.0,1.9250845909118648,-3317.21484375,83199,-6.198138236999513,480,100.0,866,416000,391574.84375,0.0007
-35835.7178556,83300,0.0,1.946188807487488,-5605.28076171875,83299,-6.235804557800293,480,100.0,867,416500,773799.1875,0.0007
-35770.88498942001,83400,0.0,1.942763090133667,-5654.58544921875,83399,-6.230388641357423,480,100.0,868,417000,928628.125,0.0007
-35610.70547449,83500,1.1920928955078125e-07,1.9420535564422607,-5006.7060546875,83499,-6.229515075683594,480,100.0,869,417500,841852.8125,0.0007
-35494.07867895,83600,0.0,1.9493491649627688,-4538.07568359375,83599,-6.238654136657715,480,100.0,870,418000,860364.3125,0.0007
-35326.72579822999,83700,-1.1920928955078125e-07,1.9401172399520876,-5714.88818359375,83699,-6.225960731506348,480,100.0,871,418500,1184376.375,0.0007
-35253.975853280004,83800,1.1920928955078125e-07,1.9320299625396729,-5651.3955078125,83799,-6.215773582458496,480,100.0,872,419000,919831.9375,0.0007
-35149.972616129984,83900,0.0,1.9461816549301147,-6329.67041015625,83899,-6.2390384674072275,480,100.0,873,419500,872941.6875,0.0007
-35180.32921853999,84000,0.0,1.941578149795532,-5620.8701171875,83999,-6.229650020599365,480,100.0,874,420000,696715.0,0.0007
-35186.068023839995,84100,0.0,1.9375838041305544,-5078.42333984375,84099,-6.221780300140381,480,100.0,875,420500,947436.625,0.0007
-35127.36629315,84200,0.0,1.952012300491333,-5183.01904296875,84199,-6.2424254417419425,480,100.0,876,421000,880725.6875,0.0007
-34985.48545075,84300,0.0,1.945387601852417,-4007.806396484375,84299,-6.233638286590576,480,100.0,877,421500,504852.65625,0.0007
-34811.753700869995,84400,0.0,1.9463462829589844,-5220.5400390625,84399,-6.234984397888184,480,100.0,878,422000,876355.3125,0.0007
-34846.3652489,84500,-1.1920928955078125e-07,1.960532546043396,-4534.9013671875,84499,-6.254701614379883,480,100.0,879,422500,816352.5625,0.0007
-34872.09348405,84600,0.0,1.943433165550232,-4755.81396484375,84599,-6.229352474212647,480,100.0,880,423000,713216.125,0.0007
-34876.19227217001,84700,0.0,1.9363157749176023,-7021.2158203125,84699,-6.221200942993164,480,100.0,882,423500,1083820.375,0.0007
-34932.96565841,84800,1.1920928955078125e-07,1.9316225051879885,-5019.9775390625,84799,-6.2110137939453125,480,100.0,883,424000,793480.0,0.0007
-34981.67793376,84900,-1.1920928955078125e-07,1.9200756549835205,-5133.9521484375,84899,-6.195069313049316,480,100.0,884,424500,793011.125,0.0007
-35038.05117612,85000,0.0,1.929365992546081,-5345.50927734375,84999,-6.211843490600586,480,100.0,885,425000,761175.6875,0.0007
-34950.69851366,85100,0.0,1.9340949058532717,-3792.977294921875,85099,-6.219430923461914,480,100.0,886,425500,449481.21875,0.0007
-34976.58864474,85200,0.0,1.9285862445831297,-4850.861328125,85199,-6.210949897766112,480,100.0,887,426000,889648.8125,0.0007
-35086.90760503001,85300,5.960464477539063e-08,1.9371179342269895,-5907.1845703125,85299,-6.227175235748291,480,100.0,888,426500,896925.8125,0.0007
-34966.13319842,85400,0.0,1.937355399131775,-4246.29150390625,85399,-6.228013515472412,480,100.0,889,427000,434160.59375,0.0007
-34820.96006957001,85500,0.0,1.939597964286804,-3484.148193359375,85499,-6.226808071136475,480,100.0,890,427500,418657.4375,0.0007
-34719.69363691,85600,0.0,1.9385082721710205,-5797.96826171875,85599,-6.226874828338622,480,100.0,891,428000,936582.1875,0.0007
-34584.51860619,85700,1.1920928955078125e-07,1.9402049779891968,-5993.22607421875,85699,-6.228743553161621,479,100.0,892,428500,961166.8125,0.0007
-34455.38586022002,85800,0.0,1.9367611408233645,-4895.63427734375,85799,-6.221320629119872,479,100.0,893,429000,809740.4375,0.0007
-34489.71454953,85900,0.0,1.9371341466903689,-3448.251708984375,85899,-6.222719669342041,479,100.0,894,429500,383322.8125,0.0007
-34338.5333236,86000,0.0,1.934877157211304,-5717.14306640625,85999,-6.219219207763673,479,100.0,895,430000,699539.75,0.0007
-34094.65721944001,86100,0.0,1.9342936277389529,-4537.99169921875,86099,-6.2154483795166025,479,100.0,896,430500,528272.6875,0.0007
-34031.88517753,86200,0.0,1.9161078929901123,-3311.612548828125,86199,-6.185302257537843,479,100.0,898,431000,408779.3125,0.0007
-34069.487823,86300,0.0,1.8990105390548704,-4173.39013671875,86299,-6.159657955169678,479,100.0,899,431500,702849.4375,0.0007
-34177.006873720005,86400,0.0,1.889017462730408,-5368.326171875,86399,-6.143980503082275,479,100.0,900,432000,1056304.625,0.0007
-34158.5119122,86500,0.0,1.8884567022323608,-5410.2041015625,86499,-6.142340660095215,479,100.0,901,432500,852007.1875,0.0007
-34084.60077502999,86600,0.0,1.8936866521835327,-5650.83837890625,86599,-6.147002220153809,479,100.0,902,433000,1098006.875,0.0007
-34113.42480395,86700,0.0,1.8973783254623413,-5378.74365234375,86699,-6.153366088867188,479,100.0,903,433500,674220.9375,0.0007
-34101.529940140004,86800,0.0,1.9014573097229004,-6044.94140625,86799,-6.1586060523986825,479,100.0,904,434000,1052497.625,0.0007
-34090.58481765,86900,1.1920928955078125e-07,1.9014434814453125,-3979.466064453125,86899,-6.1567015647888175,479,100.0,905,434500,551924.0625,0.0007
-34081.79007363001,87000,0.0,1.8935403823852541,-6877.92041015625,86999,-6.144076347351074,479,100.0,906,435000,1183315.75,0.0007
-34099.764686430004,87100,0.0,1.8930171728134155,-4260.4111328125,87099,-6.1404662132263175,479,100.0,907,435500,737269.4375,0.0007
-34069.78793748,87200,-1.1920928955078125e-07,1.8916223049163816,-7145.19482421875,87199,-6.141306877136231,479,100.0,908,436000,1090166.5,0.0007
-34080.47676345,87300,0.0,1.884166121482849,-5623.51953125,87299,-6.128737926483153,479,100.0,909,436500,790634.8125,0.0007
-34153.46276124,87400,1.7881393432617188e-07,1.8837549686431885,-5958.34912109375,87399,-6.127518653869629,479,100.0,910,437000,1113447.75,0.0007
-34203.89131911,87500,-2.384185791015625e-07,1.8930124044418333,-5098.6982421875,87499,-6.141984939575195,479,100.0,911,437500,829676.0,0.0007
-34287.691598440004,87600,-1.1920928955078125e-07,1.883768081665039,-5212.90087890625,87599,-6.127409934997559,479,100.0,912,438000,1057033.375,0.0007
-34476.28455414,87700,0.0,1.890430688858032,-5377.75,87699,-6.139047145843506,479,100.0,914,438500,837417.625,0.0007
-34520.843713359995,87800,0.0,1.8995383977890012,-4363.80419921875,87799,-6.147047519683838,479,100.0,915,439000,813426.75,0.0007
-34525.26877394,87900,0.0,1.9168879985809328,-6195.24755859375,87899,-6.174263000488281,479,100.0,916,439500,1359072.875,0.0007
-34577.818714559995,88000,0.0,1.9139055013656616,-6779.8984375,87999,-6.1761474609375,479,100.0,917,440000,891838.625,0.0007
-34737.725523069996,88100,5.960464477539063e-08,1.9176367521286009,-3083.386474609375,88099,-6.177734375,479,100.0,918,440500,322511.21875,0.0007
-34809.074252239996,88200,0.0,1.9138048887252808,-5657.82373046875,88199,-6.1717848777771,479,100.0,919,441000,1118827.375,0.0007
-34865.27034456,88300,1.1920928955078125e-07,1.9093680381774905,-5671.06982421875,88299,-6.167135238647461,479,100.0,920,441500,1119574.625,0.0007
-34810.6973917,88400,0.0,1.9069290161132808,-3219.082763671875,88399,-6.163443088531494,479,100.0,921,442000,402378.53125,0.0007
-34757.88644885,88500,0.0,1.9087671041488647,-3182.758056640625,88499,-6.1657066345214835,479,100.0,922,442500,446734.5,0.0007
-34720.06279956001,88600,-1.1920928955078125e-07,1.9169723987579343,-3513.70166015625,88599,-6.1794795989990225,479,100.0,923,443000,378842.3125,0.0007
-34536.38455676,88700,0.0,1.9205259084701536,-4493.5791015625,88699,-6.184379577636719,479,100.0,924,443500,737722.625,0.0007
-34432.63670911001,88800,0.0,1.9242852926254272,-5332.1865234375,88799,-6.189175605773926,479,100.0,925,444000,1037648.8125,0.0007
-34338.658298620016,88900,0.0,1.930470943450928,-3054.170166015625,88899,-6.1981520652771,479,100.0,926,444500,393878.5,0.0007
-34284.22806152,89000,0.0,1.9434880018234253,-3436.865234375,88999,-6.2193284034729,479,100.0,927,445000,357866.59375,0.0007
-34331.8267937,89100,5.960464477539063e-08,1.9315106868743896,-2736.110107421875,89099,-6.200418949127197,479,100.0,929,445500,278262.21875,0.0007
-34424.76537888,89200,0.0,1.9535506963729856,-4649.40771484375,89199,-6.232635498046875,479,100.0,930,446000,839416.0,0.0007
-34478.76895384,89300,0.0,1.952596664428711,-6453.97607421875,89299,-6.23374080657959,479,100.0,931,446500,1239529.0,0.0007
-34640.09262263999,89400,-1.1920928955078125e-07,1.9503940343856807,-4395.20703125,89399,-6.22778844833374,479,100.0,932,447000,596652.25,0.0007
-34829.07518936999,89500,1.1920928955078125e-07,1.974607229232788,-5602.28173828125,89499,-6.269296646118164,479,100.0,933,447500,855822.8125,0.0007
-34907.006081880005,89600,0.0,1.988685965538025,-5306.17138671875,89599,-6.290102005004883,479,100.0,934,448000,729095.4375,0.0007
-34964.149074229994,89700,0.0,1.9907960891723635,-4444.23828125,89699,-6.289958953857423,479,100.0,935,448500,717595.5625,0.0007
-35028.24470521,89800,1.1920928955078125e-07,1.995971083641052,-4608.08740234375,89799,-6.298232078552246,479,100.0,936,449000,871570.0,0.0007
-35103.69766240999,89900,0.0,1.9893554449081419,-4724.89599609375,89899,-6.2877745628356925,479,100.0,937,449500,781473.0,0.0007
-35229.80646209,90000,0.0,1.99125337600708,-4336.52734375,89999,-6.2917118072509775,479,100.0,938,450000,540852.25,0.0007
-35295.30184857,90100,1.1920928955078125e-07,2.000824451446533,-6635.10302734375,90099,-6.301921367645264,479,100.0,939,450500,1245198.375,0.0007
-35334.92148545,90200,-1.1920928955078125e-07,1.9978990554809568,-4572.76806640625,90199,-6.29678201675415,479,100.0,940,451000,749270.5,0.0007
-35316.60894491999,90300,0.0,1.9961540699005127,-5003.73388671875,90299,-6.295039176940918,479,100.0,941,451500,722871.3125,0.0007
-35345.39190507,90400,1.1920928955078125e-07,2.016059160232544,-5612.06103515625,90399,-6.326112270355225,479,100.0,942,452000,968341.0,0.0007
-35320.20476126,90500,-1.1920928955078125e-07,2.0017497539520264,-5752.90380859375,90499,-6.303217887878418,479,100.0,943,452500,938822.4375,0.0007
-35338.684160920006,90600,0.0,1.9959332942962649,-3673.470458984375,90599,-6.295265197753906,479,100.0,945,453000,423476.0,0.0007
-35398.56519604,90700,0.0,2.0063018798828125,-4384.4541015625,90699,-6.3095149993896475,479,100.0,946,453500,644441.75,0.0007
-35435.081689650004,90800,0.0,2.0023174285888667,-5595.5888671875,90799,-6.30673885345459,479,100.0,947,454000,1016555.1875,0.0007
-35504.37266688,90900,0.0,2.0147647857666016,-4239.06201171875,90899,-6.3234381675720215,479,100.0,948,454500,617710.9375,0.0007
-35580.92636182,91000,0.0,2.0148355960845947,-4802.82568359375,90999,-6.325263977050781,479,100.0,949,455000,673953.4375,0.0007
-35618.590582460005,91100,0.0,2.0252530574798584,-5710.05810546875,91099,-6.336679458618164,479,100.0,950,455500,947324.0,0.0007
-35608.25893574,91200,0.0,2.0228915214538574,-4394.9365234375,91199,-6.330292701721191,479,100.0,951,456000,650232.9375,0.0007
-35467.06993623,91300,0.0,2.004488706588745,-6240.69921875,91299,-6.3038063049316415,479,100.0,952,456500,968434.1875,0.0007
-35348.10293786,91400,1.1920928955078125e-07,2.0101027488708496,-4853.275390625,91399,-6.31218147277832,479,100.0,953,457000,637332.8125,0.0007
-35246.89514761002,91500,0.0,2.0024042129516597,-4935.62646484375,91499,-6.3004093170166025,479,100.0,954,457500,586337.125,0.0007
-35098.03142488001,91600,-1.1920928955078125e-07,1.999369978904724,-4858.81396484375,91599,-6.294189453125,479,100.0,955,458000,655690.75,0.0007
-34944.11842567,91700,1.1920928955078125e-07,2.003523588180542,-5467.5947265625,91699,-6.302515983581543,479,100.0,956,458500,801432.5,0.0007
-34888.45447235,91800,0.0,2.0032060146331787,-4993.88818359375,91799,-6.299508571624756,479,100.0,957,459000,732015.3125,0.0007
-34750.308473330006,91900,0.0,1.9985055923461916,-6411.078125,91899,-6.295382499694824,479,100.0,958,459500,1081389.25,0.0007
-34571.41552907,92000,0.0,2.0142946243286133,-4222.01513671875,91999,-6.31752347946167,479,100.0,959,460000,691222.6875,0.0007
-34449.328127910005,92100,0.0,2.018007755279541,-6233.75341796875,92099,-6.3243675231933585,479,100.0,961,460500,882038.625,0.0007
-34405.37702025,92200,0.0,2.0177257061004643,-4821.8525390625,92199,-6.318037986755371,479,100.0,962,461000,815534.3125,0.0007
-34469.0926941,92300,0.0,2.0189688205718994,-4792.1640625,92299,-6.321582794189452,479,100.0,963,461500,812409.625,0.0007
-34555.64480168,92400,-1.1920928955078125e-07,2.026325225830078,-5024.5146484375,92399,-6.32715368270874,479,100.0,964,462000,954758.1875,0.0007
-34648.076812750005,92500,0.0,2.023519515991211,-5553.26416015625,92499,-6.327372074127197,479,100.0,965,462500,859498.625,0.0007
-34708.80706033,92600,0.0,2.0270233154296875,-4818.66259765625,92599,-6.329349040985107,479,100.0,966,463000,899010.5,0.0007
-34805.7443454,92700,-1.1920928955078125e-07,2.031178474426269,-5803.91162109375,92699,-6.338846206665039,479,100.0,967,463500,1068576.875,0.0007
-34916.12876431,92800,0.0,2.035848617553711,-5437.60791015625,92799,-6.34505033493042,479,100.0,968,464000,781958.1875,0.0007
-35046.28923251,92900,0.0,2.0223093032836914,-5538.19189453125,92899,-6.324432373046875,479,100.0,969,464500,960560.8125,0.0007
-35071.19142575,93000,0.0,2.0237810611724854,-4622.67724609375,92999,-6.3289337158203125,479,100.0,970,465000,608492.0,0.0007
-35045.28052708,93100,5.960464477539063e-08,2.0227785110473637,-3818.091552734375,93099,-6.3240838050842285,479,100.0,971,465500,571309.375,0.0007
-34956.43606259,93200,0.0,2.0230488777160645,-5893.80224609375,93199,-6.3265485763549805,479,100.0,972,466000,1111387.125,0.0007
-34951.93732099,93300,0.0,2.002616167068481,-7681.59912109375,93299,-6.303008556365968,479,100.0,973,466500,1279766.0,0.0007
-34877.88819201001,93400,0.0,1.9887250661849976,-4220.5126953125,93399,-6.2797183990478525,479,100.0,974,467000,620179.8125,0.0007
-34823.540009159995,93500,0.0,1.9909846782684328,-2274.874267578125,93499,-6.2834410667419425,479,100.0,975,467500,212958.453125,0.0007
-34828.059072280004,93600,-1.1920928955078125e-07,1.994882583618164,-3945.233642578125,93599,-6.291926860809326,479,100.0,976,468000,446497.59375,0.0007
-34773.09891676,93700,0.0,1.9942805767059328,-6617.29052734375,93699,-6.2922210693359375,479,100.0,977,468500,1176741.375,0.0007
-34756.07137104,93800,0.0,1.995344877243042,-6400.88134765625,93799,-6.29522705078125,479,100.0,978,469000,1090313.375,0.0007
-34701.53086482,93900,0.0,1.9918954372406008,-4432.21435546875,93899,-6.28938627243042,479,100.0,979,469500,594303.625,0.0007
-34670.18358138,94000,-1.1920928955078125e-07,1.986215591430664,-6136.03515625,93999,-6.281460762023926,479,100.0,981,470000,1161570.0,0.0007
-34748.439790770004,94100,-2.384185791015625e-07,1.9756717681884768,-5950.51904296875,94099,-6.264754295349121,479,100.0,982,470500,1124268.875,0.0007
-34783.95459598,94200,5.960464477539063e-08,1.97050940990448,-6166.43994140625,94199,-6.254499912261963,479,100.0,983,471000,1190071.125,0.0007
-34625.43069473,94300,0.0,1.98047399520874,-3865.49462890625,94299,-6.270944118499756,479,100.0,984,471500,452501.0625,0.0007
-34483.83927893,94400,0.0,1.9854137897491453,-6459.5830078125,94399,-6.28327751159668,479,100.0,985,472000,917207.0,0.0007
-34323.44115151,94500,-1.1920928955078125e-07,1.989651679992676,-3132.39697265625,94499,-6.284425735473633,479,100.0,986,472500,345678.5,0.0007
-34259.98525099,94600,-1.1920928955078125e-07,1.9942884445190432,-6410.90576171875,94599,-6.296475887298584,479,100.0,987,473000,1003469.4375,0.0007
-34176.96826649,94700,1.1920928955078125e-07,1.996071696281433,-3752.091552734375,94699,-6.296649932861327,479,100.0,988,473500,435556.84375,0.0007
-34032.83889538,94800,0.0,1.9984802007675169,-7172.18603515625,94799,-6.303953170776367,479,100.0,989,474000,1176165.375,0.0007
-33893.877331569995,94900,0.0,1.9981369972229004,-5724.59521484375,94899,-6.301749706268311,479,100.0,990,474500,1041141.0,0.0007
-33798.50739477,95000,-1.1920928955078125e-07,2.0005540847778316,-6460.03076171875,94999,-6.306184768676758,479,100.0,991,475000,1135925.375,0.0007
-33856.972167550004,95100,1.1920928955078125e-07,1.9920490980148315,-5534.45703125,95099,-6.296053409576416,479,100.0,992,475500,861076.5,0.0007
-33898.109270570014,95200,5.960464477539063e-08,1.9945518970489504,-6955.89794921875,95199,-6.300048828125,478,100.0,993,476000,1213641.125,0.0007
-33980.8346681,95300,0.0,2.010657548904419,-4434.10693359375,95299,-6.3236961364746085,478,100.0,994,476500,649458.75,0.0007
-34034.18077968,95400,0.0,2.013610363006592,-5854.990234375,95399,-6.330321311950684,478,100.0,995,477000,905402.9375,0.0007
-34162.49634448,95500,0.0,2.0271763801574707,-3115.052734375,95499,-6.350741386413574,478,100.0,996,477500,282904.59375,0.0007
-34254.53094097,95600,-1.1920928955078125e-07,2.021963119506836,-6444.77880859375,95599,-6.341792583465576,478,100.0,998,478000,1152348.625,0.0007
-34332.23663318998,95700,0.0,2.018625259399414,-4887.28076171875,95699,-6.332786560058594,478,100.0,999,478500,819785.875,0.0007
-34250.37472258,95800,0.0,2.0154809951782227,-6640.62255859375,95799,-6.331174850463867,478,100.0,1000,479000,1075656.0,0.0007
-34178.22574414,95900,0.0,2.011542558670044,-5723.99462890625,95899,-6.3262267112731925,478,100.0,1001,479500,1056627.125,0.0007
