train/std,rollout/ep_rew_mean,train/n_updates,time/time_elapsed,time/fps,train/entropy_loss,train/learning_rate,train/explained_variance,time/iterations,train/value_loss,time/total_timesteps,rollout/ep_len_mean,train/policy_loss
1.3578710556030273,-287.44543001,18999,182,520,-5.156525611877441,0.0007,-1.1920928955078125e-07,19000,16.87472152709961,95000,100.0,20.58094596862793
1.3599276542663574,-286.93365661,19099,183,520,-5.160392761230469,0.0007,0.0,19100,14.667037963867188,95500,100.0,17.7377986907959
1.3495852947235107,-287.05660371,19199,184,520,-5.137468338012695,0.0007,0.0,19200,9.511003494262695,96000,100.0,14.870984077453613
1.3465232849121094,-286.04065989,19299,185,520,-5.12837553024292,0.0007,0.0,19300,10.765715599060059,96500,100.0,13.695830345153809
1.3452672958374023,-286.24219775,19399,186,520,-5.123978614807129,0.0007,0.0,19400,22.88646697998047,97000,100.0,24.34158706665039
1.3398268222808838,-284.96245894,19499,187,520,-5.113536357879639,0.0007,0.0,19500,3.669748306274414,97500,100.0,9.100116729736328
1.3296101093292236,-286.22739846,19599,188,520,-5.092766761779785,0.0007,0.0,19600,9.453155517578125,98000,100.0,16.09092140197754
1.3207485675811768,-286.2441169,19699,189,520,-5.07485818862915,0.0007,0.0,19700,17.416959762573242,98500,100.0,17.19633674621582
1.3222618103027344,-286.50536465000005,19799,190,520,-5.077546119689941,0.0007,0.0,19800,4.110871315002441,99000,100.0,8.354621887207031
1.3122434616088867,-286.78358717,19899,191,520,-5.052581787109375,0.0007,0.0,19900,4.860301971435547,99500,100.0,9.38917064666748
1.3039753437042236,-288.59576456,19999,192,520,-5.033851146697998,0.0007,0.0,20000,9.807713508605957,100000,100.0,15.691609382629395
1.3042876720428467,-286.74498983999996,20099,193,520,-5.035624980926514,0.0007,0.0,20100,1.1054432392120361,100500,100.0,4.7706146240234375
1.2940456867218018,-285.3214937,20199,194,520,-5.011422157287598,0.0007,0.0,20200,3.868731737136841,101000,100.0,7.90036153793335
1.2860254049301147,-284.70405702000005,20299,194,520,-4.9932146072387695,0.0007,0.0,20300,5.574978828430176,101500,100.0,9.038484573364258
1.2798054218292236,-282.48455903,20399,195,520,-4.976107120513916,0.0007,0.0,20400,1.5368973016738892,102000,100.0,4.891419887542725
1.2679499387741089,-281.52576701000004,20499,196,520,-4.9474334716796875,0.0007,5.960464477539063e-08,20500,11.47059440612793,102500,100.0,15.018318176269531
1.265166163444519,-281.67267993999997,20599,197,520,-4.939531326293945,0.0007,2.384185791015625e-07,20600,1.3700675964355469,103000,100.0,5.268601417541504
1.2592341899871826,-276.92587939000003,20699,198,520,-4.926509857177734,0.0007,0.0,20700,0.6606432795524597,103500,100.0,3.61076021194458
1.2520513534545898,-272.9110269,20799,199,520,-4.911188125610352,0.0007,0.0,20800,10.961747169494629,104000,100.0,11.091569900512695
1.2453227043151855,-273.71670216,20899,200,520,-4.8931474685668945,0.0007,0.0,20900,3.9612786769866943,104500,100.0,10.110403060913086
1.2379087209701538,-274.76902970000003,20999,201,520,-4.874952793121338,0.0007,0.0,21000,6.178406715393066,105000,100.0,10.024017333984375
1.2307125329971313,-276.55661241,21099,202,520,-4.8561930656433105,0.0007,0.0,21100,2.024268865585327,105500,100.0,6.112432956695557
1.2185510396957397,-277.50041295,21199,203,520,-4.826153755187988,0.0007,0.0,21200,1.9862679243087769,106000,100.0,5.250476837158203
1.2175524234771729,-282.32543504,21299,204,520,-4.820347785949707,0.0007,-1.1920928955078125e-07,21300,4.3189826011657715,106500,100.0,7.908033847808838
1.2166436910629272,-281.86527194000007,21399,205,520,-4.815229415893555,0.0007,0.0,21400,10.496260643005371,107000,100.0,15.187334060668945
1.205808162689209,-283.71900910999994,21499,206,520,-4.785298824310303,0.0007,0.0,21500,6.503959655761719,107500,100.0,11.340249061584473
1.1893802881240845,-284.52064659,21599,207,520,-4.737766265869141,0.0007,0.0,21600,11.778029441833496,108000,100.0,16.25588035583496
1.1763904094696045,-289.24392534,21699,208,520,-4.70378303527832,0.0007,0.0,21700,7.840022563934326,108500,100.0,12.1539888381958
1.165173053741455,-292.39694686000007,21799,209,520,-4.679419994354248,0.0007,1.1920928955078125e-07,21800,3.113410711288452,109000,100.0,5.9248785972595215
1.144917368888855,-300.00935657,21899,210,520,-4.62147331237793,0.0007,0.0,21900,0.3001837432384491,109500,100.0,-1.0286940336227417
1.1313990354537964,-310.00922985,21999,211,520,-4.579030990600586,0.0007,-1.1920928955078125e-07,22000,1.821973443031311,110000,100.0,5.954138278961182
1.118502140045166,-314.23872989000006,22099,212,520,-4.540837287902832,0.0007,0.0,22100,4.721856117248535,110500,100.0,9.054911613464355
1.1082452535629272,-316.98539984,22199,213,520,-4.507816314697266,0.0007,0.0,22200,0.2227710783481598,111000,100.0,-0.1294192373752594
1.0875413417816162,-330.81120547,22299,214,520,-4.448729038238525,0.0007,1.1920928955078125e-07,22300,2.103229522705078,111500,100.0,4.624907493591309
1.0758970975875854,-338.43952005,22399,215,520,-4.4070024490356445,0.0007,0.0,22400,4.492274761199951,112000,100.0,7.048020362854004
1.0584170818328857,-351.77950785999997,22499,216,520,-4.354153633117676,0.0007,0.0,22500,5718.65185546875,112500,100.0,-294.2568054199219
1.0425493717193604,-364.9967311,22599,216,520,-4.305498123168945,0.0007,1.1920928955078125e-07,22600,3.7583158016204834,113000,100.0,5.565800189971924
1.0144588947296143,-375.82052081999996,22699,217,520,-4.221590042114258,0.0007,-1.1920928955078125e-07,22700,8.487298965454102,113500,100.0,8.393460273742676
0.9994203448295593,-389.7061909,22799,218,520,-4.177013397216797,0.0007,0.0,22800,0.5397412180900574,114000,100.0,2.6448707580566406
0.9746629595756531,-390.48348660000005,22899,219,520,-4.103997707366943,0.0007,0.0,22900,15.722291946411133,114500,100.0,12.215258598327637
0.95549076795578,-398.46264898000004,22999,220,520,-4.042180061340332,0.0007,0.0,23000,6.361196517944336,115000,100.0,8.667046546936035
0.9358277320861816,-398.87051876,23099,221,520,-3.9799296855926514,0.0007,0.0,23100,4.237864971160889,115500,100.0,6.915505886077881
0.9190980792045593,-402.34333246999995,23199,222,520,-3.922117233276367,0.0007,0.0,23200,0.5056406855583191,116000,100.0,1.0841671228408813
0.9004229307174683,-408.8696669,23299,223,520,-3.8596508502960205,0.0007,0.0,23300,4.751132011413574,116500,100.0,6.310372352600098
0.8743143081665039,-422.26415505000006,23399,224,520,-3.7708420753479004,0.0007,0.0,23400,1.5875262022018433,117000,100.0,3.9996087551116943
0.8577255010604858,-427.6981171,23499,225,520,-3.7070908546447754,0.0007,0.0,23500,0.7172017097473145,117500,100.0,2.451730251312256
0.842685878276825,-436.92120801,23599,226,520,-3.6517441272735596,0.0007,0.0,23600,2.063049793243408,118000,100.0,4.364675998687744
0.8203566074371338,-437.10422682999996,23699,227,520,-3.567458391189575,0.0007,0.0,23700,1.4342621564865112,118500,100.0,3.658369541168213
0.8039045333862305,-435.2703551299999,23799,228,520,-3.509420871734619,0.0007,0.0,23800,8.185187339782715,119000,100.0,7.24605131149292
0.7868615388870239,-436.40640950999995,23899,229,520,-3.4472076892852783,0.0007,0.0,23900,6.681206703186035,119500,100.0,6.7545061111450195
0.7701088786125183,-428.56403585999993,23999,230,520,-3.379563093185425,0.0007,5.960464477539063e-08,24000,5.971029758453369,120000,100.0,9.623405456542969
